,"cvc5","{0}",,,,,,
,"RV 11748","T_norm 11748","T_cpu 11748","T_wc 11748","# SAT 11748","# UNSAT 11748","# UNKNOWN 11748",
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage15.smt2",,907.592190889371,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage16.smt2",,859.843814221126,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage17.smt2",,930.19119608715,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage18.smt2",,863.392488650433,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage19.smt2",,880.471380471381,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage2.smt2",,980.778246601031,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage20.smt2",,880.100967606226,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage21.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage22.smt2",,928.952042628774,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage23.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage24.smt2",,875.313807531381,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage3.smt2",,894.017094017094,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage4.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage5.smt2",,843.548387096774,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage6.smt2",,907.198612315698,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage7.smt2",,772.240679217423,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage8.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_LIA/20180326-Bromberger/unbd-sage/unbd100v110c/unbd-sage9.smt2",,932.263814616756,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1000539.smt2",,858.784893267652,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1007795.smt2",0,792.342734950195,874.531,908.926,1,0,0,
"QF_LIA/arctic-matrix/constraint-1008025.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1060546.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1065256.smt2",,897.854077253219,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1096871.smt2",,830.818109610802,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1107622.smt2",,906.412478336222,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1121941.smt2",0,255.311242894622,279.109,290.138,1,0,0,
"QF_LIA/arctic-matrix/constraint-1122096.smt2",,880.100967606226,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1145584.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1148089.smt2",,963.16758747698,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1185949.smt2",,822.650412898152,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1199432.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1205831.smt2",,830.15873015873,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1228327.smt2",,925.254312251216,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1275621.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1317511.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1360077.smt2",,899.011602922217,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1365816.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1389427.smt2",,935.599284436494,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1400961.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1472027.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1491754.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1545063.smt2",,973.929236499069,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1546761.smt2",,899.011602922217,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1551672.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1564491.smt2",,880.100967606226,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1576874.smt2",,906.019922044175,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1633815.smt2",,899.398108340499,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1634698.smt2",,870.578443612152,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1648145.smt2",,888.322717622081,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1657774.smt2",,953.944368445052,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1686226.smt2",,873.48643006263,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1727138.smt2",,880.842105263158,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1729671.smt2",,965.389940009229,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-1765766.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-2050620.smt2",,910.753156290814,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-2069156.smt2",,935.181046043809,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-2094073.smt2",,879.73086627418,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-2407640.smt2",,945.323090826932,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-2580015.smt2",0,28.7990752416982,32.75,33.97,1,0,0,
"QF_LIA/arctic-matrix/constraint-267105.smt2",,894.399315946986,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-3187060.smt2",,947.89306751246,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-336780.smt2",0,1.82857799101674,2.141,2.225,1,0,0,
"QF_LIA/arctic-matrix/constraint-357303.smt2",,882.328131590046,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-363570.smt2",0,31.0956654072208,35.406,36.856,1,0,0,
"QF_LIA/arctic-matrix/constraint-365451.smt2",,1056.56565656566,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-3784100.smt2",0,38.7484981978374,46.25,47.974,1,0,0,
"QF_LIA/arctic-matrix/constraint-379665.smt2",,936.436884512086,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-391798.smt2",,856.324191567745,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-392137.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-394240.smt2",0,142.181019101595,161.891,168.356,1,0,0,
"QF_LIA/arctic-matrix/constraint-394244.smt2",0,15.9585437710438,18.125,18.875,1,0,0,
"QF_LIA/arctic-matrix/constraint-408585.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-415996.smt2",,887.192536047498,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-440125.smt2",0,229.289783938437,277.734,288.679,1,0,0,
"QF_LIA/arctic-matrix/constraint-449698.smt2",0,30.8260551292407,36.484,37.918,1,0,0,
"QF_LIA/arctic-matrix/constraint-472438.smt2",0,80.4007056451613,95.313,99.211,1,0,0,
"QF_LIA/arctic-matrix/constraint-478122.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-481231.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-487307.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-506600.smt2",,965.835641735919,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-518109.smt2",,906.805374945817,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-526410.smt2",0,118.558597091531,132.5,137.892,1,0,0,
"QF_LIA/arctic-matrix/constraint-533042.smt2",,820.070560564484,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-551279.smt2",,868.04979253112,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-569261.smt2",,936.856247201075,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-605010.smt2",0,502.522616731518,493.875,513.512,1,0,0,
"QF_LIA/arctic-matrix/constraint-618384.smt2",,861.61449752883,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-644402.smt2",,937.696100403407,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-644686.smt2",0,144.859809929373,166.672,173.354,1,0,0,
"QF_LIA/arctic-matrix/constraint-649088.smt2",0,115.567663741438,129.047,134.192,1,0,0,
"QF_LIA/arctic-matrix/constraint-654327.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-655888.smt2",,984.934086629002,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-687518.smt2",,853.877551020408,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-689472.smt2",0,555.013530927835,643.359,669.558,1,0,0,
"QF_LIA/arctic-matrix/constraint-706002.smt2",0,251.894590382903,270.438,281.266,1,0,0,
"QF_LIA/arctic-matrix/constraint-764693.smt2",0,4.87004048582996,5.75,5.969,1,0,0,
"QF_LIA/arctic-matrix/constraint-765743.smt2",,1011.60541586074,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-772500.smt2",0,761.893691588785,896.281,931.495,1,0,0,
"QF_LIA/arctic-matrix/constraint-777746.smt2",,902.502157031924,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-804609.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-808692.smt2",0,198.862856079932,223.578,232.238,1,0,0,
"QF_LIA/arctic-matrix/constraint-863289.smt2",,931.433659839715,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-864173.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-873799.smt2",,877.51677852349,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-882710.smt2",0,138.097190366972,158.297,164.697,1,0,0,
"QF_LIA/arctic-matrix/constraint-901628.smt2",,892.110874200426,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-902192.smt2",,838.141025641026,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-904583.smt2",,909.169926119079,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-906218.smt2",,787.354158825743,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-916576.smt2",0,670.620050043516,736.656,765.939,1,0,0,
"QF_LIA/arctic-matrix/constraint-928134.smt2",0,413.824356447125,426.484,443.352,1,0,0,
"QF_LIA/arctic-matrix/constraint-928960.smt2",,897.854077253219,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-943653.smt2",,876.413908671973,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-968440.smt2",,888.322717622081,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-985518.smt2",,886.816447647308,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-985918.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-987361.smt2",,868.04979253112,1000,1000,0,0,0,
"QF_LIA/arctic-matrix/constraint-993227.smt2",,849.715678310317,1000,1000,0,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc000.smt2",0,0.105699272433306,0.125,0.263,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc002.smt2",0,0.160495090016367,0.188,0.242,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc003.smt2",0,0.237850831600832,0.219,0.306,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_blmc000.smt2",0,0.244544887780549,0.281,0.349,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_blmc002.smt2",0,0.378254580520733,0.375,0.422,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc002.smt2",0,0.082544191919192,0.094,0.174,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc003.smt2",0,0.165297092288243,0.188,0.23,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc004.smt2",0,0.204723382045929,0.234,0.326,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc005.smt2",0,0.303684543918919,0.344,0.473,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc006.smt2",0,0.435645958727429,0.484,0.682,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc000.smt2",0,0.340938722294655,0.375,0.444,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc001.smt2",0,1.09574414378029,1.297,1.492,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc002.smt2",0,0.999058329746018,1.109,1.176,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc003.smt2",0,3.07360074626866,2.953,3.085,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc004.smt2",0,1.79268022998673,1.938,2.071,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc005.smt2",0,6.6244733924612,7.141,7.482,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc006.smt2",0,3.2052230565371,3.469,3.585,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc007.smt2",0,6.59290254237288,7.438,7.774,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc008.smt2",0,13.2408449263502,15.469,16.085,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10000_2600_100.smt2",0,0.726052753354928,0.75,0.829,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10100_2600_100.smt2",0,0.613438337801609,0.656,0.707,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10200_2600_100.smt2",0,0.626998081841432,0.703,0.953,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10300_2600_100.smt2",0,0.584202127659575,0.656,0.733,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10400_2600_100.smt2",0,0.614856736657918,0.672,0.793,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10500_2600_100.smt2",0,0.685485436893204,0.844,0.968,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10600_2600_100.smt2",0,0.589554108216433,0.703,0.776,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10700_2600_100.smt2",0,0.709954751131222,0.75,0.817,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10800_2600_100.smt2",0,0.759858862598588,0.875,0.929,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10900_2600_100.smt2",0,0.74217995169082,0.734,0.781,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11000_2600_100.smt2",0,0.739536199095023,0.781,0.85,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11100_2600_100.smt2",0,0.71694760357433,0.844,0.886,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11200_2600_100.smt2",0,0.654777101335428,0.797,0.84,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11300_2600_100.smt2",0,0.629706654991244,0.688,0.708,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11400_2600_100.smt2",0,0.654331628113879,0.703,9.307,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11500_2600_100.smt2",0,0.633311316600616,0.688,0.789,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11600_2600_100.smt2",0,0.685947537473233,0.766,0.841,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11700_2600_100.smt2",0,0.634571829163072,0.703,0.745,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11800_2600_100.smt2",0,0.617488946945337,0.734,0.811,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11900_2600_100.smt2",0,0.656485355648536,0.75,0.808,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12000_2600_100.smt2",0,0.657431617055511,0.781,0.888,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12100_2600_100.smt2",0,0.688010094501718,0.766,0.875,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12200_2600_100.smt2",0,0.722375690607735,0.75,0.792,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12300_2600_100.smt2",0,0.535860655737705,0.719,0.786,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12400_2600_100.smt2",0,0.732131093544137,0.797,1.07,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12500_2600_100.smt2",0,0.621846567411083,0.719,1.108,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12600_2600_100.smt2",0,0.712683438155137,0.813,0.901,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12700_2600_100.smt2",0,0.731603673986487,0.828,0.884,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12800_2600_100.smt2",0,0.650497512437813,0.625,0.707,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12900_2600_100.smt2",0,0.629155730533683,0.688,0.739,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13000_2600_100.smt2",0,0.65831792026305,0.766,1.052,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13100_2600_100.smt2",0,0.671373555840821,0.75,0.804,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13200_2600_100.smt2",0,0.631365232660228,0.688,0.834,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13300_2600_100.smt2",0,0.657035175879397,0.75,0.832,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13400_2600_100.smt2",0,9.601953125,11.016,11.454,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13500_2600_100.smt2",0,2.78889585947302,3.188,3.29,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13600_2600_100.smt2",0,2.4499248496994,2.922,2.994,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13700_2600_100.smt2",0,3.02280369903321,3.438,3.591,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2",0,2.09624839675075,2.344,2.383,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13900_2600_100.smt2",0,2.75697601010102,2.609,2.775,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14000_2600_100.smt2",0,3.68290284863946,4.141,4.283,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14100_2600_100.smt2",0,2.51333079930495,2.766,2.856,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14200_2600_100.smt2",0,1.13403069004956,1.422,1.632,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14300_2600_100.smt2",0,2.81450240288346,3.359,3.489,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14400_2600_100.smt2",0,2.31022278314311,2.516,2.621,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14500_2600_100.smt2",0,18.6725770218228,20.859,21.734,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14600_2600_100.smt2",0,25.9568974743151,28.984,30.138,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14700_2600_100.smt2",0,28.5598692602041,32.109,33.324,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14800_2600_100.smt2",0,31.4484431407942,33.313,34.574,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14900_2600_100.smt2",0,20.2357451729686,24.047,25.018,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15000_2600_100.smt2",0,16.7738486842105,20.109,20.819,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15100_2600_100.smt2",0,14.8364853378666,16.688,17.361,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15200_2600_100.smt2",0,19.1476591566763,22.141,23.022,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15300_2600_100.smt2",0,13.1977086661342,15.797,16.458,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15400_2600_100.smt2",0,18.0724158653846,17.969,18.721,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15500_2600_100.smt2",0,14.8904309488326,14.328,14.941,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15600_2600_100.smt2",0,9.09134007585335,10.313,10.784,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15700_2600_100.smt2",0,12.6761982570806,13.906,14.591,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15800_2600_100.smt2",0,13.9715048975957,15,15.582,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15900_2600_100.smt2",0,10.3801097246127,11.531,12.021,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16000_2600_100.smt2",0,12.2982673267327,11.875,12.283,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16100_2600_100.smt2",0,5.88715904532691,7.016,7.272,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16200_2600_100.smt2",0,3.99941176470588,4.063,4.297,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16300_2600_100.smt2",0,4.7725161987041,5.281,5.532,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16400_2600_100.smt2",0,4.98028433476395,5.547,5.68,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16500_2600_100.smt2",0,5.86415681722245,6.641,6.83,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16600_2600_100.smt2",0,8.86630901287554,9.875,10.275,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16700_2600_100.smt2",0,4.90453030954428,5.453,5.686,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16800_2600_100.smt2",0,4.16169653893696,4.828,5.018,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16900_2600_100.smt2",0,4.1994874715262,4.406,4.501,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17000_2600_100.smt2",0,6.58355781185246,7.594,7.875,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17100_2600_100.smt2",0,4.30785742811502,5.156,5.566,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17200_2600_100.smt2",0,3.60774156601416,4.141,4.23,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17300_2600_100.smt2",0,5.13251096491228,5.594,6.118,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17400_2600_100.smt2",0,2.40013111888112,2.625,2.763,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17500_2600_100.smt2",0,4.64434895833334,5.328,5.508,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17600_2600_100.smt2",0,1.81826801517067,2.063,2.165,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17700_2600_100.smt2",0,2.21610169491525,2.563,2.673,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17800_2600_100.smt2",0,1.67258491398324,1.813,1.874,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17900_2600_100.smt2",0,2.9247443544951,3.281,3.338,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18000_2600_100.smt2",0,1.2906652360515,1.438,1.481,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18100_2600_100.smt2",0,1.52745327102804,1.641,1.699,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18200_2600_100.smt2",0,1.39466666666667,1.5,1.685,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18300_2600_100.smt2",0,1.24946054254007,1.453,1.519,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18400_2600_100.smt2",0,2.0273595505618,2.156,2.253,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18500_2600_100.smt2",0,1.51356733220051,1.703,1.762,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18600_2600_100.smt2",0,1.13829411764706,1.156,1.258,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18700_2600_100.smt2",0,1.30639987379049,1.484,1.56,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18800_2600_100.smt2",0,1.310882923674,1.453,1.53,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18900_2600_100.smt2",0,1.38173435557397,1.594,1.649,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19000_2600_100.smt2",0,1.51409632034632,1.672,1.746,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19100_2600_100.smt2",0,1.39529376498801,1.391,1.526,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19200_2600_100.smt2",0,1.24873595505618,1.328,1.395,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19300_2600_100.smt2",0,1.27317950889077,1.438,1.528,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19400_2600_100.smt2",0,1.29690166382253,1.453,1.493,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19500_2600_100.smt2",0,1.24091435185185,1.281,1.317,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19600_2600_100.smt2",0,1.4902268853856,1.672,1.756,1,0,0,
