,"enable_gcd=false","-file:{0} smt.arith.enable_gcd=false",,,,,,
,"RV 11678","T_norm 11678","T_cpu 11678","T_wc 11678","# SAT 11678","# UNSAT 11678","# UNKNOWN 11678",
"QF_NIA/20170427-VeryMax/SAT14/1211.smt2",0,0.142050941574119,0.141,0.264,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1212.smt2",0,0.11934584178499,0.141,0.262,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1213.smt2",0,0.131981830417228,0.141,0.294,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1214.smt2",0,0.393193664795509,0.469,0.666,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1215.smt2",0,0.143997797356828,0.156,0.289,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1216.smt2",0,0.131509834599911,0.141,0.281,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1217.smt2",0,0.123194095477387,0.141,0.234,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1218.smt2",0,0.127907608695652,0.141,0.194,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1219.smt2",0,0.150381639481389,0.172,0.288,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/122.smt2",0,23.3883487322733,26.016,27.066,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1220.smt2",0,0.116096093133386,0.141,0.261,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1221.smt2",0,0.108867610324729,0.125,0.271,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1222.smt2",0,0.429392446633826,0.5,0.669,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1223.smt2",0,0.124655720338983,0.141,0.407,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1224.smt2",0,0.396727351538795,0.438,0.645,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1225.smt2",0,0.138623833757422,0.156,0.457,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1226.smt2",0,0.126757149781871,0.125,0.259,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1227.smt2",0,0.454413809082484,0.469,0.648,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1228.smt2",0,0.147422099220992,0.172,0.383,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1229.smt2",0,0.160018914107699,0.172,0.28,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/123.smt2",0,73.1229315742397,78.156,81.274,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1230.smt2",0,0.39090206185567,0.453,0.664,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1231.smt2",0,0.41640127388535,0.469,0.654,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1232.smt2",0,0.165005047955578,0.156,0.244,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1233.smt2",0,0.128944773175542,0.156,0.379,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1234.smt2",0,0.390965399401965,0.438,0.73,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1235.smt2",0,0.11859410430839,0.125,0.272,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1236.smt2",0,0.142050941574119,0.141,0.238,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1237.smt2",0,0.105913325232888,0.125,0.294,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1238.smt2",0,0.424921762156958,0.422,0.629,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1239.smt2",0,0.129313186813187,0.141,0.257,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/124.smt2",0,43.0971095334686,50.781,52.868,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1240.smt2",0,0.1613111260655,0.172,0.282,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1241.smt2",0,0.117958099438653,0.141,0.289,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1242.smt2",0,0.129598017621145,0.141,0.278,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1243.smt2",0,0.131509834599911,0.141,0.376,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1244.smt2",0,0.133828045035824,0.125,0.233,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1245.smt2",0,0.15667211328976,0.172,0.267,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1246.smt2",0,0.152389277389277,0.156,0.497,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1247.smt2",0,0.136710581346717,0.156,0.407,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1248.smt2",0,0.128995659037095,0.156,0.272,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1249.smt2",0,0.120766625615764,0.141,0.275,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/125.smt2",0,119.849630516236,137.609,143.106,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1250.smt2",0,0.138506355932203,0.156,0.412,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1251.smt2",0,0.170026007802341,0.188,0.381,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1252.smt2",0,5.51776175213675,6.172,6.487,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1253.smt2",0,2.31513490725126,2.625,2.881,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1254.smt2",0,17.6558136998255,19.344,20.206,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1255.smt2",0,17.298391523935,18.828,19.613,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1256.smt2",0,6.47277227722772,7.188,7.532,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1257.smt2",0,6.27944078947369,6.844,7.172,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1258.smt2",0,3.10163019930676,3.422,3.644,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1259.smt2",0,2.50508012076173,2.578,2.839,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/126.smt2",0,114.015971931294,130.094,135.322,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1260.smt2",0,3.72898112807464,4.203,4.587,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1261.smt2",0,2.98398401297498,3.078,3.295,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1262.smt2",0,3.83440378090161,3.781,4.031,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1263.smt2",0,0.113695652173913,0.125,0.224,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1264.smt2",0,0.136882328308208,0.156,0.227,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1265.smt2",0,0.171678046218488,0.156,0.226,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1266.smt2",0,0.134020090200902,0.156,0.387,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1267.smt2",0,0.0652966440271674,0.078,0.207,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1268.smt2",0,0.0727358700489541,0.078,0.191,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1269.smt2",0,0.0539175257731959,0.063,0.189,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/127.smt2",0,145.576314948893,163.391,169.896,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1270.smt2",0,0.0769842204427697,0.078,0.245,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1271.smt2",0,0.374761146496815,0.422,0.632,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1272.smt2",0,0.0741213151927437,0.078,0.27,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1273.smt2",0,0.0713441251364133,0.094,0.204,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1274.smt2",0,0.0660020191822313,0.063,0.185,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1275.smt2",0,0.0418891499359248,0.047,0.285,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1276.smt2",0,0.696301775147929,0.844,1.118,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1277.smt2",0,0.0631337518107194,0.063,0.169,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1278.smt2",0,0.110164901299952,0.109,0.219,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1279.smt2",0,0.0718406593406594,0.078,0.181,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/128.smt2",0,0.0327366049073609,0.031,0.192,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1280.smt2",0,0.0475627500909422,0.063,0.177,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1281.smt2",0,0.0990030287733469,0.094,0.217,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1282.smt2",0,0.0823362720403023,0.094,0.207,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1283.smt2",0,0.0629513721714012,0.063,0.191,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1284.smt2",0,0.0809430458109781,0.094,0.2,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1285.smt2",0,0.0703259466437177,0.078,0.297,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1286.smt2",0,0.085944347063979,0.094,0.22,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1287.smt2",0,0.0990530303030303,0.109,0.154,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1288.smt2",0,0.125721153846154,0.141,0.249,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1289.smt2",0,0.0969133841592546,0.109,0.241,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/129.smt2",0,0.0455469112865769,0.047,0.115,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1290.smt2",0,0.0629513721714012,0.063,0.209,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1291.smt2",0,0.0926741595787768,0.109,0.408,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1292.smt2",0,0.0454413809082484,0.047,0.196,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1293.smt2",0,0.0761591332712023,0.078,0.185,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1294.smt2",0,0.0818210262828535,0.094,0.172,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1295.smt2",0,0.0712145969498911,0.078,0.433,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1296.smt2",0,0.863392488650433,1,1.226,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1297.smt2",0,0.0549139017219656,0.063,0.466,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1298.smt2",0,0.107777908619878,0.109,0.249,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1299.smt2",0,0.0982098147220828,0.094,0.202,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/13.smt2",0,0.499408875954893,0.656,0.92,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/130.smt2",0,0.0330010095911156,0.031,0.189,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1300.smt2",0,0.0548908480268682,0.063,0.213,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1301.smt2",0,0.0821588868940754,0.109,0.282,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1302.smt2",0,0.0516798418972332,0.063,0.216,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1303.smt2",0,0.111998286833089,0.109,0.485,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1304.smt2",0,0.493336173320352,0.484,0.689,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1305.smt2",0,0.068671218487395,0.063,0.152,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1306.smt2",0,0.0845366379310344,0.094,0.208,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1307.smt2",0,0.0429721735319895,0.047,0.209,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1308.smt2",0,0.0838141025641026,0.094,0.208,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1309.smt2",0,0.0717775581906016,0.078,0.196,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/131.smt2",0,0.0562607573149742,0.063,0.287,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1310.smt2",0,0.0830686149936468,0.094,0.244,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1311.smt2",0,0.0455469112865769,0.047,0.148,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1312.smt2",0,0.157378430428503,0.156,0.277,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1313.smt2",0,0.0424880849220104,0.047,0.19,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1314.smt2",0,0.590737951807229,0.609,0.875,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1315.smt2",0,1.82700486026731,2.156,2.437,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1316.smt2",0,0.0913909599254427,0.094,0.212,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1317.smt2",0,0.170915032679739,0.188,0.393,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1318.smt2",0,0.0545473508552357,0.063,0.136,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1319.smt2",0,0.17061765985211,0.188,0.395,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/132.smt2",0,0.0633233242929097,0.078,0.45,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1320.smt2",0,0.192198656026879,0.219,0.537,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1321.smt2",0,0.175376599257119,0.203,0.4,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1322.smt2",0,0.0973670212765958,0.109,0.226,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1323.smt2",0,0.0634708737864075,0.063,0.203,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1324.smt2",0,0.0769842204427697,0.078,0.182,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1325.smt2",0,0.0982098147220828,0.094,0.193,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1326.smt2",0,1.00653079252903,0.953,1.189,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1327.smt2",0,1.438773190251,1.891,2.098,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1328.smt2",0,0.0938958707360861,0.125,0.294,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1329.smt2",0,0.245120202911336,0.266,0.526,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/133.smt2",0,0.0411681360201511,0.047,0.17,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1330.smt2",0,0.116279644268775,0.141,0.287,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1331.smt2",0,0.0947006277160791,0.094,0.213,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1332.smt2",0,0.191997063142438,0.188,0.287,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1333.smt2",0,0.286453261927946,0.281,0.561,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1334.smt2",0,0.182867132867133,0.188,0.258,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1335.smt2",0,0.0858390231092438,0.078,0.193,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1336.smt2",0,0.0698749465583583,0.078,0.24,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1337.smt2",0,0.0945897064902852,0.109,0.414,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1338.smt2",0,0.112521514629948,0.125,0.404,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1339.smt2",0,0.112715517241379,0.125,0.224,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/134.smt2",0,0.110524091293322,0.125,0.234,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1340.smt2",0,0.085944347063979,0.094,0.232,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1341.smt2",0,0.111752136752137,0.125,0.234,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1342.smt2",0,0.0849025974025974,0.094,0.157,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1343.smt2",0,0.086133069828722,0.094,0.22,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1344.smt2",0,0.0969133841592546,0.109,0.254,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1345.smt2",0,0.0759115188109615,0.078,0.146,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1346.smt2",0,0.0849761698440208,0.094,0.245,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1347.smt2",0,0.110164901299952,0.109,0.267,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1348.smt2",0,0.106622786579683,0.109,0.232,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1349.smt2",0,0.0908827618164968,0.094,0.209,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/135.smt2",0,0.0280218602657522,0.031,0.174,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1350.smt2",0,0.0853088299260548,0.094,0.24,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1351.smt2",0,0.0854575163398693,0.094,0.209,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1352.smt2",0,0.157151442307692,0.172,0.499,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1353.smt2",0,0.26981015270326,0.313,0.574,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1354.smt2",0,0.349089805825241,0.344,0.509,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1355.smt2",0,0.2708908839779,0.328,0.531,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1356.smt2",0,0.0695478723404255,0.078,0.243,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1357.smt2",0,0.0719355193661972,0.078,0.224,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1358.smt2",0,0.130946419629444,0.125,0.225,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1359.smt2",0,0.166056076592419,0.203,0.282,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/136.smt2",0,0.0825025239777891,0.078,0.227,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1360.smt2",0,0.109827803443931,0.125,0.158,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1361.smt2",0,0.0938958707360861,0.125,0.285,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1362.smt2",0,0.187444861049846,0.203,0.461,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1363.smt2",0,0.0948249067550766,0.109,0.285,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1364.smt2",0,0.110484065668759,0.109,0.197,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1365.smt2",0,0.167959486166008,0.203,0.48,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1366.smt2",0,0.18832304526749,0.219,0.536,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1367.smt2",0,0.130880880880881,0.125,0.25,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1368.smt2",0,0.132936059647537,0.141,0.235,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1369.smt2",0,0.105913325232888,0.125,0.281,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/137.smt2",0,0.0697556551429791,0.078,0.139,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1370.smt2",0,0.121514869888476,0.125,0.265,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1371.smt2",0,0.0951403326403327,0.109,0.226,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1372.smt2",0,0.230952661328309,0.234,0.572,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1373.smt2",0,0.0967085798816569,0.109,0.247,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1374.smt2",0,0.208643617021277,0.234,0.482,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1375.smt2",0,0.0914153016380344,0.109,0.242,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1376.smt2",0,0.209624839675075,0.234,0.509,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1377.smt2",0,0.0900127852084973,0.109,0.272,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1378.smt2",0,0.216922438822065,0.25,0.511,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1379.smt2",0,0.110805084745763,0.125,0.357,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/138.smt2",0,0.0584488153777381,0.063,0.204,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1380.smt2",0,0.237169227486129,0.266,0.569,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1381.smt2",0,0.24464656964657,0.281,0.524,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1382.smt2",0,0.292540037682525,0.297,0.497,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1383.smt2",0,0.67462519470405,0.828,1.117,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1384.smt2",0,0.30378717472119,0.313,0.544,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1385.smt2",0,0.0967085798816569,0.109,0.221,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1386.smt2",0,0.240557359307359,0.266,0.533,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1387.smt2",0,0.274245904914103,0.328,0.531,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1388.smt2",0,0.111276595744681,0.125,0.42,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1389.smt2",0,0.0818210262828535,0.094,0.174,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/139.smt2",0,0.0425433839479393,0.047,0.262,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1390.smt2",0,0.114844093104963,0.125,0.244,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1391.smt2",0,145.962160700236,177.359,184.038,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1392.smt2",0,51.5742460664336,56.406,58.623,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1393.smt2",0,212.362424488848,218.453,226.997,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1394.smt2",0,202.022578805475,232.828,241.992,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1395.smt2",0,189.019623940678,213.234,221.507,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1396.smt2",0,0.0813121890547264,0.094,0.203,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1397.smt2",0,0.0699946466809422,0.078,0.126,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1398.smt2",0,0.0936221358428805,0.109,0.252,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1399.smt2",0,0.0730610192221726,0.078,0.255,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/14.smt2",0,84.8697358812076,83.328,86.652,0,1,0,
"QF_NIA/20170427-VeryMax/SAT14/140.smt2",0,0.0730936940966011,0.078,0.169,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1400.smt2",0,0.0558999572466866,0.063,0.171,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1401.smt2",0,0.043934811827957,0.047,0.166,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1402.smt2",0,0.111609048228766,0.125,0.199,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1403.smt2",0,0.0509151090342679,0.063,0.25,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1404.smt2",0,0.0543659043659044,0.063,0.204,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1405.smt2",0,0.0615873763542158,0.063,0.187,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1406.smt2",0,0.121514869888476,0.125,0.271,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1407.smt2",0,0.113203463203463,0.125,0.195,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1408.smt2",0,0.0552620456466611,0.063,0.195,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1409.smt2",0,0.0783559728326009,0.094,0.246,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/141.smt2",0,0.0417287234042553,0.047,0.198,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1410.smt2",0,0.0567245119305857,0.063,0.262,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1411.smt2",0,0.0681841885690446,0.078,0.128,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1412.smt2",0,0.143555116381203,0.156,0.248,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1413.smt2",0,0.128242153443766,0.141,0.232,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1414.smt2",0,0.0847558340535869,0.094,0.26,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1415.smt2",0,0.0699946466809422,0.078,0.129,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1416.smt2",0,0.0668729541734861,0.078,0.216,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1417.smt2",0,0.0948642205638474,0.109,0.24,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1418.smt2",0,0.0730610192221726,0.078,0.244,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1419.smt2",0,0.102331171735242,0.109,0.248,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/142.smt2",0,0.0558999572466866,0.063,0.156,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1420.smt2",0,0.0878696236559139,0.094,0.153,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1421.smt2",0,0.0697556551429791,0.078,0.155,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1422.smt2",0,0.0891014408099689,0.109,0.238,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1423.smt2",0,0.0615873763542158,0.063,0.193,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1424.smt2",0,0.0543659043659044,0.063,0.228,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1425.smt2",0,0.0552620456466611,0.063,0.197,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1426.smt2",0,0.0575484154929578,0.063,0.196,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1427.smt2",0,0.0548908480268682,0.063,0.195,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1428.smt2",0,0.0670375307629204,0.078,0.197,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1429.smt2",0,0.0575484154929578,0.063,0.209,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/143.smt2",0,0.0556382978723404,0.063,0.44,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1430.smt2",0,0.0522373152217339,0.063,0.28,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1431.smt2",0,0.0998745089480576,0.109,0.164,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1432.smt2",0,0.0675640760644895,0.078,0.262,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1433.smt2",0,0.0842823377739579,0.094,0.273,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1434.smt2",0,0.0850867678958785,0.094,0.312,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1435.smt2",0,0.150381639481389,0.172,0.417,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1436.smt2",0,0.0861709138840071,0.094,0.269,1,0,0,
"QF_NIA/20170427-VeryMax/SAT14/1437.smt2",0,0.0566017316017316,0.063,0.146,1,0,0,
