,"z3","{0}",,,,,,
,"RV 11747","T_norm 11747","T_cpu 11747","T_wc 11747","# SAT 11747","# UNSAT 11747","# UNKNOWN 11747",
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12170_terminationG_0.smt2",0,874.261381608676,924.828,961.004,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12171_terminationG_0.smt2",,909.565217391304,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12182_terminationG_0.smt2",0,135.340283989267,144.656,150.678,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12183_terminationG_0.smt2",,892.491467576792,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12184_terminationG_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12187_terminationG_0.smt2",0,71.4996052631579,81.172,84.601,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12188_terminationG_0.smt2",0,340.082070707072,321.875,335.048,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12189_terminationG_0.smt2",,849.715678310317,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12195_terminationG_0.smt2",0,62.8187396006656,72.188,75.107,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12196_terminationG_0.smt2",,881.584492203961,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12197_terminationG_0.smt2",,886.065226598899,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12208_terminationG_0.smt2",0,37.2231596895579,37.828,39.378,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12209_terminationG_0.smt2",0,593.661894499179,691.281,719.023,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12210_terminationG_0.smt2",,938.116591928251,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12215_terminationG_0.smt2",0,546.288322300372,631.156,656.372,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12216_terminationG_0.smt2",,859.137577002053,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12217_terminationG_0.smt2",,871.303623490212,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12222_terminationG_0.smt2",0,58.4934210526316,67.469,70.195,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12223_terminationG_0.smt2",,925.663716814159,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12224_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12231_terminationG_0.smt2",0,40.1995341614907,49.5,51.506,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12232_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12233_terminationG_0.smt2",,877.148846960168,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12239_terminationG_0.smt2",0,125.019074675325,128.844,134.114,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12240_terminationG_0.smt2",,869.49293433084,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12241_terminationG_0.smt2",,991.939307728781,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12246_terminationG_0.smt2",,835.129740518962,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12247_terminationG_0.smt2",,865.894039735099,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12248_terminationG_0.smt2",,1014.54898157129,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12254_terminationG_0.smt2",0,77.521174863388,88.156,91.704,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12256_terminationG_0.smt2",,937.696100403407,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12257_terminationG_0.smt2",,934.345690040197,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12262_terminationG_0.smt2",0,85.9389033264033,98.797,102.785,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12263_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__p12264_terminationG_0.smt2",,894.781864841745,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationQ_1_0.smt2",0,9.54549501424501,9.609,10.171,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationQ_3_0.smt2",0,1.93264082867784,1.984,2.257,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationQ_4_0.smt2",0,1.382472549817,1.625,1.883,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationQ_5_0.smt2",0,1.75085111211984,1.844,2.051,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationQ_6_0.smt2",0,1.7993119266055,1.969,2.267,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationQ_7_0.smt2",0,3.31899161620866,3.406,3.793,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_0_0.smt2",0,3.83998786407765,3.781,4.073,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_1_0.smt2",0,3.95855815347722,4.734,5.083,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_10_0.smt2",0,88.7696014664144,89.703,93.251,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_2_0.smt2",0,3.41812474269247,3.969,4.242,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_3_0.smt2",0,3.91553904170364,4.219,4.497,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_4_0.smt2",0,3.24085737505079,3.813,4.331,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_5_0.smt2",0,26.0510718789407,29.625,30.852,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_6_0.smt2",0,16.9649410222805,18.563,19.35,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_7_0.smt2",0,11.4055799220272,11.188,11.779,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_8_0.smt2",0,17.1740664350847,18.906,19.683,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__SortCount.jar-obl-10__terminationS_9_0.smt2",0,11.2075357593605,12.734,13.27,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Sudoku.jar-obl-14__term_unfeasibility_2_0.smt2",0,5.16803564317005,6.203,6.709,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__p12372_terminationG_0.smt2",0,0.109643605870021,0.125,0.248,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__p12373_terminationG_0.smt2",0,0.463370797893884,0.547,0.82,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__p12374_terminationG_0.smt2",0,9.25117924528302,10.547,11.202,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__p12379_terminationG_0.smt2",0,37.194737111293,43.453,45.135,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__p12380_terminationG_0.smt2",,882.328131590046,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__p12381_terminationG_0.smt2",,885.690093141406,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sum_rec.jar-obl-8__terminationQ_1_0.smt2",0,24.6208422746781,27.422,28.5,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12317_terminationG_0.smt2",0,0.385955949137148,0.406,0.644,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12318_terminationG_0.smt2",0,11.7148489932886,12.516,13.045,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12319_terminationG_0.smt2",,915.135608048994,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12324_terminationG_0.smt2",,889.455782312925,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12325_terminationG_0.smt2",,872.393661384487,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12326_terminationG_0.smt2",,977.570093457944,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12331_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12332_terminationG_0.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12333_terminationG_0.smt2",,909.169926119079,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12338_terminationG_0.smt2",,857.025809094633,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12339_terminationG_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12340_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12343_terminationG_0.smt2",,911.546840958606,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12344_terminationG_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12345_terminationG_0.smt2",,908.380373425966,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12350_terminationG_0.smt2",,849.025974025974,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12351_terminationG_0.smt2",,937.275985663082,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric_rec.jar-obl-8__p12352_terminationG_0.smt2",,1073.92197125257,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12291_terminationG_0.smt2",0,0.0909429650238473,0.109,0.144,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12292_terminationG_0.smt2",0,0.714336301092675,0.844,1.143,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12293_terminationG_0.smt2",0,13.8185640032613,16.203,16.82,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12298_terminationG_0.smt2",0,29.0435142975549,33.5,34.84,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12299_terminationG_0.smt2",,970.7656612529,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__p12300_terminationG_0.smt2",,974.382859804378,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sumGeneric2_rec.jar-obl-8__terminationQ_1_0.smt2",0,13.9451791808873,11.719,12.264,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12391_terminationG_0.smt2",0,2.55515897124342,3.016,3.112,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12392_terminationG_0.smt2",0,129.23644394801,152.094,158.422,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12397_terminationG_0.smt2",0,16.9396819239721,20.875,21.734,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12402_terminationG_0.smt2",0,18.2210271716756,21.156,22.015,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12407_terminationG_0.smt2",0,5.54958466090123,5.828,6.151,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12409_terminationG_0.smt2",0,8.79456726246472,8.938,9.322,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12411_terminationG_0.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12412_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12417_edge_closing_0.smt2",0,2.03486816019033,2.453,2.938,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__p12424_edge_closing_0.smt2",0,180.309929528651,186.516,194.12,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__term_unfeasibility_0_0.smt2",0,0.803098060344827,0.891,1.025,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__sunset_rec.jar-obl-8__terminationQ_0_0.smt2",0,10.0624703087886,10.125,10.512,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Swingers.jar-obl-8__p12434_terminationG_0.smt2",0,106.790961885431,113.172,117.63,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Swingers.jar-obl-8__p12435_terminationG_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12466_terminationG_0.smt2",0,9.34883899345336,10.922,11.35,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12467_terminationG_0.smt2",0,3.64284183454779,4.063,4.331,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12468_terminationG_0.smt2",0,322.081421502474,342.25,356.104,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12471_terminationG_0.smt2",0,135.545301649306,149.281,155.305,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12472_terminationG_0.smt2",,815.91263650546,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12473_terminationG_0.smt2",,902.112979732643,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12476_terminationG_0.smt2",0,114.560073529412,139.641,145.216,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12477_terminationG_0.smt2",,877.148846960168,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12478_terminationG_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12481_terminationG_0.smt2",0,61.3340919980835,61.188,63.633,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12482_terminationG_0.smt2",,971.216341689879,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12483_terminationG_0.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12486_terminationG_0.smt2",0,52.3312935161009,57.484,59.874,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12487_terminationG_0.smt2",,926.894107221976,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__p12488_terminationG_0.smt2",,902.891670263271,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__term_unfeasibility_0_0.smt2",0,9.86634245404019,11.031,11.593,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationQ_0_0.smt2",0,11.7488879003559,12.625,13.348,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationQ_1_0.smt2",0,2.0921123281787,2.328,2.566,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationQ_2_0.smt2",0,31.6715928181436,36.047,37.54,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_1_0.smt2",0,2.64281914893617,2.969,3.158,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_10_0.smt2",0,3.15005237430168,3.234,3.525,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_11_0.smt2",0,5.08472222222222,5.906,6.3,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_12_0.smt2",0,2.8978280141844,3.516,3.809,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_2_0.smt2",0,4.14370287464656,4.203,4.543,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_3_0.smt2",0,4.13013846819559,4.563,4.83,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_4_0.smt2",0,4.09322081105169,4.391,4.7,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_5_0.smt2",0,4.90031679553265,5.453,5.775,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_6_0.smt2",0,6.75284668564457,7.938,8.445,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_7_0.smt2",0,4.29364070760472,5.047,5.352,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_8_0.smt2",0,3.34185303514377,4,4.336,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesIte.jar-obl-13__terminationS_9_0.smt2",0,4.47846574787191,5.281,5.715,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12559_terminationG_0.smt2",0,66.6065308669995,70.141,73.058,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12561_terminationG_0.smt2",0,76.8489795918367,81,84.191,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12562_terminationG_0.smt2",0,180.29463220676,216.75,225.591,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12565_terminationG_0.smt2",0,299.47119375273,327.672,340.506,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12566_terminationG_0.smt2",,1070.07672634271,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12567_terminationG_0.smt2",,898.239587805925,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12570_terminationG_0.smt2",0,608.184271114106,647.141,672.82,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12571_terminationG_0.smt2",,1014.05719825497,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12572_terminationG_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12575_terminationG_0.smt2",0,60.1529168607359,61.734,64.286,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12576_terminationG_0.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12577_terminationG_0.smt2",,931.433659839715,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12580_terminationG_0.smt2",0,45.2501309723386,51.609,53.68,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12581_terminationG_0.smt2",,901.724137931034,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__p12582_terminationG_0.smt2",,915.135608048994,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__term_unfeasibility_0_0.smt2",0,11.6862046632124,12.938,13.432,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationQ_0_0.smt2",0,13.2815069234098,14.672,15.281,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationQ_1_0.smt2",0,2.93502164995442,3.078,3.419,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationQ_2_0.smt2",0,17.5097329800245,20.531,21.392,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_1_0.smt2",0,3.03556352891515,3.438,3.715,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_10_0.smt2",0,2.94861469072165,3.281,3.628,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_11_0.smt2",0,4.6578656998739,5.297,5.669,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_12_0.smt2",0,4.14858390119251,4.656,4.977,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_2_0.smt2",0,3.18937012142238,3.516,3.989,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_3_0.smt2",0,4.95023204689791,4.844,5.092,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_4_0.smt2",0,4.6789006740682,5.641,5.979,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_5_0.smt2",0,4.92623737373737,5.828,6.172,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_6_0.smt2",0,4.9223206795302,5.609,5.94,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_7_0.smt2",0,4.44859467455621,5.75,6.029,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_8_0.smt2",0,2.81648715824358,3.25,3.665,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__TaylorSeriesRec.jar-obl-13__terminationS_9_0.smt2",0,4.60411252598754,4.234,4.564,0,1,0,
