,"z3legacy","{0} smt.arith.solver=2",,,,,,
,"RV 11751","T_norm 11751","T_cpu 11751","T_wc 11751","# SAT 11751","# UNSAT 11751","# UNKNOWN 11751",
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-48.smt2",0,150.376589439655,166.766,173.488,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-49.smt2",0,412.256634993447,451.078,469.391,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-48-50.smt2",0,118.903240541703,132.203,137.517,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-41.smt2",0,163.657710526316,185.797,193.515,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-42.smt2",0,24.0921038657604,27.109,28.182,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-43.smt2",0,17.046404772141,18.953,19.894,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-44.smt2",0,117.866766666666,105.641,110.054,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-45.smt2",0,125.055074517212,142.391,148.242,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-46.smt2",0,57.4027932030209,61.766,64.242,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-47.smt2",0,204.885804286387,207.922,216.34,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-48.smt2",0,211.898967889908,220.813,229.779,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-49.smt2",0,410.996841060986,470.328,489.383,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-49-50.smt2",0,141.362643800596,158.594,164.965,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-42.smt2",0,83.3405421300257,93.141,96.862,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-43.smt2",0,23.271464100346,25.719,26.834,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-44.smt2",0,15.1155318091451,18.172,19.043,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-45.smt2",0,83.9840826955782,94.422,98.288,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-46.smt2",0,46.1384329119086,54.078,56.256,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-47.smt2",0,105.271948608137,117.5,122.249,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-48.smt2",0,135.46637823186,155.281,161.659,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-49.smt2",0,302.998554457527,344.422,358.316,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-50-50.smt2",0,155.968916603199,195.781,203.638,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-43.smt2",0,94.7785465116279,97.406,101.56,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-44.smt2",0,27.4841836734694,32.188,33.434,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-45.smt2",0,30.7434685641461,34.594,35.948,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-46.smt2",0,146.155385171417,169.141,175.917,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-47.smt2",0,215.462879229872,264.797,275.474,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-48.smt2",0,72.8968738438772,94.188,97.929,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-49.smt2",0,196.53473189415,202.359,210.356,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-51-50.smt2",0,315.802503286591,344.484,358.495,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-44.smt2",0,68.0387407889033,75.031,78.079,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-45.smt2",0,30.118634723336,35.906,37.677,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-46.smt2",0,35.2174505969535,40.891,42.471,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-47.smt2",0,175.02000730384,200.453,208.551,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-48.smt2",0,120.102972856527,133.25,138.671,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-49.smt2",0,219.423537234043,236.625,245.964,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-52-50.smt2",0,69.8860138004247,78.672,82.042,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-34.smt2",0,4.16173060708263,4.719,4.982,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-45.smt2",0,181.780939256377,200.984,209.001,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-46.smt2",0,17.4990957007028,20.234,21.189,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-47.smt2",0,31.4297683078196,36.313,37.768,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-48.smt2",0,300.573468543046,347.125,361.224,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-49.smt2",0,183.303963032581,209.766,218.201,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-35.smt2",0,2.50272313874789,2.828,3.138,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-53-50.smt2",0,89.4847371688741,103.344,107.59,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-36.smt2",0,5.29238886623164,6.203,6.641,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-37.smt2",0,6.27999397106109,7.469,7.93,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-38.smt2",0,6.58201605058366,6.469,6.887,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-39.smt2",0,3.74769764072848,4.328,4.644,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-40.smt2",0,5.89708000886525,6.359,6.659,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-41.smt2",0,11.4489986027014,11.75,12.27,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-42.smt2",0,17.2691246877602,19.828,20.664,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-43.smt2",0,15.6225972040192,17.094,17.811,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-44.smt2",0,23.6907927129492,23,24.07,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-45.smt2",0,78.0844623655914,86.781,90.231,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-46.smt2",0,31.0726379168382,36.078,37.544,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-47.smt2",0,69.1488421861281,75.297,78.363,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-48.smt2",0,141.433490661795,166.516,173.079,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-49.smt2",0,198.57582429991,210.156,218.634,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-45.smt2",0,15.8604487713453,18.203,18.931,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-54-50.smt2",0,139.283982035928,166.781,173.557,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-46.smt2",0,9.30695010183299,10.922,11.418,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-47.smt2",0,27.8058542413381,33.375,35.154,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-48.smt2",0,31.7429400175131,34.656,36.065,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-49.smt2",0,17.6279519106913,19.625,20.385,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-5-50.smt2",0,110.780456181202,125.078,130.098,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-46.smt2",0,109.317221124286,118.984,123.784,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-47.smt2",0,48.437998603909,58.047,60.507,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-48.smt2",0,29.466252270663,31.016,32.415,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-49.smt2",0,129.646402733119,154.188,160.78,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-55-50.smt2",0,188.226985932975,217.469,226.307,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-46.smt2",0,139.287975,166.453,173.045,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-47.smt2",0,30.3018565941101,33.938,35.762,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-48.smt2",0,41.838368344426,48.078,50.315,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-49.smt2",0,199.258840283749,221.547,230.707,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-56-50.smt2",0,198.151448787062,210.844,219.507,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-47.smt2",0,328.234344777564,324.469,337.48,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-48.smt2",0,39.1546772954284,48.719,50.685,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-49.smt2",0,38.119882892057,44.734,46.57,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-57-50.smt2",0,197.162445068359,193.016,200.928,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-47.smt2",0,109.127298404962,117.734,123.586,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-48.smt2",0,35.1620115995116,41.297,42.969,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-49.smt2",0,30.9704277713403,38.328,40.279,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-58-50.smt2",0,213.146211139896,235.969,245.445,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-48.smt2",0,58.2090582862114,63.969,66.726,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-49.smt2",0,51.9874838501292,57.703,60.18,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-59-50.smt2",0,65.4839129529362,75.156,78.081,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-48.smt2",0,151.589647784281,173.328,180.256,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-49.smt2",0,43.4172772567409,53.109,55.5,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-60-50.smt2",0,38.9757613935145,42.516,44.408,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-61-49.smt2",0,62.0213474025974,68.484,71.297,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-61-50.smt2",0,66.5060553633218,73.5,76.507,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-62-49.smt2",0,115.570690203562,130.266,135.661,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-62-50.smt2",0,41.3447261328641,44.922,46.917,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-63-50.smt2",0,238.972691082803,269.016,279.794,0,1,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-34.smt2",0,6.90734193011647,7.938,8.257,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-35.smt2",0,1.69180318138651,1.703,1.98,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-36.smt2",0,9.57618258683729,10.016,10.43,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-37.smt2",0,4.62018839103869,5.422,5.695,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-38.smt2",0,8.41809977259808,7.078,7.404,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-39.smt2",0,4.67877395385217,5.719,6.006,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-40.smt2",0,11.3857004995459,11.984,12.436,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-41.smt2",0,13.4164059128183,14.859,15.454,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-42.smt2",0,12.0249352331606,13.313,13.845,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-43.smt2",0,6.63430966898955,7.281,7.554,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-44.smt2",0,24.0796521553564,26.969,28.222,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-45.smt2",0,19.6152666102412,22.156,23.004,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-46.smt2",0,18.5253008752735,20.234,21.232,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-47.smt2",0,20.8772636925795,22.594,23.523,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-48.smt2",0,30.8006518530666,44.891,46.897,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-49.smt2",0,36.0868933523654,42.297,44.451,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-7-50.smt2",0,105.272775200337,119.313,124.064,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-34.smt2",0,4.2737966954023,4.266,4.581,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-35.smt2",0,2.00486945710733,2.313,2.427,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-36.smt2",0,3.96132624398074,4.719,4.986,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-37.smt2",0,1.9636668207024,2.031,2.303,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-38.smt2",0,3.58060954063604,3.875,4.118,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-39.smt2",0,4.16194708557255,4.813,6.294,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-40.smt2",0,3.05660226302306,3.422,3.672,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-41.smt2",0,14.085684140382,15.156,15.769,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-42.smt2",0,5.329634951043,5.984,6.263,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-43.smt2",0,13.9044892473118,15.453,17.43,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-44.smt2",0,23.1848448563099,26.609,27.755,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-45.smt2",0,23.784107228339,23.75,24.855,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-46.smt2",0,31.9623273336124,36.5,37.974,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-47.smt2",0,29.2011936750723,33.766,35.176,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-48.smt2",0,41.5848513400335,47.469,49.446,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-49.smt2",0,30.8255537974683,34.922,36.402,1,0,0,
"QF_LIA/nec-smt/large/checkpass_pwd/prp-8-50.smt2",0,65.2577938247012,78.297,81.477,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-196.smt2",0,56.4906234778375,55.438,57.71,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-197.smt2",0,56.2756123058543,67.547,70.556,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-198.smt2",0,48.8696972817133,56.719,59.209,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-199.smt2",0,64.1501410835214,67.922,70.872,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-0-200.smt2",0,47.3226780508121,54.313,56.469,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-1-196.smt2",0,15.5540606125971,17.234,17.927,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-197.smt2",0,8.53524124881741,8.625,9.09,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-198.smt2",0,19.9819618205349,22.141,23.122,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-199.smt2",0,14.3690927329469,15.406,16.03,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-1-200.smt2",0,12.4324252136752,12.516,13.173,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-2-196.smt2",0,30.005156045395,32.859,34.526,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-197.smt2",0,55.1252668406072,55.547,58.16,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-198.smt2",0,40.6826858108108,43.172,44.932,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-199.smt2",0,45.4349425887265,52.016,54.228,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-2-200.smt2",0,51.3530216581276,52.703,54.924,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-196.smt2",0,80.1937928307856,72.719,75.669,0,1,0,
"QF_LIA/nec-smt/large/getoption/prp-3-197.smt2",0,36.2657174556213,41.016,43.072,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-198.smt2",0,50.3315080563948,47.781,49.656,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-199.smt2",0,52.3226015557477,57.875,60.573,1,0,0,
"QF_LIA/nec-smt/large/getoption/prp-3-200.smt2",0,30.6316823899371,34.922,36.325,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-110.smt2",,899.784946236559,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-111.smt2",,863.392488650433,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-112.smt2",,921.180096873624,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-0-113.smt2",,853.877551020408,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-46.smt2",0,463.663599874896,531.484,553.153,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-47.smt2",0,675.032874449339,732.469,761.853,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-48.smt2",0,658.801964754816,719.266,748.303,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-49.smt2",0,773.69305495921,861.344,896.148,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-10-50.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-109.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-110.smt2",,968.967114404817,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-111.smt2",,931.019136626613,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-1-112.smt2",,951.341518872215,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-46.smt2",0,487.289650215621,486.125,505.431,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-47.smt2",0,579.797237168874,669.594,696.569,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-48.smt2",,841.174105347809,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-49.smt2",0,772.610927529626,810.281,843.019,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-11-50.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-46.smt2",0,268.963645833333,308.563,321.046,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-47.smt2",0,365.227379649891,398.922,414.813,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-48.smt2",0,298.484193011647,343,356.862,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-49.smt2",0,317.732468900482,378.484,394.001,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-12-50.smt2",0,434.052149851001,487.375,507.238,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-46.smt2",0,108.332239561802,125.266,130.33,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-47.smt2",0,155.607306184669,170.781,177.703,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-48.smt2",0,188.118213383838,213.656,222.491,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-49.smt2",0,223.408240194011,253.203,263.538,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-13-50.smt2",0,286.584793161671,324.531,337.584,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-110.smt2",,831.809145129225,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-111.smt2",,967.622571692877,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-112.smt2",,817.506838608832,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-2-113.smt2",,893.635198633063,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-110.smt2",,861.259777686291,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-111.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-112.smt2",,1202.29885057471,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-3-113.smt2",,870.940882597835,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-110.smt2",,956.124314442413,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-111.smt2",,991.469194312796,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-112.smt2",,878.622427551449,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-4-113.smt2",,966.728280961183,1000,1000,0,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-46.smt2",0,37.6592962184874,42.844,44.52,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-47.smt2",0,41.323643187067,42.766,44.457,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-48.smt2",0,70.0346479023972,78.203,81.342,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-49.smt2",0,69.7220871377531,83.953,87.35,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-5-50.smt2",0,106.014610053786,122.484,127.453,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-46.smt2",0,196.550084080717,209.516,217.962,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-47.smt2",0,240.242733878292,252.875,263.167,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-48.smt2",0,357.374865069085,395.641,411.508,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-49.smt2",0,388.64421994597,412.609,429.495,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-6-50.smt2",0,484.041452243722,562.016,584.644,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-46.smt2",0,215.554957406531,217.719,226.521,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-47.smt2",0,279.553578991953,315.5,328.3,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-48.smt2",0,280.301561172472,315.406,328.045,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-49.smt2",0,457.005135903919,518.391,539.437,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-7-50.smt2",0,504.6043755449,553.328,575.866,0,1,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-46.smt2",0,8.89542643229167,9.797,10.227,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-47.smt2",0,11.4920120457329,13.453,14.164,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-48.smt2",0,11.1938010204082,13.109,13.786,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-49.smt2",0,14.058129789272,14.031,14.622,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-8-50.smt2",0,20.5069194419442,21.781,22.662,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-46.smt2",0,11.3648592715232,11.484,12.004,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-47.smt2",0,9.84307300693241,10.859,11.317,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-48.smt2",0,29.3550818483216,33.859,35.459,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-49.smt2",0,9.25451429123214,11.453,12.122,1,0,0,
"QF_LIA/nec-smt/large/getoption_directories/prp-9-50.smt2",0,22.3422912205567,24.938,25.901,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-46.smt2",0,11.4091628672745,10.766,11.244,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-47.smt2",0,11.4511241970021,12.781,13.454,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-48.smt2",0,16.8964371980676,18.391,19.13,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-49.smt2",0,18.4605176211454,20.031,20.861,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-0-50.smt2",0,22.1683472044387,24.828,26.118,0,1,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-46.smt2",0,12.4354619565217,12.031,12.542,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-47.smt2",0,10.6726152368758,11.953,12.598,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-48.smt2",0,16.6270038994801,18.344,19.088,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-49.smt2",0,25.1403668843642,31.281,32.494,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-10-50.smt2",0,16.6513488080301,19.031,19.787,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-46.smt2",0,13.7711226851852,15.641,16.238,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-47.smt2",0,15.3882253490401,16.859,18.111,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-48.smt2",0,17.2077687694358,18.516,19.242,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-49.smt2",0,15.0997786022021,15.078,16.103,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-11-50.smt2",0,19.5907174094127,22.484,23.394,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-46.smt2",0,14.7606782511211,15.734,16.449,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-47.smt2",0,11.2508910386965,13.203,13.769,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-48.smt2",0,17.3710714285714,20.344,21.668,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-49.smt2",0,13.6909528907923,15.281,15.923,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-12-50.smt2",0,16.6834282573941,19.953,20.796,1,0,0,
"QF_LIA/nec-smt/large/getoption_group/prp-13-46.smt2",0,19.4469936708861,22.766,23.89,0,1,0,
