,"smt.arith.nl.branching=false","-file:{0} smt.arith.nl.branching=false",,,,,,
,"RV 11681","T_norm 11681","T_cpu 11681","T_wc 11681","# SAT 11681","# UNSAT 11681","# UNKNOWN 11681",
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_22_0.smt2",0,32.5885754431474,36.031,37.453,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_32_0.smt2",0,34.9524395243952,40.75,42.378,0,1,0,
"QF_NIA_small\From_T2__slayer-3.t2_fixed__terminationS_6_0.smt2",0,48.5299889023406,57.484,59.773,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21513_terminationG_0.smt2",,900.559621179509,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21529_terminationG_0.smt2",,857.025809094633,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21547_terminationG_0.smt2",0,6.04415820829656,6.547,6.923,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21563_terminationG_0.smt2",,875.680200920887,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21579_terminationG_0.smt2",,866.970576046415,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21597_terminationG_0.smt2",0,7.25915362885702,7.984,8.327,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21613_terminationG_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21629_terminationG_0.smt2",,885.690093141406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21647_terminationG_0.smt2",0,8.28716866182129,9.266,9.787,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21663_terminationG_0.smt2",,873.851294903926,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21681_safety_0.smt2",0,546.175631903143,614.578,639.081,0,1,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21714_safety_0.smt2",0,12.4120665057068,13.516,14.116,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21738_safety_0.smt2",0,3.43676985981308,3.516,3.7,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21762_safety_0.smt2",0,0.931063759859773,1.016,1.202,1,0,0,
"QF_NIA_small\From_T2__slayer-3-filtered.t2__p21786_safety_0.smt2",,924.028268551237,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21887_terminationG_0.smt2",0,42.6389338076757,47.266,49.349,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21904_terminationG_0.smt2",,941.918054930212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21920_terminationG_0.smt2",,1118.11865312667,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21938_terminationG_0.smt2",0,47.6846507737348,54.5,56.77,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21954_terminationG_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21970_terminationG_0.smt2",,844.229217110573,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p21988_terminationG_0.smt2",0,51.032796025953,60.156,62.598,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22004_terminationG_0.smt2",,975.746268656716,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22040_safety_0.smt2",0,6.07091443633415,7.156,7.586,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22063_safety_0.smt2",0,1.80103824013158,2.094,2.23,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2__p22104_safety_0.smt2",0,28.5493298969072,33.094,34.664,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21801_terminationG_0.smt2",0,116.514447637292,130.828,136.035,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21832_safety_0.smt2",0,1.89123409930242,2.203,2.437,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__p21855_safety_0.smt2",0,14.8051262626263,17.516,18.22,1,0,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_1_0.smt2",0,16.6650748436104,17.828,18.676,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_29_0.smt2",0,30.2020072536269,28.859,30.154,0,1,0,
"QF_NIA_small\From_T2__slayer-3-new.t2_fixed__terminationS_39_0.smt2",0,47.6845116988809,44.813,46.606,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22442_terminationG_0.smt2",0,4.14329008932369,4.656,5.025,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22466_safety_0.smt2",,870.940882597835,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22485_terminationG_0.smt2",0,30.417352468888,36.219,37.811,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22506_safety_0.smt2",0,37.5000516956162,43.344,45.137,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22534_terminationG_0.smt2",0,4.42259323503903,4.875,5.249,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22554_safety_0.smt2",0,128.124328823024,142.578,148.3,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22580_terminationG_0.smt2",0,9.44565096025011,10.109,10.496,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22597_safety_0.smt2",0,1.76304915180513,1.938,2.177,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22618_safety_0.smt2",0,3.91590479192938,4.453,4.919,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22647_safety_0.smt2",0,1.71965889649273,1.922,2.194,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22668_safety_0.smt2",0,111.408284023669,126,131.116,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22693_safety_0.smt2",0,39.2869134739561,43.625,45.289,1,0,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__p22710_safety_0.smt2",0,5.71011586452763,6.125,6.566,0,1,0,
"QF_NIA_small\From_T2__slayer-4-filtered.t2__terminationS_3_0.smt2",0,4.74775601795186,5.563,5.803,0,1,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22746_terminationG_0.smt2",0,2.23777506112469,2.625,2.957,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22780_safety_0.smt2",0,1.33858982826948,1.453,1.712,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22796_safety_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22827_terminationG_0.smt2",0,3.49281754032258,4.141,4.4,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22860_terminationG_0.smt2",0,5.51306701030928,6.391,6.656,1,0,0,
"QF_NIA_small\From_T2__slayer-5-filtered.t2__p22891_terminationG_0.smt2",,850.406504065041,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2__p23156_terminationG_0.smt2",0,826.974666388657,947.938,985.235,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22950_safety_0.smt2",,854.226214781543,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22972_safety_0.smt2",0,38.0465665236052,42.375,44.175,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p22991_safety_0.smt2",0,1.58121351125938,1.813,2.048,0,1,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23010_safety_0.smt2",0,1.78704799827809,1.984,2.108,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23057_safety_0.smt2",0,7.86324917898194,9.156,9.689,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23091_safety_0.smt2",0,1.61438734713076,1.641,1.92,1,0,0,
"QF_NIA_small\From_T2__slayer-n1.t2_fixed__p23107_safety_0.smt2",0,3.63795510964005,4.203,4.49,1,0,0,
"QF_NIA_small\From_T2__slayer-n2.t2__p23222_terminationG_0.smt2",0,93.6845786516854,99.641,103.624,0,1,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23173_terminationG_0.smt2",0,0.242024172473868,0.266,0.391,1,0,0,
"QF_NIA_small\From_T2__slayer-n2-filtered.t2__p23194_terminationG_0.smt2",,857.728577285773,1000,1000,0,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23267_safety_0.smt2",0,29.8707965531736,33.969,35.431,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23305_safety_0.smt2",0,147.88713592233,167.469,174.319,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23340_safety_0.smt2",0,3.95970528455285,4.656,4.875,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23379_safety_0.smt2",0,0.732531712473573,0.828,0.989,1,0,0,
"QF_NIA_small\From_T2__slayer-n5-filtered.t2__p23413_safety_0.smt2",,900.559621179509,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__p23469_terminationG_0.smt2",,865.535788167149,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small01.t2__terminationQ_3_0.smt2",0,4.1367631151974,3.656,4.104,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23517_terminationG_0.smt2",0,16.1857188295166,15.203,15.8,0,1,0,
"QF_NIA_small\From_T2__small03.t2__p23533_terminationG_0.smt2",,872.393661384487,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small04.t2__p23554_terminationG_0.smt2",0,682.956148373984,803.094,835.074,0,1,0,
"QF_NIA_small\From_T2__small04.t2__p23571_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small05.t2__p23592_terminationG_0.smt2",,911.149825783972,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small14.t2__p23679_terminationG_0.smt2",0,1.16850893697084,1.188,1.41,0,1,0,
"QF_NIA_small\From_T2__small14.t2__p23695_terminationG_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23750_terminationG_0.smt2",,913.53711790393,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23766_terminationG_0.smt2",,887.568943572338,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small15.t2__p23788_edge_closing_0.smt2",,952.64116575592,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small16.t2__p23821_edge_closing_0.smt2",0,4.43886353517364,4.766,5.064,0,1,0,
"QF_NIA_small\From_T2__small18.t2__p23872_edge_closing_0.smt2",0,1.10530927835052,1.281,1.487,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p23984_terminationG_0.smt2",0,0.344078947368421,0.391,0.663,0,1,0,
"QF_NIA_small\From_T2__small35.t2__p24000_terminationG_0.smt2",,865.177832919768,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24016_terminationG_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24034_terminationG_0.smt2",,852.13849287169,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24050_terminationG_0.smt2",,871.303623490212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__small35.t2__p24066_terminationG_0.smt2",,1097.58656873033,1000,1000,0,0,0,
"QF_NIA_small\From_T2__spctrm.c.i.spctrm.pl.t2.fixed.t2__term_unfeasibility_10_0.smt2",0,2.58232567513099,3.063,3.292,1,0,0,
"QF_NIA_small\From_T2__spctrm.t2__term_unfeasibility_5_0.smt2",0,4.59763434579439,4.703,4.953,1,0,0,
"QF_NIA_small\From_T2__spiral.t2__p24127_edge_closing_0.smt2",,879.361076082388,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88.bug.t2_fixed__p24181_terminationG_0.smt2",,911.546840958606,1000,1000,0,0,0,
"QF_NIA_small\From_T2__st88b-fail.t2__p24138_terminationG_0.smt2",0,0.600627807268272,0.703,0.983,1,0,0,
"QF_NIA_small\From_T2__statemate.t2__term_unfeasibility_0_0.smt2",,921.992066989863,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver.bug.t2__terminationS_0_0.smt2",0,3.30587479718767,2.922,3.184,0,1,0,
"QF_NIA_small\From_T2__streamserver.bug.t2_fixed__terminationS_2_0.smt2",0,2.9800129900803,3.016,3.265,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24621_terminationG_0.smt2",,909.565217391304,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24667_terminationG_0.smt2",0,32.0242390888208,39.984,42.197,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24703_terminationG_0.smt2",,863.748967795211,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24720_terminationG_0.smt2",,865.177832919768,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24737_terminationG_0.smt2",,837.469975980785,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24755_terminationG_0.smt2",0,23.0249015339967,26.547,27.554,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24771_terminationG_0.smt2",,919.56043956044,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24787_terminationG_0.smt2",,922.398589065256,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24810_terminationG_0.smt2",0,25.4959786218348,29.359,30.666,0,1,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2__p24825_edge_closing_0.smt2",0,11.4764890282132,12.25,12.776,1,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__p24587_edge_closing_0.smt2",,1029.02115100836,1000,1000,0,0,0,
"QF_NIA_small\From_T2__streamserver-succeed.t2_fixed__terminationS_25_0.smt2",0,9.96925089047195,10.703,11.286,0,1,0,
"QF_NIA_small\From_T2__sudoku.t2__p24872_terminationG_0.smt2",,956.999085086917,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24885_terminationG_0.smt2",,842.86865431104,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__p24898_edge_closing_0.smt2",,832.802547770701,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,4.91685924369748,5.594,5.964,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,34.5356540084388,39.125,40.806,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",0,6.78186686266275,7.719,8.378,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",0,6.57960950080515,7.813,8.182,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",0,15.3075866441251,17.313,18.017,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,17.4130962431406,19.719,20.561,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,32.2475785073409,37.797,39.41,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.37374064478986,1.141,1.424,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",0,21.7393970780637,23.828,24.91,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,29.1036408771204,33.625,35.116,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",0,24.2211742263671,27.313,28.892,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",0,3.55116552609068,3.969,5.005,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",0,21.032705703091,23.094,24.112,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",0,33.057237117721,37.719,39.305,0,1,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",0,48.1220892626132,53.344,55.483,1,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",0,46.0755342303126,55.656,57.878,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,1051.7848164907,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,876.046901172529,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",0,36.7061153358682,41.531,43.233,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",0,32.6607945261438,38.219,39.757,0,1,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,896.699528504072,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,912.341910161361,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,7.94250104733976,9.063,9.453,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,16.7621170793118,19.094,19.866,0,1,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,936.856247201075,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",0,373.996866826504,410.109,426.276,1,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",0,40.3145833333333,43.938,45.677,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",0,140.679218135879,119.766,124.582,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,889.834113143343,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,876.781223805532,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",0,429.636237205162,461.469,480.178,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",0,39.5712836394703,44.281,46.061,1,0,0,
"QF_NIA_small\From_T2__ud.t2__p25362_terminationG_0.smt2",0,3.30126243305279,4.125,4.474,1,0,0,
"QF_NIA_small\From_T2__w2_nt.t2__p25384_safety_0.smt2",,871.303623490212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25539_terminationG_0.smt2",0,0.878302731751008,0.938,1.144,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25562_terminationG_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25580_terminationG_0.smt2",,842.529198550141,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25598_terminationG_0.smt2",0,299.400328330206,305.125,317.002,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25613_edge_closing_0.smt2",0,42.0016801075269,48.547,50.458,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25648_terminationG_0.smt2",0,230.189304306673,232.5,241.753,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25671_terminationG_0.smt2",0,388.537414602903,434.969,452.418,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,1.00349887133183,1.063,1.204,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.108416252072968,0.094,0.169,1,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__p25773_terminationG_0.smt2",0,48.2325205338809,56.141,58.41,0,1,0,
"QF_NIA_small\From_T2__zeroconf.t2__terminationS_2_0.smt2",0,2.73903162055336,3.313,3.473,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,129.980388484589,145.141,150.863,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,10.5706510629599,12.359,13.115,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.388658261582616,0.453,0.74,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",0,19.1511844758064,22.703,24.007,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.411431206597222,0.453,0.572,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",,913.93621668851,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26165_terminationG_0.smt2",,880.842105263158,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26214_safety_0.smt2",0,3.99285644147683,4.859,5.294,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26281_safety_0.smt2",0,0.328451567524116,0.391,0.748,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26305_terminationG_0.smt2",,835.797043547743,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26355_safety_0.smt2",0,0.381518260542169,0.484,0.687,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25815_safety_0.smt2",0,1.86911864025214,1.984,2.41,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25859_safety_0.smt2",0,2.79095127610209,2.875,3.204,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__terminationS_0_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32.c.t2__p26616_edge_closing_0.smt2",0,33.5367194621696,35.172,36.629,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26457_safety_0.smt2",0,98.8564738575546,114.781,119.383,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26484_terminationG_0.smt2",,869.131699210636,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26531_safety_0.smt2",0,0.848178642714571,1.016,2.386,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26555_edge_closing_0.smt2",0,51.0779811233886,53.031,55.15,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26393_terminationG_0.smt2",0,4.33916980737018,4.953,6.307,1,0,0,
"QF_NIA_small\Hanoi_plus_false-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2",0,40.6457312091503,47.563,50.275,0,1,0,
"QF_NIA_small\java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.263019669199821,0.281,0.482,0,1,0,
"QF_NIA_small\PastaA6_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.86952636282395,2,2.314,0,1,0,
"QF_NIA_small\PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,33.038001389992,39.766,41.335,0,1,0,
"QF_NIA_small\problem-000008.cvc.1.smt2",0,0.40736463257413,0.453,0.64,1,0,0,
"QF_NIA_small\problem-000019.cvc.1.smt2",0,0.468383630047764,0.516,0.722,1,0,0,
"QF_NIA_small\problem-000019.cvc.2.smt2",0,0.25738188976378,0.281,0.463,1,0,0,
"QF_NIA_small\problem-000025.cvc.2.smt2",0,1.41700862794613,1.609,1.791,0,1,0,
"QF_NIA_small\problem-000080.cvc.1.smt2",0,0.256213902640264,0.297,0.474,0,1,0,
"QF_NIA_small\problem-000124.cvc.1.smt2",0,2.25974678456592,2.016,2.181,0,1,0,
"QF_NIA_small\problem-000131.cvc.1.smt2",0,0.292684167684168,0.344,0.554,1,0,0,
"QF_NIA_small\problem-000441.cvc.1.smt2",0,0.053873094355171,0.063,0.214,0,1,0,
"QF_NIA_small\problem-001265.cvc.1.smt2",0,0.0283131225638805,0.031,0.138,0,1,0,
"QF_NIA_small\problem-001268.cvc.1.smt2",0,0.0422319121447028,0.047,0.16,0,1,0,
"QF_NIA_small\problem-002452.cvc.1.smt2",0,0.0579565602836879,0.063,0.147,0,1,0,
"QF_NIA_small\problem-002563.cvc.1.smt2",0,0.0437583668005355,0.047,0.149,1,0,0,
"QF_NIA_small\problem-002617.cvc.1.smt2",0,0.155940366972477,0.203,0.386,1,0,0,
"QF_NIA_small\problem-002619.cvc.1.smt2",0,0.190915727993325,0.219,0.397,1,0,0,
"QF_NIA_small\problem-002871.cvc.1.smt2",0,0.0147307345651194,0.016,0.143,0,1,0,
"QF_NIA_small\problem-002949.cvc.1.smt2",0,0.0723708487084871,0.094,0.22,0,1,0,
"QF_NIA_small\problem-005140.cvc.1.smt2",0,0.0333375828658848,0.031,0.135,1,0,0,
"QF_NIA_small\problem-005897.cvc.1.smt2",0,0.0424880849220104,0.047,0.148,1,0,0,
"QF_NIA_small\problem-005952.cvc.1.smt2",0,0.0989780469341408,0.125,0.273,1,0,0,
"QF_NIA_small\problem-006501.cvc.1.smt2",0,0.0137747576906869,0.016,0.16,0,1,0,
"QF_NIA_small\problem-006526.cvc.1.smt2",0,0.0285979877515311,0.031,0.141,0,1,0,
"QF_NIA_small\problem-006535.cvc.1.smt2",0,0.0442920054200542,0.047,0.177,0,1,0,
"QF_NIA_small\problem-006538.cvc.1.smt2",0,0.0409105131414268,0.047,0.092,1,0,0,
"QF_NIA_small\problem-006542.cvc.1.smt2",0,0.0331180344478217,0.031,0.146,0,1,0,
"QF_NIA_small\problem-006547.cvc.1.smt2",0,0.0420147814910026,0.047,0.157,1,0,0,
"QF_NIA_small\Pure3Phase_true-termination.c_Iteration5_Loop+nonterminationTemplate_0.smt2",0,0.289722367049008,0.266,0.446,0,1,0,
"QF_NIA_small\Stroeder_15__4NestedWith3Variables_true-termination.c__p20212_terminationG_0.smt2",0,111.600689491203,112.188,116.659,1,0,0,
