,"z3legacy","{0} smt.arith.solver=2",,,,,,
,"RV 11746","T_norm 11746","T_cpu 11746","T_wc 11746","# SAT 11746","# UNSAT 11746","# UNKNOWN 11746",
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5646_safety_0.smt2",0,6.87172801635992,8.031,8.438,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5648_safety_0.smt2",0,6.70167764512145,7.781,8.205,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5651_safety_0.smt2",0,7.31945410292072,7.547,7.938,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5655_safety_0.smt2",0,7.31959355828221,7.984,8.381,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5658_safety_0.smt2",0,6.41328479966956,7.422,7.879,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5659_safety_0.smt2",0,8.15499096074377,7.547,7.916,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5662_safety_0.smt2",0,1.2535824742268,1.453,1.675,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5664_safety_0.smt2",0,0.551389489619377,0.609,0.807,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5665_safety_0.smt2",0,1.24112094709898,1.391,1.58,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5666_safety_0.smt2",0,11.3919916591524,12.078,12.731,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5667_safety_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5668_safety_0.smt2",,837.805366439728,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5669_safety_0.smt2",0,6.58493384549722,7.375,7.746,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5670_safety_0.smt2",0,646.519210853356,746.031,776.406,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5671_safety_0.smt2",,921.180096873624,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5672_safety_0.smt2",0,7.55590452261306,7.906,8.286,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5673_safety_0.smt2",0,7.02041524338172,7.859,8.257,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5674_safety_0.smt2",0,17.2032058189655,19.078,19.926,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5675_safety_0.smt2",0,6.67501095530237,7.281,7.645,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5676_safety_0.smt2",0,5.35974765758092,6.016,6.254,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5677_safety_0.smt2",0,23.5149118843199,24.875,25.919,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5683_safety_0.smt2",0,7.5163770053476,8.063,8.729,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5684_safety_0.smt2",0,0.716589376053963,0.813,1.04,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5695_safety_0.smt2",0,7.31591316025067,7.813,8.113,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5700_safety_0.smt2",0,0.209851774924471,0.266,0.496,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5701_safety_0.smt2",0,6.95741498740554,7.922,8.316,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5705_safety_0.smt2",0,1.60421036073826,1.828,2.011,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5706_safety_0.smt2",0,8.63064692982456,9.406,9.87,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5710_safety_0.smt2",0,0.25362277498859,0.266,0.504,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5711_safety_0.smt2",0,315.687352304057,383.141,398.606,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5714_safety_0.smt2",0,7.45399977241694,7.828,8.201,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5715_safety_0.smt2",,864.105741429162,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5716_safety_0.smt2",,855.273916598528,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5719_safety_0.smt2",0,6.29196009389671,7.047,7.368,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5720_safety_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5721_safety_0.smt2",,944.469525959368,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5722_safety_0.smt2",0,1.04528323435359,1.094,1.286,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5724_safety_0.smt2",0,5.42446183953034,6.625,6.993,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5725_safety_0.smt2",0,8.81329638124364,8.266,8.653,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5726_safety_0.smt2",0,7.04832941929974,7.891,8.205,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5727_safety_0.smt2",,894.399315946986,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5736_safety_0.smt2",0,10.9348690103,11.672,12.181,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5737_safety_0.smt2",0,2.96152624894158,3.344,3.601,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5739_safety_0.smt2",0,6.55904923774207,7.609,8.015,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5740_safety_0.smt2",,892.872385830132,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5741_safety_0.smt2",0,6.06449575586095,7.172,7.669,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5742_safety_0.smt2",,932.263814616756,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5743_safety_0.smt2",,818.786692759296,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5754_safety_0.smt2",0,7.53682749786507,8.438,8.969,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5755_safety_0.smt2",0,1.43391897940913,1.531,1.685,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5758_safety_0.smt2",0,6.59164078674948,7.609,7.968,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5759_safety_0.smt2",,917.543859649123,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5760_safety_0.smt2",,878.253568429891,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5763_terminationG_0.smt2",0,8.91325815494394,8.359,8.693,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5764_terminationG_0.smt2",0,382.869511554622,435.578,453.284,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5765_terminationG_0.smt2",,941.070625281152,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5781_safety_0.smt2",0,7.69705657492356,7.219,7.505,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5788_safety_0.smt2",0,6.24593906189927,7.766,8.123,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5790_safety_0.smt2",0,6.65057464724625,6.984,7.354,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5791_safety_0.smt2",0,7.71124739039666,8.828,9.23,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5796_safety_0.smt2",0,7.4073853315168,7.797,8.12,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5797_safety_0.smt2",0,192.639237551867,221.922,231.048,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5798_safety_0.smt2",,852.485737571312,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5800_safety_0.smt2",0,6.79308127572017,7.891,8.232,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5801_safety_0.smt2",0,1.48023992521811,1.703,1.926,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5804_safety_0.smt2",0,6.87188448201127,7.578,7.914,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5805_safety_0.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5806_safety_0.smt2",,851.444851444851,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5807_safety_0.smt2",0,0.234901879491431,0.203,0.351,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5809_safety_0.smt2",0,0.511655858676208,0.547,0.816,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5810_safety_0.smt2",0,0.314440314822912,0.344,0.538,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5811_safety_0.smt2",0,3.91467065868263,4.375,4.619,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5812_safety_0.smt2",0,1.09172396856582,1.328,1.636,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5825_safety_0.smt2",0,7.12638707571801,7.828,8.19,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5826_safety_0.smt2",0,6.79056451612903,7.547,7.886,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5831_safety_0.smt2",0,6.64927663305568,7.25,7.53,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5837_safety_0.smt2",0,0.528496362166532,0.625,1.011,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5838_safety_0.smt2",0,6.55857171635778,7.781,8.092,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5840_safety_0.smt2",0,6.25384814049587,7.234,7.597,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5841_safety_0.smt2",0,6.81563289806234,7.734,8.096,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5847_safety_0.smt2",0,0.41557978956598,0.453,0.659,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5848_safety_0.smt2",0,649.670999575551,731.656,761.452,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5849_safety_0.smt2",0,7.48268072289157,8.609,8.984,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5850_safety_0.smt2",0,179.796067543064,189.594,197.359,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5851_safety_0.smt2",,834.463502193857,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5854_safety_0.smt2",0,6.77369705149501,7.797,8.283,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5855_safety_0.smt2",,892.872385830132,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5856_safety_0.smt2",,884.940778341794,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5857_safety_0.smt2",0,5.569739490161,5.953,6.379,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5858_safety_0.smt2",0,55.56264589169,56.891,59.139,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5859_safety_0.smt2",,880.842105263158,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5864_safety_0.smt2",0,7.1892490161784,7.859,8.315,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5865_safety_0.smt2",0,0.392733364140481,0.406,0.592,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5867_safety_0.smt2",,833.134209478296,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5878_safety_0.smt2",0,6.78113354037267,7.828,8.189,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5879_safety_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5881_safety_0.smt2",0,8.51341106014272,7.984,8.368,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5883_safety_0.smt2",0,6.20054393747359,7.016,7.367,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5884_safety_0.smt2",0,6.497284698193,8.078,8.503,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5885_safety_0.smt2",,952.207555757852,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5887_safety_0.smt2",0,6.2626818916734,7.406,7.895,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5888_safety_0.smt2",0,9.35765406468531,10.234,10.665,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5890_safety_0.smt2",0,7.05052608505042,7.688,8.09,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5891_safety_0.smt2",,926.483613817538,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5892_safety_0.smt2",0,7.67816578057035,7.594,7.826,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5893_safety_0.smt2",,950.045413260672,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5894_safety_0.smt2",,896.315338474722,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5895_safety_0.smt2",0,7.50777908468777,8.391,8.871,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5896_safety_0.smt2",,822.003929273085,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5897_safety_0.smt2",0,22.5880885650224,24.078,25.089,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5908_safety_0.smt2",0,0.398790158601057,0.469,0.63,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5909_safety_0.smt2",0,6.89247737556561,7.281,7.59,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5913_safety_0.smt2",0,0.343175853018373,0.375,0.549,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5914_safety_0.smt2",0,10.5835479175996,11.297,11.797,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5918_safety_0.smt2",0,7.34211538461539,7.984,8.379,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5919_safety_0.smt2",,966.728280961183,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5920_safety_0.smt2",,919.964819700967,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5921_safety_0.smt2",0,7.14217493297587,7.641,8.023,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5922_safety_0.smt2",0,3.43935281837161,3.938,4.231,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5923_safety_0.smt2",0,20.5995016963528,23.219,24.313,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5929_safety_0.smt2",0,7.7617623141264,7.984,8.414,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5930_safety_0.smt2",0,6.94147084421236,7.625,8.033,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5934_safety_0.smt2",0,6.96454405962297,7.594,7.992,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5935_safety_0.smt2",,860.905349794239,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5938_safety_0.smt2",0,6.47277227722772,7.813,8.23,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5939_safety_0.smt2",0,6.40242768595041,7.406,7.731,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5940_safety_0.smt2",0,6.83513799355359,8.109,8.498,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5944_safety_0.smt2",0,6.51766363242306,7.188,7.559,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5945_safety_0.smt2",0,46.4645134228188,49.641,51.747,0,0,1,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5950_terminationG_0.smt2",0,7.55546978385531,8.188,8.61,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5951_terminationG_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5952_terminationG_0.smt2",0,4.28244195688224,3.703,3.886,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5967_safety_0.smt2",0,5.82914785553047,7.406,7.793,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5968_safety_0.smt2",0,6.15472304128054,6.984,7.348,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5974_safety_0.smt2",0,0.282329654510557,0.281,0.461,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5975_safety_0.smt2",0,11.5843830059778,12.969,13.557,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5977_safety_0.smt2",0,7.03777561608301,7.781,8.155,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5978_safety_0.smt2",0,6.58690176322418,7.5,7.877,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5984_safety_0.smt2",0,0.598185237901586,0.703,0.914,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5985_safety_0.smt2",0,1.50432795698925,1.672,1.871,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5987_safety_0.smt2",0,0.285979877515311,0.313,0.467,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5988_safety_0.smt2",0,11.6152801911381,12.781,13.424,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5991_safety_0.smt2",0,7.09699093591906,8.047,8.42,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5992_safety_0.smt2",,935.599284436494,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5993_safety_0.smt2",,868.770764119601,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5996_safety_0.smt2",0,6.40314822912112,7,7.379,0,1,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5997_safety_0.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p5998_safety_0.smt2",,1024.48579823702,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6000_safety_0.smt2",0,14.0779497961264,13.203,13.764,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6001_safety_0.smt2",0,0.828580481622307,0.938,1.109,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6002_safety_0.smt2",0,0.15080738177624,0.188,0.371,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6004_safety_0.smt2",0,1.43949937681762,1.656,1.938,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6011_safety_0.smt2",0,6.69277231777232,7.813,8.19,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6019_safety_0.smt2",0,0.265524796921761,0.297,0.494,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6020_safety_0.smt2",,900.559621179509,1000,1000,0,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6022_safety_0.smt2",0,6.59901625320787,7.375,7.738,1,0,0,
"QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6023_safety_0.smt2",0,5.86892060745867,7.297,7.701,1,0,0,
