,"smt.arith.nl.propagate_monomial_bounds=false","-file:{0} smt.arith.nl.propagate_monomial_bounds=false",,,,,,
,"RV 11694","T_norm 11694","T_cpu 11694","T_wc 11694","# SAT 11694","# UNSAT 11694","# UNKNOWN 11694",
"QF_NIA_small\From_T2__apchild-live.t2_fixed__p16582_safety_0.smt2",0,0.13043695131684,0.156,0.224,0,1,0,
"QF_NIA_small\From_T2__apchild-live.t2_fixed__p16596_terminationG_0.smt2",,786.761940579165,1000,1000,0,0,0,
"QF_NIA_small\From_T2__apchild-live.t2_fixed__term_unfeasibility_2_0.smt2",0,3.87272775876818,4.328,4.691,0,1,0,
"QF_NIA_small\From_T2__apchildlive-succeed.t2__p16429_terminationG_0.smt2",0,8.78045630650021,9.75,10.116,1,0,0,
"QF_NIA_small\From_T2__apchildlive-succeed.t2__p16446_terminationG_0.smt2",,954.379562043796,1000,1000,0,0,0,
"QF_NIA_small\From_T2__apchildlive-succeed.t2__p16461_edge_closing_0.smt2",,870.216306156406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__apchildlive-succeed.t2__terminationS_33_0.smt2",0,34.344470046083,39.188,40.781,0,1,0,
"QF_NIA_small\From_T2__apchildlive-succeed.t2_fixed__p16388_terminationG_0.smt2",,946.178199909543,1000,1000,0,0,0,
"QF_NIA_small\From_T2__apchildlive-succeed.t2_fixed__term_unfeasibility_1_0.smt2",0,9.07484461325967,9.422,9.819,0,1,0,
"QF_NIA_small\From_T2__bakery.t2__p17029_terminationG_0.smt2",0,36.0549751758378,41.656,43.253,1,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17049_terminationG_0.smt2",,834.796488427773,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17068_terminationG_0.smt2",,858.432498974149,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17084_terminationG_0.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17100_terminationG_0.smt2",,859.843814221126,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17118_terminationG_0.smt2",0,20.3123783454988,19.953,20.846,0,1,0,
"QF_NIA_small\From_T2__bakery.t2__p17134_terminationG_0.smt2",,880.100967606226,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17150_terminationG_0.smt2",,887.945670628183,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17168_terminationG_0.smt2",0,30.8874374217772,35.391,36.824,0,1,0,
"QF_NIA_small\From_T2__bakery.t2__p17184_terminationG_0.smt2",,932.67944716897,1000,1000,0,0,0,
"QF_NIA_small\From_T2__bakery.t2__p17200_terminationG_0.smt2",,942.767012167643,1000,1000,0,0,0,
"QF_NIA_small\From_T2__brockschmidt_1.t2__p17389_terminationG_0.smt2",0,0.804390380313199,0.859,1.217,1,0,0,
"QF_NIA_small\From_T2__broydn.c.i.broydn.pl.t2.fixed.t2_fixed__term_unfeasibility_10_0.smt2",0,25.3288132137031,29.688,30.962,1,0,0,
"QF_NIA_small\From_T2__broydn.t2__term_unfeasibility_11_0.smt2",0,44.2682821584302,58.234,60.539,0,1,0,
"QF_NIA_small\From_T2__broydn.t2_fixed__term_unfeasibility_3_0.smt2",0,42.2670581655481,45.156,46.993,1,0,0,
"QF_NIA_small\From_T2__brp_withassume.t2__p17426_terminationG_0.smt2",0,147.726139294927,164.25,170.796,1,0,0,
"QF_NIA_small\From_T2__brp_withassume.t2__term_unfeasibility_1_0.smt2",0,44.4489543926019,50.547,52.735,1,0,0,
"QF_NIA_small\From_T2__brp_withassume.t2__terminationS_17_0.smt2",0,67.323368226601,65.328,68.024,0,1,0,
"QF_NIA_small\From_T2__brp_withassume.t2__terminationS_26_0.smt2",0,7.26247071456462,8.891,9.27,0,1,0,
"QF_NIA_small\From_T2__brp_withassume.t2__terminationS_5_0.smt2",0,51.553134272997,49.828,51.849,0,1,0,
"QF_NIA_small\From_T2__bs.t2_fixed__p17456_terminationG_0.smt2",0,140.563160676533,158.906,165.422,0,1,0,
"QF_NIA_small\From_T2__byron-4.t2__p17543_terminationG_0.smt2",,915.536105032823,1000,1000,0,0,0,
"QF_NIA_small\From_T2__byron-4.t2__p17559_terminationG_0.smt2",,872.757613683771,1000,1000,0,0,0,
"QF_NIA_small\From_T2__byron-4.t2__p17578_terminationG_0.smt2",0,195.470431789737,223.969,233.119,0,1,0,
"QF_NIA_small\From_T2__byron-4.t2__p17594_terminationG_0.smt2",,971.667440780307,1000,1000,0,0,0,
"QF_NIA_small\From_T2__byron-4.t2__p17610_terminationG_0.smt2",,910.753156290814,1000,1000,0,0,0,
"QF_NIA_small\From_T2__byron-4.t2__p17628_terminationG_0.smt2",0,386.194239175687,443.422,461.579,0,1,0,
"QF_NIA_small\From_T2__byron-4.t2__p17644_terminationG_0.smt2",,869.85446985447,1000,1000,0,0,0,
"QF_NIA_small\From_T2__byron-4.t2__p17661_terminationG_0.smt2",,898.239587805925,1000,1000,0,0,0,
"QF_NIA_small\From_T2__byron-4.t2__p17679_terminationG_0.smt2",0,318.21486831761,386.969,402.607,0,1,0,
"QF_NIA_small\From_T2__cfg.t2__p17716_terminationG_0.smt2",,857.377049180328,1000,1000,0,0,0,
"QF_NIA_small\From_T2__collatz.t2_fixed__terminationS_2_0.smt2",0,0.398142509135201,0.469,0.863,0,1,0,
"QF_NIA_small\From_T2__compress.t2__p17837_safety_0.smt2",,900.947459086994,1000,1000,0,0,0,
"QF_NIA_small\From_T2__compress.t2__p17860_terminationG_0.smt2",0,0.169365284974093,0.203,0.599,0,1,0,
"QF_NIA_small\From_T2__compress.t2__p17884_terminationG_0.smt2",,893.253629376601,1000,1000,0,0,0,
"QF_NIA_small\From_T2__compress.t2_fixed__p17801_edge_closing_0.smt2",,882.700421940928,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts1.t2__p17980_terminationG_0.smt2",,760.174418604651,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts1nt.t2__p17940_terminationG_0.smt2",0,1.33976369719783,1.531,1.741,0,1,0,
"QF_NIA_small\From_T2__consts1nt.t2_fixed__p17918_terminationG_0.smt2",,821.681068342498,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts2nt.t2__p18050_terminationG_0.smt2",0,9.41962365591398,10.469,10.902,0,1,0,
"QF_NIA_small\From_T2__consts2nt.t2_fixed__p18017_terminationG_0.smt2",,990.061523899669,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts3nt.t2__p18179_terminationG_0.smt2",,885.315277190013,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts3nt.t2_fixed__p18120_terminationG_0.smt2",0,1.26078461226147,1.484,1.81,1,0,0,
"QF_NIA_small\From_T2__consts4.t2__p18338_terminationG_0.smt2",,917.543859649123,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts4nt.t2_fixed__p18220_terminationG_0.smt2",0,1.68927648578811,1.875,2.278,1,0,0,
"QF_NIA_small\From_T2__consts4nt.t2_fixed__p18242_terminationG_0.smt2",0,92.4823632250103,107.469,111.82,1,0,0,
"QF_NIA_small\From_T2__consts4nt.t2_fixed__p18266_terminationG_0.smt2",,833.798326026305,1000,1000,0,0,0,
"QF_NIA_small\From_T2__consts5.t2__p18494_terminationG_0.smt2",0,1.87228143841516,2.078,2.25,0,1,0,
"QF_NIA_small\From_T2__consts5nt.t2__p18414_terminationG_0.smt2",0,0.451711683417085,0.516,0.839,1,0,0,
"QF_NIA_small\From_T2__consts5nt.t2__p18444_edge_closing_0.smt2",0,2.66001564945227,3.25,3.61,1,0,0,
"QF_NIA_small\From_T2__consts5nt.t2_fixed__p18371_terminationG_0.smt2",0,1.33391414141414,1.578,1.698,1,0,0,
"QF_NIA_small\From_T2__consts5nt.t2_fixed__p18393_terminationG_0.smt2",,884.566596194503,1000,1000,0,0,0,
"QF_NIA_small\From_T2__cover.t2__p18610_edge_closing_0.smt2",,879.361076082388,1000,1000,0,0,0,
"QF_NIA_small\From_T2__curious.t2__p18703_terminationG_0.smt2",0,2.92928182579564,3.344,3.714,0,1,0,
"QF_NIA_small\From_T2__curious4.t2__p18665_edge_closing_0.smt2",,1001.4360938248,1000,1000,0,0,0,
"QF_NIA_small\From_T2__d.t2__p19043_terminationG_0.smt2",0,3.73370150862069,4.141,4.358,0,1,0,
"QF_NIA_small\From_T2__db2.t2__p18746_edge_closing_0.smt2",,892.110874200426,1000,1000,0,0,0,
"QF_NIA_small\From_T2__db2.t2__terminationS_20_0.smt2",0,8.5599141984015,8.703,8.992,0,1,0,
"QF_NIA_small\From_T2__db2.t2__terminationS_33_0.smt2",0,65.7071337849281,74.188,77.222,0,1,0,
"QF_NIA_small\From_T2__db2.t2__terminationS_6_0.smt2",0,12.3120423340961,12.859,13.413,0,1,0,
"QF_NIA_small\From_T2__db2.t2_fixed__p18729_edge_closing_0.smt2",,887.945670628183,1000,1000,0,0,0,
"QF_NIA_small\From_T2__db2.t2_fixed__terminationS_18_0.smt2",0,28.6990657361549,30.469,31.683,0,1,0,
"QF_NIA_small\From_T2__db2.t2_fixed__terminationS_28_0.smt2",0,26.8669819910967,31.734,33.016,0,1,0,
"QF_NIA_small\From_T2__db3.t2__p18773_terminationG_0.smt2",,819.74921630094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__db3.t2__terminationQ_0_0.smt2",0,262.53180239899,298.172,310.182,0,1,0,
"QF_NIA_small\From_T2__db3.t2__terminationS_26_0.smt2",0,8.94789946325352,10.359,10.77,0,1,0,
"QF_NIA_small\From_T2__db3.t2__terminationS_40_0.smt2",0,7.14041129347401,8.734,9.132,0,1,0,
"QF_NIA_small\From_T2__db3.t2_fixed__p18755_terminationG_0.smt2",,897.854077253219,1000,1000,0,0,0,
"QF_NIA_small\From_T2__db3.t2_fixed__terminationS_0_0.smt2",0,36.5628221649485,37.297,38.685,0,1,0,
"QF_NIA_small\From_T2__db3.t2_fixed__terminationS_21_0.smt2",0,15.3637014991182,16.656,17.309,0,1,0,
"QF_NIA_small\From_T2__db3.t2_fixed__terminationS_3_0.smt2",0,4.29637927482489,4.984,5.267,0,1,0,
"QF_NIA_small\From_T2__dead.neg-st88b-succeed.t2__p18802_terminationG_0.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_NIA_small\From_T2__destroy_seg_leak.t2__p18873_terminationG_0.smt2",0,530.934910936206,612.656,637.168,0,1,0,
"QF_NIA_small\From_T2__destroy_seg_leak.t2_fixed__p18843_safety_0.smt2",0,3.03495668591737,3.266,3.547,0,1,0,
"QF_NIA_small\From_T2__disj_nightmare.t2__p18920_terminationG_0.smt2",0,2.33289500825083,2.703,3.107,1,0,0,
"QF_NIA_small\From_T2__disj_nightmare.t2__p18946_edge_closing_0.smt2",0,200.345343338816,232.906,242.393,1,0,0,
"QF_NIA_small\From_T2__dummy.t2__p19098_terminationG_0.smt2",,832.140015910899,1000,1000,0,0,0,
"QF_NIA_small\From_T2__dumper.t2__p19133_terminationG_0.smt2",,936.856247201075,1000,1000,0,0,0,
"QF_NIA_small\From_T2__dumper.t2__terminationS_1_0.smt2",0,12.9627935862692,13.719,14.329,0,1,0,
"QF_NIA_small\From_T2__e-acqrel-succeed.t2__p19620_safety_0.smt2",0,0.252955717970765,0.281,0.422,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p19669_safety_0.smt2",,880.471380471381,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p19793_safety_0.smt2",0,0.74944885361552,0.813,1.081,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p19844_safety_0.smt2",0,2.43711568024596,3.031,3.193,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p19879_safety_0.smt2",0,334.696844110379,388.453,403.856,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p19908_safety_0.smt2",0,1.29511197243755,1.438,1.762,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p19956_safety_0.smt2",0,0.293098847139197,0.328,0.456,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p19978_safety_0.smt2",,1157.71997786386,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p20050_safety_0.smt2",0,0.667353749509227,0.813,1.166,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20154_safety_0.smt2",0,0.426458921015515,0.578,0.905,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20182_safety_0.smt2",,912.739965095986,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p20225_safety_0.smt2",0,0.855623721881391,1,1.272,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20262_safety_0.smt2",0,0.783095828170178,0.906,1.058,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20296_safety_0.smt2",0,3.17795138888888,3.063,3.351,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20322_safety_0.smt2",0,0.816847147022074,0.938,1.166,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20360_safety_0.smt2",0,0.275049822852082,0.297,0.487,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20405_safety_0.smt2",,872.393661384487,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p20458_safety_0.smt2",0,0.405695921985816,0.438,0.643,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20506_safety_0.smt2",0,1.70583568406206,1.734,2.029,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20573_safety_0.smt2",,963.16758747698,1000,1000,0,0,0,
"QF_NIA_small\From_T2__edn.t2__p20628_safety_0.smt2",0,9.61169688608593,11.656,12.21,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20672_safety_0.smt2",0,0.458578843995511,0.391,0.553,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20696_safety_0.smt2",0,1.15874896949711,1.344,1.559,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20738_safety_0.smt2",0,22.9967146761985,26.141,27.333,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20765_safety_0.smt2",0,1.05673875054609,1.156,1.482,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20799_safety_0.smt2",0,1.21779872785098,1.281,1.429,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p20828_safety_0.smt2",0,141.002692804825,156.438,162.71,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20879_safety_0.smt2",0,234.814766081871,287.906,299.558,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p20924_safety_0.smt2",0,1.81014245585875,2.156,2.361,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p21066_safety_0.smt2",0,0.446681307955098,0.438,0.627,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p21132_safety_0.smt2",0,631.060351476421,684.453,712.123,0,1,0,
"QF_NIA_small\From_T2__edn.t2__p21367_safety_0.smt2",0,0.396532551556814,0.469,0.789,1,0,0,
"QF_NIA_small\From_T2__edn.t2__p21455_safety_0.smt2",0,1.28747264770241,1.406,1.762,0,1,0,
"QF_NIA_small\From_T2__edn.t2__terminationS_2_0.smt2",0,0.398628048780488,0.422,1.67,0,1,0,
"QF_NIA_small\From_T2__efegp.t2__p21964_edge_closing_0.smt2",0,51.2321341759846,50.375,52.478,1,0,0,
"QF_NIA_small\From_T2__efegp.t2_fixed__p21941_edge_closing_0.smt2",,863.036303630363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__eric.t2__p22069_terminationG_0.smt2",0,2.81198144104803,3.078,3.356,0,1,0,
"QF_NIA_small\From_T2__eric1.t2__p22014_edge_closing_0.smt2",0,0.66398645789251,0.75,0.873,0,1,0,
"QF_NIA_small\From_T2__eric2.t2__terminationQ_0_0.smt2",0,7.21127379966887,8.328,8.688,1,0,0,
"QF_NIA_small\From_T2__ex1.t2__p22351_terminationG_0.smt2",0,2.99029584557281,3.406,3.556,0,1,0,
"QF_NIA_small\From_T2__ex1.t2__p22367_terminationG_0.smt2",,902.502157031924,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex10.t2__p22103_terminationG_0.smt2",0,0.909540881849315,1.016,1.341,0,1,0,
"QF_NIA_small\From_T2__ex16.t2__p22228_terminationG_0.smt2",,871.303623490212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex16.t2__p22253_terminationG_0.smt2",,814.641744548287,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex16.t2_fixed__p22165_terminationG_0.smt2",,904.062229904927,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex16.t2_fixed__p22190_terminationG_0.smt2",,938.537460744728,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex17.t2__p22290_terminationG_0.smt2",0,15.0667889623811,17.422,18.134,0,1,0,
"QF_NIA_small\From_T2__ex19.t2__p22325_terminationG_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex2.t2__p22462_terminationG_0.smt2",0,1.90335624747271,2.25,2.411,0,1,0,
"QF_NIA_small\From_T2__ex2.t2_fixed__p22449_terminationG_0.smt2",,941.918054930212,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p24638_terminationG_0.smt2",,888.700084961767,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25279_safety_0.smt2",0,0.474175245671502,0.484,0.611,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25402_safety_0.smt2",0,0.6164977929374,0.734,0.89,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25532_safety_0.smt2",0,2.81940700808625,3,3.34,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25650_safety_0.smt2",,883.073026593499,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p25811_safety_0.smt2",0,0.66908315565032,0.75,1.007,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26154_safety_0.smt2",0,0.894730839416059,0.938,1.122,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26310_safety_0.smt2",0,4.93477662852113,5.359,5.629,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26688_safety_0.smt2",0,4.95126227208976,5.063,5.51,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p26896_safety_0.smt2",0,15.266864634693,16.281,16.969,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27260_safety_0.smt2",0,0.482786707211121,0.531,0.839,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27736_safety_0.smt2",0,0.40054704595186,0.438,0.729,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27854_safety_0.smt2",0,0.534937553832903,0.594,0.87,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p27937_safety_0.smt2",0,0.944146608315099,1.031,1.374,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p28143_safety_0.smt2",0,0.427962753950339,0.453,0.558,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28282_safety_0.smt2",0,0.419788099315068,0.469,0.802,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28396_safety_0.smt2",0,0.81008152173913,0.891,1.105,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28445_safety_0.smt2",0,0.368971267316573,0.344,0.48,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28528_safety_0.smt2",0,0.611102824184566,0.734,0.92,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28593_safety_0.smt2",0,14.4496067880795,16.688,17.363,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28669_safety_0.smt2",0,3.99786199625117,4.078,4.419,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28710_safety_0.smt2",,885.690093141406,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28763_safety_0.smt2",0,0.465754533678757,0.516,0.775,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28843_safety_0.smt2",,915.536105032823,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p28953_safety_0.smt2",0,0.472073304157549,0.516,0.846,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29075_safety_0.smt2",0,0.498445024077047,0.594,0.909,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29189_safety_0.smt2",0,1.19412962147887,1.297,1.413,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29291_safety_0.smt2",0,18.7215930902111,23.313,24.235,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29339_safety_0.smt2",0,0.463858093126386,0.5,0.688,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29417_safety_0.smt2",0,10.309550910596,11.906,12.413,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29508_safety_0.smt2",0,1.81071723852832,2.094,2.394,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29585_safety_0.smt2",0,6.99414235190097,7.563,7.865,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29667_safety_0.smt2",0,0.471972978547855,0.547,0.813,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29769_safety_0.smt2",0,0.363660676080445,0.406,0.532,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29903_safety_0.smt2",0,4.23824959481362,5,5.183,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p29995_safety_0.smt2",0,0.53866057073955,0.641,0.996,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30140_safety_0.smt2",,833.134209478295,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30283_safety_0.smt2",0,0.63511981865285,0.703,1.094,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30341_safety_0.smt2",0,1.0773211414791,1.281,1.577,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30378_safety_0.smt2",0,8.93265951043339,10.641,11.086,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30450_safety_0.smt2",0,9.32952883409946,10.672,11.097,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30487_safety_0.smt2",0,10.2424514358108,11.594,12.07,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30570_safety_0.smt2",0,11.5785645780051,12.984,13.492,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30669_safety_0.smt2",0,10.3961518046709,11.703,12.222,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30759_safety_0.smt2",0,1.84490213928084,1.938,2.311,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30852_safety_0.smt2",0,0.481140754369825,0.5,0.694,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p30909_safety_0.smt2",0,4.23551902697494,4.203,4.418,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31057_safety_0.smt2",0,0.581426247288503,0.641,0.978,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31189_safety_0.smt2",,861.969509682736,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31283_safety_0.smt2",0,17.6404078888391,18.813,19.56,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31375_safety_0.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31417_safety_0.smt2",0,11.1743663344887,12.328,13.007,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31483_safety_0.smt2",0,18.6125110521662,20.125,20.976,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31535_safety_0.smt2",0,1.81992170508917,2,2.294,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31596_safety_0.smt2",0,4.35652938741722,5.031,5.333,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31649_safety_0.smt2",,916.338151554972,1000,1000,0,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31717_safety_0.smt2",0,2.1189086582049,2.234,2.546,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31769_safety_0.smt2",0,1.27752724539647,1.625,1.86,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31824_safety_0.smt2",0,3.43136066610455,3.891,4.045,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31869_safety_0.smt2",0,0.665797769156159,0.656,0.903,1,0,0,
"QF_NIA_small\From_T2__ex36.t2__p31932_safety_0.smt2",0,3.81811974789916,4.344,5.287,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p31964_safety_0.smt2",0,0.674709046991655,0.734,0.997,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32037_safety_0.smt2",0,0.634708737864078,0.719,0.93,0,1,0,
"QF_NIA_small\From_T2__ex36.t2__p32131_safety_0.smt2",0,12.3597648752399,15.391,15.949,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22547_terminationG_0.smt2",0,726.673425963905,846.859,880.663,0,1,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22611_safety_0.smt2",0,1.30345044521874,1.609,1.999,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22718_safety_0.smt2",0,2.09634798099763,2.531,2.835,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p22848_safety_0.smt2",0,0.514124586092715,0.594,0.9,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23071_safety_0.smt2",0,4.52684032328528,4.953,5.3,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23187_safety_0.smt2",0,27.6532903156997,30.984,32.245,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23260_safety_0.smt2",0,3.66400044130627,3.969,4.209,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23302_safety_0.smt2",0,1.42964437367304,1.609,1.824,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23504_safety_0.smt2",0,9.55437473095136,10.609,12.134,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23573_safety_0.smt2",0,1.54977707699,1.703,1.984,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23612_safety_0.smt2",0,2.48143158388004,2.531,2.894,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23679_safety_0.smt2",0,1.91929335457442,2.016,2.474,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23746_safety_0.smt2",0,2.96013969171483,2.938,3.182,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p23881_safety_0.smt2",0,36.2331633796504,38.641,40.216,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24107_safety_0.smt2",0,0.876841468777485,0.953,1.09,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24259_safety_0.smt2",0,3.90029193205945,4.391,4.754,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24469_safety_0.smt2",0,27.958670236014,30.578,31.83,1,0,0,
"QF_NIA_small\From_T2__ex36.t2_fixed__p24595_safety_0.smt2",0,19.8415470662727,22.469,23.404,1,0,0,
"QF_NIA_small\From_T2__ex40.t2__p32196_terminationG_0.smt2",0,440.016716930117,505.641,526.129,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32277_terminationG_0.smt2",0,46.8422924689773,52.328,54.434,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__p32294_terminationG_0.smt2",,852.13849287169,1000,1000,0,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationQ_1_0.smt2",0,43.3084052678176,46.766,48.689,1,0,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_18_0.smt2",0,51.5028701504355,62.188,64.704,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_27_0.smt2",0,37.8053070353802,44.438,46.283,0,1,0,
"QF_NIA_small\From_T2__firewire.t2__terminationS_9_0.smt2",0,40.8701416337286,44.484,46.216,0,1,0,
