,"smt.arith.gomory_use_closest_int=false","-file:{0} smt.arith.gomory_use_closest_int=false",,,,,,
,"RV 11690","T_norm 11690","T_cpu 11690","T_wc 11690","# SAT 11690","# UNSAT 11690","# UNKNOWN 11690",
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__term_unfeasibility_1_0.smt2",0,4.88067678334072,5.266,5.708,1,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_0_0.smt2",0,28.5592012252592,28.969,30.241,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_19_0.smt2",0,4.9794576604103,5.453,5.737,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_28_0.smt2",0,22.8141914011349,24.984,26.058,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_37_0.smt2",0,28.6685450819672,31.766,33.067,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_47_0.smt2",0,20.8252132196162,23.344,24.254,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.fixed.t2__terminationS_56_0.smt2",0,17.2184471133586,19.531,20.398,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__fixed_safety_0_0.smt2",0,1.45183807675722,1.609,1.957,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__p24940_edge_closing_0.smt2",,929.364726788094,1000,1000,0,0,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_11_0.smt2",0,16.7885643468118,20.641,21.493,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,23.4168558149589,25.891,26.93,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_20_0.smt2",0,32.8438995215311,36.094,37.847,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_39_0.smt2",0,18.5864478298992,20.266,21.012,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_48_0.smt2",0,27.8400020259319,32.844,34.208,0,1,0,
"QF_NIA_small\From_T2__svdcmp.c.i.svdcmp.pl.t2.nor.t2.rlgfixed.t2__terminationS_57_0.smt2",0,33.476848857266,37.109,38.64,0,1,0,
"QF_NIA_small\From_T2__svdcmp.t2__term_unfeasibility_10_0.smt2",0,44.7124352331606,49.5,52.022,1,0,0,
"QF_NIA_small\From_T2__svdcmp.t2_fixed__term_unfeasibility_10_0.smt2",0,48.2463147883975,48.5,50.462,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25005_terminationG_0.smt2",,863.036303630363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25030_terminationG_0.smt2",,877.51677852349,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__p25050_edge_closing_0.smt2",0,55.2225826705734,63.063,65.673,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.fixed.t2__term_unfeasibility_2_0.smt2",0,36.9373071837814,40.063,41.673,0,1,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25078_terminationG_0.smt2",,942.767012167643,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__p25099_edge_closing_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__term_unfeasibility_1_0.smt2",0,8.04698471705907,9.313,9.664,1,0,0,
"QF_NIA_small\From_T2__tqli.c.i.tqli.pl.t2.nor.t2.rlgfixed.t2__terminationS_2_0.smt2",0,23.2241865869854,25.078,26.134,0,1,0,
"QF_NIA_small\From_T2__tqli.t2__p25231_terminationG_0.smt2",,943.192064923354,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__p25267_edge_closing_0.smt2",,928.539724811363,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2__terminationQ_2_0.smt2",0,35.0315208825847,42.5,44.204,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25131_terminationG_0.smt2",0,219.318385278515,237.141,246.608,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25153_terminationG_0.smt2",,902.112979732643,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25176_terminationG_0.smt2",,838.141025641026,1000,1000,0,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__p25199_edge_closing_0.smt2",0,118.412071078431,138.563,144.176,1,0,0,
"QF_NIA_small\From_T2__tqli.t2_fixed__terminationQ_2_0.smt2",0,53.0753519624573,59.469,61.887,1,0,0,
"QF_NIA_small\From_T2__ud.t2__p25362_terminationG_0.smt2",0,3.74824210298572,4.141,4.393,1,0,0,
"QF_NIA_small\From_T2__w2_nt.t2__p25384_safety_0.smt2",,927.304964539007,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25539_terminationG_0.smt2",0,1.02283494931688,1.109,1.358,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25562_terminationG_0.smt2",,955.68752855185,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25580_terminationG_0.smt2",,916.739702015776,1000,1000,0,0,0,
"QF_NIA_small\From_T2__walk.t2__p25598_terminationG_0.smt2",0,258.846300211416,292.625,304.396,0,1,0,
"QF_NIA_small\From_T2__walk.t2__p25613_edge_closing_0.smt2",0,42.6085835375817,49.859,51.888,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25648_terminationG_0.smt2",0,251.028614802933,261.828,272.164,1,0,0,
"QF_NIA_small\From_T2__weakness.t2__p25671_terminationG_0.smt2",0,269.097094801223,294.438,306.346,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2__p25728_terminationG_0.smt2",0,1.02017421975203,1.141,1.36,1,0,0,
"QF_NIA_small\From_T2__wrong_loop.t2_fixed__p25712_edge_closing_0.smt2",0,0.130056366047745,0.141,0.185,1,0,0,
"QF_NIA_small\From_T2__zeroconf.t2__p25773_terminationG_0.smt2",0,50.0483365949119,61.125,63.725,0,1,0,
"QF_NIA_small\From_T2__zeroconf.t2__terminationS_2_0.smt2",0,3.13909185803758,3.594,3.946,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25903_terminationG_0.smt2",0,138.610858427436,158.422,164.955,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p25952_safety_0.smt2",0,9.99959565619224,10.344,10.794,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26007_safety_0.smt2",0,0.427686915887851,0.438,0.602,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26045_safety_0.smt2",0,19.6716628959276,24.938,25.941,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26088_safety_0.smt2",0,0.820212875359934,0.953,1.149,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26143_safety_0.smt2",,920.369555653322,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26165_terminationG_0.smt2",,881.956155143339,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26214_safety_0.smt2",0,4.0842069038543,4.609,4.892,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26281_safety_0.smt2",0,0.307993650143384,0.359,0.829,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26305_terminationG_0.smt2",,949.183303085299,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2__p26355_safety_0.smt2",0,0.359835975341259,0.391,0.53,1,0,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25815_safety_0.smt2",0,2.22353655714947,2.297,2.648,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__p25859_safety_0.smt2",0,2.65789942938659,2.672,2.992,0,1,0,
"QF_NIA_small\From_T2__zlib-adler32.c.t2_fixed__terminationS_0_0.smt2",,921.992066989863,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32.c.t2__p26616_edge_closing_0.smt2",0,34.1176774428781,33.547,34.891,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26457_safety_0.smt2",0,90.214651416122,98.969,102.981,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26484_terminationG_0.smt2",,921.5859030837,1000,1000,0,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26531_safety_0.smt2",0,0.823807380738073,0.875,1.15,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2__p26555_edge_closing_0.smt2",0,51.2813191677733,55.375,57.616,1,0,0,
"QF_NIA_small\From_T2__zlib-crc32-BYFOUR.c.t2_fixed__p26393_terminationG_0.smt2",0,4.38473604500216,4.844,5.095,1,0,0,
"QF_NIA_small\Hanoi_plus_false-termination.c_Iteration1_Lasso+nonterminationTemplate_0.smt2",0,5.61754448038819,6.641,6.959,0,1,0,
"QF_NIA_small\java_AG313-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.231734935013785,0.281,0.588,0,1,0,
"QF_NIA_small\PastaA6_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.96627026450512,2.203,2.396,0,1,0,
"QF_NIA_small\PastaC7_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,33.7012673956263,40.516,42.189,0,1,0,
"QF_NIA_small\problem-000008.cvc.1.smt2",0,0.462558962264151,0.516,0.825,1,0,0,
"QF_NIA_small\problem-000019.cvc.1.smt2",0,0.40090964840556,0.469,0.793,1,0,0,
"QF_NIA_small\problem-000019.cvc.2.smt2",0,0.277260044642857,0.297,0.623,1,0,0,
"QF_NIA_small\problem-000025.cvc.2.smt2",0,2.35036617842876,2.531,2.868,0,1,0,
"QF_NIA_small\problem-000080.cvc.1.smt2",0,0.229944534632034,0.203,0.436,0,1,0,
"QF_NIA_small\problem-000124.cvc.1.smt2",0,2.43206631621512,2.875,3.273,0,1,0,
"QF_NIA_small\problem-000131.cvc.1.smt2",0,0.263137298747764,0.281,0.451,1,0,0,
"QF_NIA_small\problem-000441.cvc.1.smt2",0,0.0522164536741214,0.063,0.432,0,1,0,
"QF_NIA_small\problem-001265.cvc.1.smt2",0,0.0417464878671775,0.047,0.162,0,1,0,
"QF_NIA_small\problem-001268.cvc.1.smt2",0,0.0254377431906615,0.031,0.145,0,1,0,
"QF_NIA_small\problem-002452.cvc.1.smt2",0,0.0441524088248537,0.047,0.095,0,1,0,
"QF_NIA_small\problem-002563.cvc.1.smt2",0,0.06527708437344,0.063,0.093,1,0,0,
"QF_NIA_small\problem-002617.cvc.1.smt2",0,0.159239371124889,0.172,0.47,1,0,0,
"QF_NIA_small\problem-002619.cvc.1.smt2",0,0.200185914260717,0.219,0.482,1,0,0,
"QF_NIA_small\problem-002871.cvc.1.smt2",0,0.013833051206094,0.016,0.394,0,1,0,
"QF_NIA_small\problem-002949.cvc.1.smt2",0,0.0574472759226714,0.063,0.133,0,1,0,
"QF_NIA_small\problem-005140.cvc.1.smt2",0,0.0438170241286863,0.047,0.129,1,0,0,
"QF_NIA_small\problem-005897.cvc.1.smt2",0,0.0259424603174603,0.031,0.146,1,0,0,
"QF_NIA_small\problem-005952.cvc.1.smt2",0,0.0923748486071861,0.109,0.258,1,0,0,
"QF_NIA_small\problem-006501.cvc.1.smt2",0,0.0425065019505852,0.047,0.109,0,1,0,
"QF_NIA_small\problem-006526.cvc.1.smt2",0,0.0477422103213244,0.047,0.148,0,1,0,
"QF_NIA_small\problem-006535.cvc.1.smt2",0,0.0458235981308411,0.047,0.135,0,1,0,
"QF_NIA_small\problem-006538.cvc.1.smt2",0,0.0278903583617748,0.031,0.138,1,0,0,
"QF_NIA_small\problem-006542.cvc.1.smt2",0,0.0271265560165975,0.031,0.884,0,1,0,
"QF_NIA_small\problem-006547.cvc.1.smt2",0,0.0386224891689642,0.047,0.125,1,0,0,
"QF_NIA_small\Pure3Phase_true-termination.c_Iteration5_Loop+nonterminationTemplate_0.smt2",0,0.277836804079898,0.313,0.456,0,1,0,
"QF_NIA_small\Stroeder_15__4NestedWith3Variables_true-termination.c__p20212_terminationG_0.smt2",0,85.0891944444445,91.516,95.29,1,0,0,
"QF_NIA_small\Stroeder_15__4NestedWith3Variables_true-termination.c__p20216_terminationG_0.smt2",0,1.45337587484562,1.688,2.049,1,0,0,
"QF_NIA_small\Stroeder_15__aaron3_true-termination.c__p20349_terminationG_0.smt2",0,1.30905531324346,1.578,1.774,1,0,0,
"QF_NIA_small\Stroeder_15__aaron3_true-termination.c__p20354_terminationG_0.smt2",0,13.5071029481693,13.578,14.253,1,0,0,
"QF_NIA_small\Stroeder_15__AlternKonv.c__p20685_terminationG_0.smt2",0,4.88340095713691,5.609,5.879,1,0,0,
"QF_NIA_small\Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex2.02_false-termination.c__p21028_terminationG_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__ChenFlurMukhopadhyay-SAS2012-Ex3.02_false-termination.c__p21749_edge_closing_0.smt2",0,18.1628559102675,20.125,21.012,1,0,0,
"QF_NIA_small\Stroeder_15__Choose.c__p22179_terminationG_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__collatz.c__p22222_edge_closing_0.smt2",0,1.01004814151366,1.078,1.209,1,0,0,
"QF_NIA_small\Stroeder_15__ComplxStruc.c__p22342_terminationG_0.smt2",,884.192730346577,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__ComplxStruc.c__p22350_terminationG_0.smt2",,931.019136626613,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__ComplxStruc.c__p22352_terminationG_0.smt2",,919.156414762742,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Cousot.c__p22437_terminationG_0.smt2",,900.172117039587,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Cousot.c__p22441_terminationG_0.smt2",,986.327204148986,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__DoubleNeg.c__p22532_terminationG_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Et1.c__p22590_terminationG_0.smt2",0,0.595109902309058,0.641,0.961,1,0,0,
"QF_NIA_small\Stroeder_15__Et1.c__p22595_terminationG_0.smt2",0,2.29799459215863,2.438,2.893,1,0,0,
"QF_NIA_small\Stroeder_15__Et4.c__p22639_terminationG_0.smt2",0,15.9498414376321,18.031,18.984,0,1,0,
"QF_NIA_small\Stroeder_15__Even.c__p22673_terminationG_0.smt2",,911.944202266783,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22751_terminationG_0.smt2",0,0.674888001558239,0.828,1.186,0,1,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22755_terminationG_0.smt2",0,1.47146302250804,1.531,1.942,0,1,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22756_terminationG_0.smt2",,887.945670628183,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Ex04.c__p22757_terminationG_0.smt2",,908.774978279757,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Ex08.c__p22819_terminationG_0.smt2",0,3.23491200828157,3.734,3.934,1,0,0,
"QF_NIA_small\Stroeder_15__Ex08.c__p22824_edge_closing_0.smt2",0,42.0494538834952,49.688,51.679,1,0,0,
"QF_NIA_small\Stroeder_15__Factorial.c__p22852_terminationG_0.smt2",0,46.1705587079878,50.563,52.725,0,1,0,
"QF_NIA_small\Stroeder_15__Factorial.c__p22854_terminationG_0.smt2",,1052.3138832998,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Fibonacci.c__p22867_terminationG_0.smt2",0,1.81188035150969,1.922,2.231,1,0,0,
"QF_NIA_small\Stroeder_15__Fibonacci.c__p22871_terminationG_0.smt2",0,0.876947209000433,0.969,1.183,0,1,0,
"QF_NIA_small\Stroeder_15__GCD.c__p23173_terminationG_0.smt2",0,62.1859756097561,65.813,68.545,1,0,0,
"QF_NIA_small\Stroeder_15__GCD.c__terminationS_5_0.smt2",0,1.29849006890961,1.531,1.656,0,1,0,
"QF_NIA_small\Stroeder_15__GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c__p23481_edge_closing_0.smt2",0,107.243523568368,131.594,136.773,1,0,0,
"QF_NIA_small\Stroeder_15__LeikeHeizmann-WST2014-Ex5_false-termination.c__p24056_edge_closing_0.smt2",0,343.841869545246,357.813,372.167,1,0,0,
"QF_NIA_small\Stroeder_15__LeikeHeizmann-WST2014-Ex6_false-termination.c__p24089_terminationG_0.smt2",,941.494149414941,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__Lobnya-Boolean-Reordered_true-termination.c__p24120_terminationG_0.smt2",0,0.75276793622675,0.813,1.027,1,0,0,
"QF_NIA_small\Stroeder_15__LogMult.c__p24141_terminationG_0.smt2",0,0.2300983436853,0.266,0.451,0,1,0,
"QF_NIA_small\Stroeder_15__Marbie1.c__p24189_terminationG_0.smt2",0,0.154429133858268,0.188,0.489,0,1,0,
"QF_NIA_small\Stroeder_15__Masse-VMCAI2014-Fig1b_true-termination.c__p24243_terminationG_0.smt2",0,24.0405588102749,25.5,26.56,1,0,0,
"QF_NIA_small\Stroeder_15__Masse-VMCAI2014-Fig1b_true-termination.c__p24246_terminationG_0.smt2",0,3.95123626373625,3.781,4.137,0,1,0,
"QF_NIA_small\Stroeder_15__Masse-VMCAI2014-Fig1b_true-termination.c__p24251_edge_closing_0.smt2",,824.271079590229,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__MirrorInterv.c__p24423_edge_closing_0.smt2",0,10.4915875754961,11.625,12.128,1,0,0,
"QF_NIA_small\Stroeder_15__MirrorIntervSim.c__p24483_terminationG_0.smt2",0,93.7292034909413,101.391,105.475,0,1,0,
"QF_NIA_small\Stroeder_15__MirrorIntervSim.c__terminationS_0_0.smt2",0,0.357390664423886,0.406,0.576,0,1,0,
"QF_NIA_small\Stroeder_15__NO_10.c__p24670_terminationG_0.smt2",0,26.3950170357751,29.625,31.006,0,1,0,
"QF_NIA_small\Stroeder_15__NO_12.c__p24712_terminationG_0.smt2",0,42.8927194860814,47.875,49.761,0,1,0,
"QF_NIA_small\Stroeder_15__NO_12.c__p24727_terminationG_0.smt2",,934.345690040196,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NO_12.c__terminationS_0_0.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NO_13.c__p24749_terminationG_0.smt2",,820.71400549235,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination1_false-termination.c__p24836_terminationG_0.smt2",0,0.124339602704987,0.141,0.418,0,1,0,
"QF_NIA_small\Stroeder_15__NonTermination1_false-termination.c__p24842_terminationG_0.smt2",,885.690093141406,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination2_false-termination.c__p24928_edge_closing_0.smt2",0,6.2865262765561,8.063,8.403,1,0,0,
"QF_NIA_small\Stroeder_15__NonTermination2_false-termination.c__p24940_edge_closing_0.smt2",,882.328131590046,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination4_false-termination.c__p24955_terminationG_0.smt2",,878.991596638655,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTermination4_false-termination.c__p24980_edge_closing_0.smt2",0,10.8911368534483,12.078,12.601,1,0,0,
"QF_NIA_small\Stroeder_15__NonTerminationSimple6_false-termination.c__p25121_terminationG_0.smt2",,850.752338348922,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTerminationSimple8_false-termination.c__p25188_edge_closing_0.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__NonTerminationSimple9_false-termination.c__p25203_terminationG_0.smt2",0,1.54533430886988,1.641,1.929,0,1,0,
"QF_NIA_small\Stroeder_15__PastaC1.c__p25352_terminationG_0.smt2",0,0.367116630669546,0.406,0.733,1,0,0,
"QF_NIA_small\Stroeder_15__PastaC10.c__p25335_terminationG_0.smt2",0,1.0022741210139,1.172,1.457,0,1,0,
"QF_NIA_small\Stroeder_15__Pure3Phase_true-termination.c__p25518_terminationG_0.smt2",0,6.91098740440846,7.344,7.914,1,0,0,
"QF_NIA_small\Stroeder_15__Sunset.c__p25623_terminationG_0.smt2",,833.798326026305,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_c.01-no-inv.c__p25768_terminationG_0.smt2",0,1.47868638538495,1.625,1.842,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25816_terminationG_0.smt2",0,9.78650776531493,10.844,11.305,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25822_terminationG_0.smt2",0,39.3395949123557,43.984,45.822,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25831_terminationG_0.smt2",0,6.11546566611842,7.109,7.411,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25837_terminationG_0.smt2",0,418.787704498978,489.453,509.227,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25846_terminationG_0.smt2",0,1.81517818102317,1.984,2.371,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25847_terminationG_0.smt2",0,16.031449044586,19.25,20.07,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25853_terminationG_0.smt2",0,100.142331433998,100.813,104.816,1,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25863_terminationG_0.smt2",,875.680200920887,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25867_terminationG_0.smt2",,887.945670628183,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25886_terminationG_0.smt2",,941.918054930212,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25903_terminationG_0.smt2",,890.212765957447,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25913_terminationG_0.smt2",,923.620309050773,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25929_terminationG_0.smt2",,824.59597950335,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25963_terminationG_0.smt2",,971.667440780306,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__p25983_terminationG_0.smt2",0,4.53551701281485,4.906,5.257,0,1,0,
"QF_NIA_small\Stroeder_15__svcomp_ex2.c__terminationS_0_0.smt2",0,0.366325431034483,0.406,0.715,0,1,0,
"QF_NIA_small\Stroeder_15__svcomp_ex3b.c__p26046_terminationG_0.smt2",0,179.068171902269,196.188,204.208,0,1,0,
"QF_NIA_small\Stroeder_15__UpAndDown.c__p26202_terminationG_0.smt2",0,458.760076477883,530.469,551.874,0,1,0,
"QF_NIA_small\Stroeder_15__Velroyen_false-termination.c__p26334_terminationG_0.smt2",0,6.23679727427598,7,7.387,0,1,0,
"QF_NIA_small\Stroeder_15__WhileIncr.c__p26382_terminationG_0.smt2",,867.330016583748,1000,1000,0,0,0,
"QF_NIA_small\Stroeder_15__WhileNestedOffset.c__p26451_terminationG_0.smt2",0,0.293161434977578,0.313,0.494,0,1,0,
"QF_NIA_small\Stroeder_15__WhileNestedOffset.c__p26458_terminationG_0.smt2",,898.625429553265,1000,1000,0,0,0,
"QF_NIA_small\term-0BB4ks.smt2",0,38.4662618083671,40.875,42.543,1,0,0,
"QF_NIA_small\term-0Hb4yp.smt2",0,0.0988818063958514,0.109,0.2,1,0,0,
"QF_NIA_small\term-AwuLMZ.smt2",0,0.477577110389609,0.422,0.706,1,0,0,
"QF_NIA_small\term-BjWYcv.smt2",0,0.069223845828039,0.078,0.167,1,0,0,
"QF_NIA_small\term-cTfKvw.smt2",0,0.592564291736931,0.672,0.999,1,0,0,
"QF_NIA_small\term-e0uxKl.smt2",0,0.0837425277540563,0.094,0.144,1,0,0,
"QF_NIA_small\term-fu8ErM.smt2",0,0.38862285336856,0.422,0.776,1,0,0,
"QF_NIA_small\term-iQK4Ty.smt2",0,9.38641055045872,9.781,10.211,1,0,0,
"QF_NIA_small\term-K5O3aH.smt2",0,3.72066658004159,3.422,3.752,1,0,0,
"QF_NIA_small\term-Kkefdl.smt2",0,0.131568649373882,0.141,0.217,1,0,0,
"QF_NIA_small\term-nKoz7d.smt2",0,0.105999189298743,0.125,0.446,1,0,0,
"QF_NIA_small\term-rGohwx.smt2",0,0.108647910731244,0.109,0.276,1,0,0,
"QF_NIA_small\term-tEmpby.smt2",0,0.0524048096192385,0.063,0.184,1,0,0,
"QF_NIA_small\term-unsat-02.smt2",,883.819180397127,1000,1000,0,0,0,
"QF_NIA_small\term-WG086A.smt2",0,1.2440124671916,1.359,1.678,1,0,0,
"QF_NIA_small\term-XoKPE3.smt2",0,0.0949429460580913,0.109,0.425,1,0,0,
"QF_NIA_small\Ton_Chanh_15__2Nested_false-termination.c__p26547_terminationG_0.smt2",,887.945670628183,1000,1000,0,0,0,
"QF_NIA_small\Ton_Chanh_15__2Nested_false-termination.c__p26555_terminationG_0.smt2",0,20.6897340889276,22.688,23.725,0,1,0,
"QF_NIA_small\Ton_Chanh_15__2Nested_false-termination.c__p26557_terminationG_0.smt2",,882.328131590046,1000,1000,0,0,0,
"QF_NIA_small\Ton_Chanh_15__Bangalore_false-termination.c__p26582_terminationG_0.smt2",,960.955443270556,1000,1000,0,0,0,
"QF_NIA_small\Ton_Chanh_15__Benghazi_nondet_true-termination.c__p26678_terminationG_0.smt2",0,0.380427484333035,0.406,0.599,1,0,0,
"QF_NIA_small\Ton_Chanh_15__Copenhagen_disj_true-termination.c__p26854_edge_closing_0.smt2",,840.836012861736,1000,1000,0,0,0,
"QF_NIA_small\Ton_Chanh_15__Gothenburg_v2_true-termination.c__p26878_terminationG_0.smt2",0,1.33363933088535,1.563,1.708,0,1,0,
"QF_NIA_small\Ton_Chanh_15__Hanoi_2vars_false-termination.c__p26899_terminationG_0.smt2",0,2.23294953724107,2.422,2.556,1,0,0,
"QF_NIA_small\Ton_Chanh_15__Hanoi_2vars_false-termination.c__p26907_terminationG_0.smt2",0,30.7557132227891,34.578,36.017,0,1,0,
"QF_NIA_small\Ton_Chanh_15__Hanoi_3vars_false-termination.c__p26981_terminationG_0.smt2",,874.581939799331,1000,1000,0,0,0,
"QF_NIA_small\Ton_Chanh_15__Hanoi_3vars_false-termination.c__p26990_terminationG_0.smt2",0,59.6300206913341,58.547,60.936,0,1,0,
"QF_NIA_small\Ton_Chanh_15__Hanoi_3vars_false-termination.c__p27021_terminationG_0.smt2",0,233.521599070553,264.219,275.164,1,0,0,
