,"smt.arith.gomory_use_big_cuts=false","-file:{0} smt.arith.gomory_use_big_cuts=false",,,,,,
,"RV 11708","T_norm 11708","T_cpu 11708","T_wc 11708","# SAT 11708","# UNSAT 11708","# UNKNOWN 11708",
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26900_2600_100.smt2",0,0.530767326732673,0.641,0.849,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27000_2600_100.smt2",0,0.589969512195123,0.578,0.738,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27100_2600_100.smt2",0,0.835923721340388,0.906,1.088,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27200_2600_100.smt2",0,0.890918703007519,0.906,1.085,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27300_2600_100.smt2",0,0.692080618892508,0.813,0.989,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27400_2600_100.smt2",0,0.776081488933602,0.922,1.129,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27500_2600_100.smt2",0,0.822862413194444,0.906,1.114,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27600_2600_100.smt2",0,0.704761293634499,0.656,0.837,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27700_2600_100.smt2",0,0.733475609756098,0.719,0.914,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27800_2600_100.smt2",0,0.636417771333886,0.734,0.924,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27900_2600_100.smt2",0,0.715784671532847,0.797,1.011,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28000_2600_100.smt2",0,0.81930639585134,0.906,1.1,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28100_2600_100.smt2",0,0.741393276630214,0.875,1.131,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28200_2600_100.smt2",0,0.81134307951199,0.922,1.098,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28300_2600_100.smt2",0,0.7278076171875,0.891,1.039,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28400_2600_100.smt2",0,0.800318050888142,0.797,0.986,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28500_2600_100.smt2",0,0.745980290456431,0.859,1.051,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28600_2600_100.smt2",0,0.77432318104907,0.875,1.052,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28700_2600_100.smt2",0,0.834192186886534,1.016,1.203,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28800_2600_100.smt2",0,0.798576604554865,0.922,1.108,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28900_2600_100.smt2",0,0.77432318104907,0.875,1.079,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29000_2600_100.smt2",0,0.677882621318955,0.781,1.033,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29100_2600_100.smt2",0,0.744851007887818,0.813,0.974,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29200_2600_100.smt2",0,0.685751748251748,0.797,0.966,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29300_2600_100.smt2",0,0.704529280195201,0.828,1.164,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29400_2600_100.smt2",0,0.708819849874896,0.813,1.003,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29500_2600_100.smt2",0,0.710597826086956,0.813,0.988,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29600_2600_100.smt2",0,0.678106477561389,0.766,0.93,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29700_2600_100.smt2",0,0.67675983436853,0.781,0.964,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29800_2600_100.smt2",0,0.66519129019129,0.781,0.967,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex29900_2600_100.smt2",0,0.710906916050457,0.781,1.024,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex30000_2600_100.smt2",0,0.733939708939709,0.844,1.048,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5000_2600_100.smt2",0,0.190826751373626,0.266,0.452,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5100_2600_100.smt2",0,0.232444444444445,0.25,0.461,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5200_2600_100.smt2",0,0.242318571985954,0.297,0.564,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5300_2600_100.smt2",0,0.249332570556827,0.313,0.467,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5400_2600_100.smt2",0,0.252259341998375,0.297,2.524,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5500_2600_100.smt2",0,0.213550740418118,0.234,0.404,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5600_2600_100.smt2",0,0.238982534524777,0.281,0.48,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5700_2600_100.smt2",0,0.22876166407465,0.281,0.534,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5800_2600_100.smt2",0,0.215877820583379,0.188,0.293,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex5900_2600_100.smt2",0,0.252023901310717,0.313,0.545,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6000_2600_100.smt2",0,0.23328610411419,0.266,0.468,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6100_2600_100.smt2",0,0.238137461656442,0.297,0.447,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6200_2600_100.smt2",0,0.239176829268293,0.234,0.401,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6300_2600_100.smt2",0,0.265752032520326,0.266,0.428,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6400_2600_100.smt2",0,0.21947739480752,0.234,0.404,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6500_2600_100.smt2",0,0.252567100447336,0.297,0.456,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6600_2600_100.smt2",0,0.224752900730554,0.25,0.458,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6700_2600_100.smt2",0,0.215901585204756,0.234,0.421,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6800_2600_100.smt2",0,0.245188511646269,0.297,0.522,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex6900_2600_100.smt2",0,0.235387662025924,0.234,0.389,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7000_2600_100.smt2",0,0.224174882126018,0.25,0.424,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7100_2600_100.smt2",0,0.248211156542056,0.203,0.345,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7200_2600_100.smt2",0,0.263984560570071,0.266,0.391,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7300_2600_100.smt2",0,0.248741047448523,0.266,0.512,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7400_2600_100.smt2",0,0.234109221128021,0.25,0.407,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7500_2600_100.smt2",0,0.25362277498859,0.266,0.708,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7600_2600_100.smt2",0,0.264082136445242,0.281,0.485,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7700_2600_100.smt2",0,0.248679205409975,0.281,0.465,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7800_2600_100.smt2",0,0.212861212861213,0.25,0.429,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex7900_2600_100.smt2",0,0.271067073170732,0.266,0.441,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8000_2600_100.smt2",0,0.21947739480752,0.234,0.363,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8100_2600_100.smt2",0,0.252847013321874,0.281,0.458,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8200_2600_100.smt2",0,0.239934153713299,0.266,0.443,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8300_2600_100.smt2",0,0.23910821858864,0.266,0.536,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8400_2600_100.smt2",0,0.239274095160634,0.281,0.768,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8500_2600_100.smt2",0,0.295280036133695,0.313,0.485,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8600_2600_100.smt2",0,0.215877820583379,0.188,0.281,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8700_2600_100.smt2",0,0.295041567695962,0.297,0.395,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8800_2600_100.smt2",0,0.234004474272931,0.25,0.424,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex8900_2600_100.smt2",0,0.234739676840215,0.25,0.385,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9000_2600_100.smt2",0,0.25362277498859,0.266,0.747,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9100_2600_100.smt2",0,0.253160592255125,0.266,1.533,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9200_2600_100.smt2",0,0.249403910348116,0.25,0.397,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9300_2600_100.smt2",0,0.224367224367224,0.25,0.41,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9400_2600_100.smt2",0,0.221502904162634,0.219,0.392,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9500_2600_100.smt2",0,0.234109221128021,0.25,0.355,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9600_2600_100.smt2",0,0.237324540174251,0.234,0.405,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9700_2600_100.smt2",0,0.253184875662454,0.297,0.506,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9800_2600_100.smt2",0,0.225043029259897,0.25,0.466,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex9900_2600_100.smt2",0,0.205581761006289,0.25,0.406,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex10000_2400_100.smt2",0,0.358911142740951,0.422,0.553,1,0,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2000_2400_100.smt2",0,0.168275418275418,0.188,0.349,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2020_2400_100.smt2",0,0.161908365437535,0.141,0.246,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2040_2400_100.smt2",0,0.186342042755344,0.188,0.278,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2060_2400_100.smt2",0,0.158805668016194,0.188,0.516,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2080_2400_100.smt2",0,0.196489909832546,0.219,0.438,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2100_2400_100.smt2",0,0.166618396663577,0.172,0.355,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2120_2400_100.smt2",0,0.22378480146052,0.234,0.413,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2140_2400_100.smt2",0,0.176054757630162,0.188,0.523,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2160_2400_100.smt2",0,0.186288943768997,0.234,0.432,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2180_2400_100.smt2",0,0.17870159453303,0.188,0.401,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2200_2400_100.smt2",0,0.187942282176028,0.203,0.622,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2220_2400_100.smt2",0,0.16141975308642,0.188,0.394,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2240_2400_100.smt2",0,0.164465408805032,0.188,0.456,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2260_2400_100.smt2",0,0.175975773889637,0.25,0.582,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2280_2400_100.smt2",0,0.186288943768997,0.234,0.423,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2300_2400_100.smt2",0,0.187091169255928,0.219,0.423,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2320_2400_100.smt2",0,0.202399380804954,0.219,0.73,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2340_2400_100.smt2",0,0.170840592334495,0.188,0.357,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2360_2400_100.smt2",0,0.174871399176955,0.203,0.41,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2380_2400_100.smt2",0,0.253160592255125,0.266,0.438,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2400_2400_100.smt2",0,0.164977288021534,0.234,0.458,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2420_2400_100.smt2",0,0.164465408805032,0.188,0.405,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2440_2400_100.smt2",0,0.202062529719448,0.203,0.37,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2460_2400_100.smt2",0,0.187091169255928,0.219,0.465,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2480_2400_100.smt2",0,0.173869680851064,0.219,0.414,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2500_2400_100.smt2",0,0.170840592334495,0.188,0.35,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2520_2400_100.smt2",0,0.238268792710706,0.25,0.392,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2540_2400_100.smt2",0,0.18832304526749,0.219,0.402,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2560_2400_100.smt2",0,0.205859199280252,0.219,0.376,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2580_2400_100.smt2",0,0.191876310272537,0.219,0.581,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2600_2400_100.smt2",0,0.164977288021534,0.234,0.479,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2620_2400_100.smt2",0,0.186519258202568,0.188,0.306,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2640_2400_100.smt2",0,0.187091169255928,0.219,0.446,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2660_2400_100.smt2",0,0.167057069846678,0.188,0.451,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2680_2400_100.smt2",0,0.164672544080605,0.188,0.362,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2700_2400_100.smt2",0,0.207952286282306,0.25,0.45,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2720_2400_100.smt2",0,0.187244271685761,0.219,0.418,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2740_2400_100.smt2",0,0.184996734871572,0.203,0.357,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2760_2400_100.smt2",0,0.179027841168416,0.188,0.297,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2780_2400_100.smt2",0,0.187942282176028,0.203,0.273,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2800_2400_100.smt2",0,0.191341463414634,0.188,0.231,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2820_2400_100.smt2",0,0.182393383818254,0.219,0.435,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2840_2400_100.smt2",0,0.196743336199484,0.219,0.398,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2860_2400_100.smt2",0,0.211010856807511,0.172,0.282,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2880_2400_100.smt2",0,0.181429232192414,0.188,0.373,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2900_2400_100.smt2",0,0.174584018077239,0.203,0.371,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2920_2400_100.smt2",0,0.172388438133874,0.203,0.414,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2940_2400_100.smt2",0,0.19636668207024,0.203,0.384,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2960_2400_100.smt2",0,0.184501411100659,0.188,0.605,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex2980_2400_100.smt2",0,0.173020154723127,0.203,0.376,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3000_2400_100.smt2",0,0.189964715649647,0.219,0.406,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3020_2400_100.smt2",0,0.192715419501134,0.203,0.357,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3040_2400_100.smt2",0,0.157357768052516,0.172,0.388,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3060_2400_100.smt2",0,0.172949735449735,0.203,0.265,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3080_2400_100.smt2",0,0.215616754617414,0.234,0.506,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3100_2400_100.smt2",0,0.182704522357723,0.172,0.282,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3120_2400_100.smt2",0,0.159451219512195,0.156,0.222,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3140_2400_100.smt2",0,0.178395256087322,0.203,0.398,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3160_2400_100.smt2",0,0.204845568487019,0.219,0.451,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3180_2400_100.smt2",0,0.16741357234315,0.188,0.388,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3200_2400_100.smt2",0,0.222480366492146,0.203,0.346,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3220_2400_100.smt2",0,0.167430063041765,0.203,0.435,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3240_2400_100.smt2",0,0.17120769540693,0.203,1.698,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3260_2400_100.smt2",0,0.17376698168931,0.141,0.258,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3280_2400_100.smt2",0,0.164634844322344,0.172,0.483,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3300_2400_100.smt2",0,0.211622260956175,0.203,0.39,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3320_2400_100.smt2",0,0.180517204757859,0.203,0.398,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3340_2400_100.smt2",0,0.176169769720725,0.172,0.352,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3360_2400_100.smt2",0,0.182175557324841,0.219,0.463,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3380_2400_100.smt2",0,0.196094831564375,0.203,0.383,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3400_2400_100.smt2",0,0.21522633744856,0.25,0.423,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3420_2400_100.smt2",0,0.175033467202142,0.188,0.379,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3440_2400_100.smt2",0,0.150479539641944,0.141,0.244,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3460_2400_100.smt2",0,0.211179049377019,0.219,0.361,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3480_2400_100.smt2",0,0.193580795262267,0.219,0.311,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3500_2400_100.smt2",0,0.210807094081942,0.266,0.67,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3520_2400_100.smt2",0,0.197167169323567,0.219,0.309,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3540_2400_100.smt2",0,0.171663019693654,0.188,0.405,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3560_2400_100.smt2",0,0.113585907335907,0.141,0.238,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3580_2400_100.smt2",0,0.169292188174363,0.188,0.363,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3600_2400_100.smt2",0,0.174333333333333,0.188,0.362,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3620_2400_100.smt2",0,0.18604969352014,0.203,0.419,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3640_2400_100.smt2",0,0.185724431818182,0.203,0.412,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3660_2400_100.smt2",0,0.199557387057387,0.234,0.474,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3680_2400_100.smt2",0,0.172190517998244,0.188,0.372,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3700_2400_100.smt2",0,0.166702082447939,0.188,0.362,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3720_2400_100.smt2",0,0.170975986685687,0.172,0.35,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3740_2400_100.smt2",0,0.252218364197531,0.234,0.452,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3760_2400_100.smt2",0,0.190597667638484,0.219,0.467,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3780_2400_100.smt2",0,0.192105560578662,0.203,0.439,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3800_2400_100.smt2",0,0.187052932761087,0.188,0.383,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3820_2400_100.smt2",0,0.190135724672807,0.188,0.304,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3840_2400_100.smt2",0,0.178921052631579,0.203,0.41,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3860_2400_100.smt2",0,0.166095020325203,0.156,0.296,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3880_2400_100.smt2",0,0.22611327280588,0.25,0.415,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3900_2400_100.smt2",0,0.161908365437535,0.141,0.24,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3920_2400_100.smt2",0,0.166348600508906,0.156,0.551,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3940_2400_100.smt2",0,0.192715419501134,0.203,0.397,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3960_2400_100.smt2",0,0.171587926509186,0.188,0.362,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex3980_2400_100.smt2",0,0.164949537426409,0.188,0.283,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4000_2400_100.smt2",0,0.188168174342105,0.219,1.026,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4020_2400_100.smt2",0,0.173561946902655,0.188,1.464,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4040_2400_100.smt2",0,0.22876166407465,0.281,0.464,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4060_2400_100.smt2",0,0.187244271685761,0.219,0.403,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4080_2400_100.smt2",0,0.171057326355852,0.172,0.51,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4100_2400_100.smt2",0,0.173561946902655,0.188,2.242,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4120_2400_100.smt2",0,0.199395079300529,0.234,0.371,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4140_2400_100.smt2",0,0.198632738321307,0.25,1.612,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4160_2400_100.smt2",0,0.183717034154777,0.203,0.46,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4180_2400_100.smt2",0,0.192715419501134,0.203,0.28,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4200_2400_100.smt2",0,0.216253180661578,0.203,0.398,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4220_2400_100.smt2",0,0.169230386300279,0.203,0.368,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4240_2400_100.smt2",0,0.170766216804528,0.188,0.392,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4260_2400_100.smt2",0,0.154550827423168,0.188,0.346,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4280_2400_100.smt2",0,0.177891156462585,0.188,0.382,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4300_2400_100.smt2",0,0.163369429404415,0.188,0.824,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4320_2400_100.smt2",0,0.185886920384952,0.203,0.791,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4340_2400_100.smt2",0,0.196223111555779,0.188,0.295,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4360_2400_100.smt2",0,0.182064053127678,0.203,0.381,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4380_2400_100.smt2",0,0.171057326355852,0.172,0.354,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4400_2400_100.smt2",0,0.158118953386104,0.172,0.498,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4420_2400_100.smt2",0,0.202834128878282,0.203,0.31,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4440_2400_100.smt2",0,0.165216757387247,0.203,0.421,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4460_2400_100.smt2",0,0.171964050854888,0.188,0.388,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4480_2400_100.smt2",0,0.195399231426131,0.219,0.311,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4500_2400_100.smt2",0,0.17942240518962,0.172,0.289,0,1,0,
"QF_LIA/bofill-scheduling/SMT_real_LIA/ex4520_2400_100.smt2",0,0.186253561253561,0.188,0.373,0,1,0,
