,"smt.arith.gomory_use_big_cuts=false","-file:{0} smt.arith.gomory_use_big_cuts=false",,,,,,
,"RV 11689","T_norm 11689","T_cpu 11689","T_wc 11689","# SAT 11689","# UNSAT 11689","# UNKNOWN 11689",
"QF_NIA_small\aproveSMT3611058756933534688.smt2",0,0.0412373843566022,0.047,0.103,1,0,0,
"QF_NIA_small\aproveSMT3612851711724526218.smt2",0,0.948489605889996,1.047,1.345,1,0,0,
"QF_NIA_small\aproveSMT3778692042252886508.smt2",0,0.0429345446584939,0.047,0.296,1,0,0,
"QF_NIA_small\aproveSMT3807494294977005803.smt2",0,0.0248102466793169,0.031,0.152,1,0,0,
"QF_NIA_small\aproveSMT3839584170547805483.smt2",0,171.747213855422,204.422,212.96,0,1,0,
"QF_NIA_small\aproveSMT3935457195847984314.smt2",0,5.00750303152789,5.922,6.146,0,1,0,
"QF_NIA_small\aproveSMT3970517148307051183.smt2",0,0.0569716775599129,0.063,0.29,1,0,0,
"QF_NIA_small\aproveSMT3981927164583947462.smt2",0,7.09807959507741,8.547,8.912,0,1,0,
"QF_NIA_small\aproveSMT4004559194265078508.smt2",0,0.0408253538717735,0.047,0.25,1,0,0,
"QF_NIA_small\aproveSMT4005477226838207398.smt2",0,0.141777108433735,0.141,0.278,1,0,0,
"QF_NIA_small\aproveSMT4015411381612320072.smt2",0,1.72446736557322,2.438,2.851,1,0,0,
"QF_NIA_small\aproveSMT405002793410787217.smt2",0,0.0553322048243758,0.063,0.122,1,0,0,
"QF_NIA_small\aproveSMT4068876412031045354.smt2",0,0.122527072053311,0.141,0.218,1,0,0,
"QF_NIA_small\aproveSMT4159349101604568985.smt2",0,0.476873342175066,0.516,0.684,0,1,0,
"QF_NIA_small\aproveSMT4163246385735196737.smt2",0,0.133357887579329,0.141,0.196,1,0,0,
"QF_NIA_small\aproveSMT4177797293206130085.smt2",0,0.129029605263158,0.141,0.269,0,1,0,
"QF_NIA_small\aproveSMT4293993713008672806.smt2",0,13.4220612134344,11.844,12.273,1,0,0,
"QF_NIA_small\aproveSMT4380061691498964684.smt2",0,3.89340641361257,4.266,4.836,1,0,0,
"QF_NIA_small\aproveSMT4408268044216253595.smt2",0,0.568858768406961,0.609,0.919,1,0,0,
"QF_NIA_small\aproveSMT4439607947222714793.smt2",0,0.0565283182014699,0.063,0.159,1,0,0,
"QF_NIA_small\aproveSMT4504963179470263546.smt2",0,0.443972835314091,0.5,0.665,0,1,0,
"QF_NIA_small\aproveSMT4525776783561378911.smt2",0,0.0647277227722772,0.078,0.129,1,0,0,
"QF_NIA_small\aproveSMT4553505495713257009.smt2",0,0.0424880849220104,0.047,0.407,1,0,0,
"QF_NIA_small\aproveSMT4589478066325636629.smt2",0,0.382907067551737,0.469,0.758,1,0,0,
"QF_NIA_small\aproveSMT4606013414596055049.smt2",0,0.12265478424015,0.125,0.169,1,0,0,
"QF_NIA_small\aproveSMT4610599926347927445.smt2",0,0.0432565063961182,0.047,0.126,1,0,0,
"QF_NIA_small\aproveSMT4626738710431749334.smt2",0,0.174333333333333,0.188,0.217,0,1,0,
"QF_NIA_small\aproveSMT4726660327701427.smt2",0,0.02690329218107,0.031,0.153,1,0,0,
"QF_NIA_small\aproveSMT4764278413219307912.smt2",0,0.0443120198825124,0.047,0.234,1,0,0,
"QF_NIA_small\aproveSMT4776473963623431246.smt2",0,17.0815663474692,17.906,18.652,0,1,0,
"QF_NIA_small\aproveSMT4786517774271864296.smt2",0,6.43945074989866,7.594,9.081,0,1,0,
"QF_NIA_small\aproveSMT4790304217385820014.smt2",0,0.517707875054994,0.563,0.754,1,0,0,
"QF_NIA_small\aproveSMT4812740542900327077.smt2",0,0.0541632145816073,0.063,0.153,1,0,0,
"QF_NIA_small\aproveSMT4817399800518468578.smt2",0,0.42250107712193,0.469,0.758,1,0,0,
"QF_NIA_small\aproveSMT4830702979511545177.smt2",0,0.0991818378846987,0.109,0.176,1,0,0,
"QF_NIA_small\aproveSMT4843513687534854491.smt2",0,0.578296124684077,0.656,0.975,1,0,0,
"QF_NIA_small\aproveSMT4894552965501289252.smt2",0,0.0948642205638474,0.109,0.228,1,0,0,
"QF_NIA_small\aproveSMT4940364873027923219.smt2",0,0.0570462478184991,0.063,0.137,1,0,0,
"QF_NIA_small\aproveSMT5038173880269306850.smt2",0,0.194990509761388,0.172,0.499,1,0,0,
"QF_NIA_small\aproveSMT5046440760903487310.smt2",0,0.0423962386511025,0.047,0.157,1,0,0,
"QF_NIA_small\aproveSMT5056627952338669338.smt2",0,0.518084224106155,0.672,0.865,1,0,0,
"QF_NIA_small\aproveSMT5205173846890464046.smt2",0,0.0287615486141663,0.031,0.125,1,0,0,
"QF_NIA_small\aproveSMT5210438168892578988.smt2",0,0.226603119584055,0.25,0.416,1,0,0,
"QF_NIA_small\aproveSMT5219933089216354552.smt2",0,0.263497030123038,0.297,0.451,1,0,0,
"QF_NIA_small\aproveSMT522772885303483707.smt2",0,0.359677596830986,0.391,0.728,0,1,0,
"QF_NIA_small\aproveSMT5236930360453082734.smt2",0,0.0283376679670568,0.031,0.109,1,0,0,
"QF_NIA_small\aproveSMT525791599825112152.smt2",0,0.313647267417605,0.359,0.541,0,1,0,
"QF_NIA_small\aproveSMT5335778151184305698.smt2",0,1.24719601677149,1.422,1.685,1,0,0,
"QF_NIA_small\aproveSMT5348320449423401087.smt2",0,0.0289014146772767,0.031,0.153,1,0,0,
"QF_NIA_small\aproveSMT5476436532372645500.smt2",0,0.253738584474886,0.266,0.452,1,0,0,
"QF_NIA_small\aproveSMT5493191018463992513.smt2",0,0.255592962641182,0.281,0.579,0,1,0,
"QF_NIA_small\aproveSMT5521985939949569030.smt2",0,4.16634056350626,4.453,4.755,1,0,0,
"QF_NIA_small\aproveSMT5541044923638316164.smt2",0,0.0767913077525451,0.094,0.21,1,0,0,
"QF_NIA_small\aproveSMT5555859573725551605.smt2",0,0.752997545317221,0.953,1.466,1,0,0,
"QF_NIA_small\aproveSMT5598217329789101375.smt2",0,0.589334381551363,0.672,0.947,1,0,0,
"QF_NIA_small\aproveSMT5606410117877393489.smt2",0,0.164949537426409,0.188,0.399,1,0,0,
"QF_NIA_small\aproveSMT5625725354797588883.smt2",0,0.425249349522983,0.469,0.749,1,0,0,
"QF_NIA_small\aproveSMT5697460246608014240.smt2",0,0.0891014408099689,0.109,0.189,1,0,0,
"QF_NIA_small\aproveSMT5775190440758349853.smt2",0,0.0548447986577181,0.063,0.111,1,0,0,
"QF_NIA_small\aproveSMT578728211229400351.smt2",0,508.727992957747,587.031,610.789,0,1,0,
"QF_NIA_small\aproveSMT5829491630698138486.smt2",0,0.0858315098468272,0.094,0.157,1,0,0,
"QF_NIA_small\aproveSMT5858552346124402853.smt2",0,4.01115328618968,4.609,4.884,0,1,0,
"QF_NIA_small\aproveSMT5913022081957613825.smt2",0,23.0806626133553,26.766,27.813,0,1,0,
"QF_NIA_small\aproveSMT5989587704234446991.smt2",0,1.89101239669422,2.078,2.296,1,0,0,
"QF_NIA_small\aproveSMT5992389869070970435.smt2",0,10.4915875754961,11.625,12.087,0,1,0,
"QF_NIA_small\aproveSMT6007639960281434719.smt2",0,0.984987085665088,1.094,1.368,1,0,0,
"QF_NIA_small\aproveSMT6023062156836720896.smt2",0,18.657433127572,21.672,22.552,1,0,0,
"QF_NIA_small\aproveSMT6030602863271290399.smt2",0,827.706028293919,936.906,973.816,0,1,0,
"QF_NIA_small\aproveSMT6033388866962201290.smt2",0,4.97037119856887,5.313,5.644,1,0,0,
"QF_NIA_small\aproveSMT6054561478528727566.smt2",0,0.147373760144274,0.156,0.201,0,1,0,
"QF_NIA_small\aproveSMT6071606564644554507.smt2",0,1.56578529037728,1.766,2.065,1,0,0,
"QF_NIA_small\aproveSMT6116422603960968616.smt2",0,6.27588241906475,6.672,7.152,1,0,0,
"QF_NIA_small\aproveSMT6155317075733447430.smt2",0,0.0715575744308231,0.078,0.172,1,0,0,
"QF_NIA_small\aproveSMT6201299735749963496.smt2",0,0.653182015638575,0.719,0.988,1,0,0,
"QF_NIA_small\aproveSMT6242888656932764676.smt2",0,0.040471522905489,0.047,0.148,1,0,0,
"QF_NIA_small\aproveSMT6285895805497343865.smt2",0,1.23031398573693,1.484,2.129,0,1,0,
"QF_NIA_small\aproveSMT629665582926508878.smt2",0,0.819107282693814,1,1.368,1,0,0,
"QF_NIA_small\aproveSMT6301725928280158574.smt2",0,0.877428886217949,1.047,1.388,1,0,0,
"QF_NIA_small\aproveSMT6405258831427788557.smt2",0,0.332838353839627,0.375,0.557,1,0,0,
"QF_NIA_small\aproveSMT6456513912671766647.smt2",0,3.49143187552565,3.969,4.228,0,1,0,
"QF_NIA_small\aproveSMT6461796824751951221.smt2",0,4.67355870020965,5.328,5.652,0,1,0,
"QF_NIA_small\aproveSMT6500048596873196244.smt2",0,0.776141552511415,0.813,1.135,1,0,0,
"QF_NIA_small\aproveSMT6549179037310304786.smt2",0,0.0983716680997421,0.109,0.481,1,0,0,
"QF_NIA_small\aproveSMT655469581631834278.smt2",0,0.038186331775701,0.047,0.119,1,0,0,
"QF_NIA_small\aproveSMT6658278851923446624.smt2",0,0.14704228520018,0.156,0.233,1,0,0,
"QF_NIA_small\aproveSMT6674842082078899004.smt2",0,37.349307885906,42.563,44.311,1,0,0,
"QF_NIA_small\aproveSMT6744625072979146355.smt2",0,1.25467171717172,1.484,1.773,1,0,0,
"QF_NIA_small\aproveSMT6753330551938377858.smt2",0,0.0286105032822757,0.031,0.138,1,0,0,
"QF_NIA_small\aproveSMT6771738228131904044.smt2",0,13.3638052208835,15.906,16.535,0,1,0,
"QF_NIA_small\aproveSMT6871796204961549893.smt2",0,0.0543885191347754,0.063,0.184,1,0,0,
"QF_NIA_small\aproveSMT691472806777450769.smt2",0,0.0276427061310782,0.031,0.147,1,0,0,
"QF_NIA_small\aproveSMT7048666801337573956.smt2",0,5.7804400083612,6.609,6.97,1,0,0,
"QF_NIA_small\aproveSMT7070426067875134896.smt2",0,21.8888207757468,23.469,24.549,0,1,0,
"QF_NIA_small\aproveSMT7081278616493440418.smt2",0,0.0389910536779324,0.047,0.135,1,0,0,
"QF_NIA_small\aproveSMT7141115503836990123.smt2",0,0.0564063848144953,0.063,0.123,1,0,0,
"QF_NIA_small\aproveSMT7144269790757830415.smt2",0,3.1818386660658,3.375,3.547,1,0,0,
"QF_NIA_small\aproveSMT7145338241152838632.smt2",0,4.72948532451426,5.469,5.694,1,0,0,
"QF_NIA_small\aproveSMT7201733644041072759.smt2",,790.328673970533,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7278800282732675654.smt2",0,5.64191453707583,6.438,6.666,1,0,0,
"QF_NIA_small\aproveSMT7315824316795347455.smt2",0,0.764535525154457,0.828,1.149,1,0,0,
"QF_NIA_small\aproveSMT7334875128895402176.smt2",0,0.071028900478053,0.078,0.294,1,0,0,
"QF_NIA_small\aproveSMT7377887083439038055.smt2",0,0.0278547081380486,0.031,0.119,1,0,0,
"QF_NIA_small\aproveSMT7425096829426664326.smt2",0,3.60387001627339,4.234,4.669,1,0,0,
"QF_NIA_small\aproveSMT743198230882528455.smt2",0,0.0542306097055164,0.063,0.415,1,0,0,
"QF_NIA_small\aproveSMT7440630011441673394.smt2",,866.252587991718,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT7608975121595496463.smt2",0,0.0636438862928349,0.078,0.306,1,0,0,
"QF_NIA_small\aproveSMT7610852511450248253.smt2",0,0.435271692439863,0.484,0.788,1,0,0,
"QF_NIA_small\aproveSMT778144120697107907.smt2",0,0.0851976542137272,0.094,0.21,1,0,0,
"QF_NIA_small\aproveSMT7823144654332746343.smt2",0,0.334256497656583,0.375,0.682,0,1,0,
"QF_NIA_small\aproveSMT7861215804091976133.smt2",0,0.997340996991835,1.109,2.445,0,1,0,
"QF_NIA_small\aproveSMT7917963829768768087.smt2",0,13.8841829919858,14.906,15.54,0,1,0,
"QF_NIA_small\aproveSMT8012602079643276968.smt2",0,0.0846095772217429,0.094,0.155,1,0,0,
"QF_NIA_small\aproveSMT8038578912200818680.smt2",0,0.0423962386511025,0.047,0.134,1,0,0,
"QF_NIA_small\aproveSMT8056030040600901039.smt2",0,1.42972770154374,1.594,1.974,1,0,0,
"QF_NIA_small\aproveSMT8120783453179243473.smt2",0,0.245976170568562,0.281,0.444,0,1,0,
"QF_NIA_small\aproveSMT8137047330849691949.smt2",0,2.29857305936073,2.406,2.591,0,1,0,
"QF_NIA_small\aproveSMT8204649684904954337.smt2",0,0.0530856678846934,0.063,0.419,1,0,0,
"QF_NIA_small\aproveSMT8205772230016192248.smt2",0,7.68727825646221,7.25,7.555,0,1,0,
"QF_NIA_small\aproveSMT8213728202959413718.smt2",0,2.03223511383538,2.219,2.49,1,0,0,
"QF_NIA_small\aproveSMT8264792885821091201.smt2",0,2.65997273489933,3.031,3.325,1,0,0,
"QF_NIA_small\aproveSMT8282187318664889653.smt2",0,0.13734243697479,0.156,0.266,1,0,0,
"QF_NIA_small\aproveSMT82980353335522103.smt2",0,4.25980718085106,5.359,5.617,1,0,0,
"QF_NIA_small\aproveSMT8328864454385468275.smt2",0,2.36390116512656,2.813,3.114,1,0,0,
"QF_NIA_small\aproveSMT8349063162874178644.smt2",0,0.870543384879725,0.969,1.271,1,0,0,
"QF_NIA_small\aproveSMT8366476055690990863.smt2",0,0.274806415929203,0.297,0.492,0,1,0,
"QF_NIA_small\aproveSMT8377786446909921993.smt2",0,2.44484976221358,2.703,3.048,0,1,0,
"QF_NIA_small\aproveSMT8384181922198476260.smt2",,943.61750112765,1000,1000,0,0,0,
"QF_NIA_small\aproveSMT8423039779088334472.smt2",0,1.51294153471376,1.781,2.072,0,1,0,
"QF_NIA_small\aproveSMT8524404391338204488.smt2",0,0.103068693693694,0.109,0.442,1,0,0,
"QF_NIA_small\aproveSMT8573084889555001775.smt2",0,7.48468784128139,9.828,10.187,0,1,0,
"QF_NIA_small\aproveSMT8666199152065483741.smt2",0,0.142325834542816,0.141,0.172,0,1,0,
"QF_NIA_small\aproveSMT8677323562739420602.smt2",0,0.0652445109780437,0.063,0.126,1,0,0,
"QF_NIA_small\aproveSMT8739079467798956217.smt2",0,0.494432773109243,0.563,0.767,0,1,0,
"QF_NIA_small\aproveSMT8739447481320129819.smt2",0,0.124497460854846,0.141,0.208,1,0,0,
"QF_NIA_small\aproveSMT8797788573757816721.smt2",0,0.0891477272727273,0.094,0.211,1,0,0,
"QF_NIA_small\aproveSMT8801446599485295192.smt2",0,1.25254944375773,1.453,1.741,1,0,0,
"QF_NIA_small\aproveSMT880649614033826505.smt2",0,1.17448593073593,1.297,1.636,1,0,0,
"QF_NIA_small\aproveSMT8813034472200507181.smt2",0,0.107727165725047,0.109,0.223,1,0,0,
"QF_NIA_small\aproveSMT8866413736567330792.smt2",0,0.0572711344721858,0.063,0.126,1,0,0,
"QF_NIA_small\aproveSMT8878736820157791946.smt2",0,0.109322742474916,0.125,0.262,1,0,0,
"QF_NIA_small\aproveSMT901847787721299507.smt2",0,0.041202731092437,0.047,0.192,1,0,0,
"QF_NIA_small\aproveSMT902782301342505505.smt2",0,0.40156633906634,0.391,0.572,1,0,0,
"QF_NIA_small\aproveSMT9030607454323718032.smt2",0,5.05053921568627,6.156,6.413,1,0,0,
"QF_NIA_small\aproveSMT9054136929086877877.smt2",0,6.73525865848312,7.344,7.658,1,0,0,
"QF_NIA_small\aproveSMT9073350781778038452.smt2",0,7.52353966870096,8.25,8.592,0,1,0,
"QF_NIA_small\aproveSMT9118077011737449494.smt2",0,3.10295486272685,3.188,3.587,1,0,0,
"QF_NIA_small\aproveSMT9169917326916030775.smt2",0,0.235646240988673,0.219,0.403,0,1,0,
"QF_NIA_small\aproveSMT9190658207098859112.smt2",0,7.12819290888296,8.938,9.361,1,0,0,
"QF_NIA_small\aproveSMT9210831631031619938.smt2",0,19.1072599531616,19.5,20.305,1,0,0,
"QF_NIA_small\aproveSMT944940066259205664.smt2",0,0.0769479755178908,0.078,0.204,1,0,0,
"QF_NIA_small\aproveSMT955385929993658388.smt2",0,0.156467580504787,0.172,0.28,0,1,0,
"QF_NIA_small\aproveSMT993796237976442048.smt2",0,5.38348664038546,5.875,6.185,0,1,0,
"QF_NIA_small\b.04_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,0.911438529784537,1.031,1.48,0,1,0,
"QF_NIA_small\b.07-alloca_true-termination.c.i_Iteration2_Lasso+nonterminationTemplate.smt2",0,0.970366836301951,1.094,1.415,0,1,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex2.06_false-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",,851.098454027665,1000,1000,0,0,0,
"QF_NIA_small\ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c_Iteration1_Loop+nonterminationTemplate_0.smt2",0,1.14481566820276,1.188,1.399,0,1,0,
"QF_NIA_small\flag-alloca_true-termination.c.i_Iteration1_Lasso+nonterminationTemplate.smt2",0,1.39511310285958,1.563,1.89,0,1,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__p27480_terminationG_0.smt2",,1234.21828908555,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Alternate.jar-obl-10__terminationS_8_0.smt2",0,8.96814660978895,9.547,10.011,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduce2.jar-obl-9__terminationS_1_0.smt2",0,1.30466377440347,1.438,1.842,0,1,0,
"QF_NIA_small\From_AProVE_2014__AlternatingGrowReduceRec2.jar-obl-9__term_unfeasibility_1_0.smt2",0,0.239727135461605,0.266,0.445,0,1,0,
"QF_NIA_small\From_AProVE_2014__alternDivWidening_rec.jar-obl-8__p27568_terminationG_0.smt2",0,2.14847417840376,2.406,2.764,1,0,0,
"QF_NIA_small\From_AProVE_2014__alternKonv_rec.jar-obl-8__p27639_edge_closing_0.smt2",0,8.64997749774978,9.188,9.529,0,1,0,
"QF_NIA_small\From_AProVE_2014__AProVE12-cyclic-Visit.jar-obl-9__p27675_terminationG_0.smt2",0,0.509195153613154,0.563,0.75,1,0,0,
"QF_NIA_small\From_AProVE_2014__BMOG_CAV_12_MarkingGraphVisitor.jar-obl-11__p27764_terminationG_0.smt2",0,134.166718106996,155.844,162.176,0,1,0,
"QF_NIA_small\From_AProVE_2014__Choose.jar-obl-8__p27802_terminationG_0.smt2",0,0.245976170568562,0.281,0.479,0,1,0,
"QF_NIA_small\From_AProVE_2014__ChooseLife.jar-obl-8__p27825_terminationG_0.smt2",,887.192536047498,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__complxStruc_rec.jar-obl-8__terminationS_0_0.smt2",0,109.31652598845,117.625,122.285,0,1,0,
"QF_NIA_small\From_AProVE_2014__Convert.jar-obl-9__p27975_edge_closing_0.smt2",0,2.62835961794758,2.828,3.016,0,1,0,
"QF_NIA_small\From_AProVE_2014__ConvertRec.jar-obl-9__p28041_edge_closing_0.smt2",0,1.6633875739645,2.016,2.248,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10__p28177_edge_closing_0.smt2",0,1.52170993733214,1.625,1.864,0,1,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__p28122_terminationG_0.smt2",,891.730605285592,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Count.jar-obl-10-2__terminationS_9_0.smt2",0,9.48461098398169,9.906,10.334,0,1,0,
"QF_NIA_small\From_AProVE_2014__CountMetaList.jar-obl-9__p28209_edge_closing_0.smt2",0,71.1400164113786,77.703,80.889,1,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28249_terminationG_0.smt2",,1102.21285563751,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28267_terminationG_0.smt2",,900.559621179509,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28283_terminationG_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28299_terminationG_0.smt2",,1209.94794679005,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28317_terminationG_0.smt2",,873.48643006263,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28333_terminationG_0.smt2",,957.437070938215,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28349_terminationG_0.smt2",,965.835641735919,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28367_terminationG_0.smt2",0,6.81171909861669,7.297,7.553,0,1,0,
"QF_NIA_small\From_AProVE_2014__cousot_rec.jar-obl-8__p28383_terminationG_0.smt2",,912.341910161361,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__CyclicalListDuplicate.jar-obl-9__p28410_terminationG_0.smt2",0,0.989226973684211,1.078,1.287,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__p28453_terminationG_0.smt2",0,116.296611445783,138.422,143.918,1,0,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_12_0.smt2",0,7.91354041616647,9.453,9.847,0,1,0,
"QF_NIA_small\From_AProVE_2014__Distances.jar-obl-19__terminationS_4_0.smt2",0,8.13543777867856,9.594,10.03,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28485_terminationG_0.smt2",0,33.5599171330176,37.266,38.81,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28519_terminationG_0.smt2",0,3.14122176591376,3.656,3.875,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28547_terminationG_0.smt2",,956.561499771376,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__DivMinus.jar-obl-11__p28566_edge_closing_0.smt2",0,411.155989100186,423.734,440.751,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__p28667_terminationG_0.smt2",0,2.06530984204131,2.438,2.663,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_14_0.smt2",0,8.55679449770738,9.813,10.242,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary.jar-obl-10__terminationS_23_0.smt2",0,21.1748325410545,23.422,24.389,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28622_terminationG_0.smt2",0,191.581617025771,216.766,225.58,0,1,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28634_edge_closing_0.smt2",0,2.70336816362828,2.906,3.047,1,0,0,
"QF_NIA_small\From_AProVE_2014__DivTernary2.jar-obl-9__p28644_edge_closing_0.smt2",,864.820173625465,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__p28689_terminationG_0.smt2",0,182.438885869565,200.578,208.55,1,0,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_10_0.smt2",0,46.6611593655589,59.063,61.403,0,1,0,
"QF_NIA_small\From_AProVE_2014__Domino.jar-obl-27__terminationS_4_0.smt2",0,15.0040983606557,18.813,19.538,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et1-rec.jar-obl-8__p28758_terminationG_0.smt2",,1061.39015728057,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Et3.jar-obl-9__p28807_terminationG_0.smt2",0,13.8340870845604,15.719,16.335,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et3-rec.jar-obl-8__p28848_terminationG_0.smt2",0,1.18204556412729,1.172,1.39,0,1,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28888_terminationG_0.smt2",0,4.65790025146689,5.313,5.504,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4.jar-obl-8__p28936_terminationG_0.smt2",0,71.4084694265097,89.875,93.6,1,0,0,
"QF_NIA_small\From_AProVE_2014__Et4-rec.jar-obl-8__p28955_terminationG_0.smt2",0,2.85211719418306,3.188,3.409,1,0,0,
"QF_NIA_small\From_AProVE_2014__even_rec.jar-obl-8__p29058_terminationG_0.smt2",0,0.132278552158273,0.141,0.255,0,1,0,
"QF_NIA_small\From_AProVE_2014__EvenOdd.jar-obl-8__p29030_terminationG_0.smt2",0,0.130633880994671,0.141,0.294,0,1,0,
"QF_NIA_small\From_AProVE_2014__ex01_rec.jar-obl-8__p29091_terminationG_0.smt2",,826.224328593997,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29168_terminationG_0.smt2",,790.030211480363,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex04_rec.jar-obl-8__p29187_terminationG_0.smt2",,931.433659839715,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__p29227_terminationG_0.smt2",0,43.9821986607143,47.094,49.049,1,0,0,
"QF_NIA_small\From_AProVE_2014__ex08_rec.jar-obl-8__terminationS_4_0.smt2",0,42.0083771353482,45.844,47.736,0,1,0,
"QF_NIA_small\From_AProVE_2014__Exc2.jar-obl-8__p29261_edge_closing_0.smt2",0,1.31627516778523,1.5,1.72,1,0,0,
"QF_NIA_small\From_AProVE_2014__FibSLR.jar-obl-8__p29342_terminationG_0.smt2",0,2.14915593069747,2.313,2.51,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29372_safety_0.smt2",0,3.78739731949849,4.188,4.438,1,0,0,
"QF_NIA_small\From_AProVE_2014__Flatten.jar-obl-10__p29393_safety_0.smt2",0,1.83943830762818,2.109,2.363,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29425_safety_0.smt2",0,1.92783420707733,2.109,2.274,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29448_safety_0.smt2",0,38.9478252923975,38.203,39.737,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenRTA.jar-obl-10__p29475_terminationG_0.smt2",,928.952042628774,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTree.jar-obl-9__p29513_terminationG_0.smt2",0,51.2716937609842,55.781,58.072,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29555_safety_0.smt2",0,2.54928509532062,2.813,3.022,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29573_safety_0.smt2",0,5.26585261353899,5.875,6.169,1,0,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29595_terminationG_0.smt2",0,786.091185674548,810.516,842.639,0,1,0,
"QF_NIA_small\From_AProVE_2014__FlattenTreeRec.jar-obl-9__p29631_edge_closing_0.smt2",,904.453091223519,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__flip_rec.jar-obl-8__p29677_terminationG_0.smt2",,907.198612315698,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29751_terminationG_0.smt2",,866.611433305717,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29767_edge_closing_0.smt2",0,3.75636925411969,4.141,4.351,1,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__p29778_edge_closing_0.smt2",,822.974036191975,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__Graph.jar-obl-17__terminationQ_2_0.smt2",0,147.501357602574,175.281,182.366,0,1,0,
