,"cvc5","{0}",,,,,,
,"RV 11615","T_norm 11615","T_cpu 11615","T_wc 11615","# SAT 11615","# UNSAT 11615","# UNKNOWN 11615",
"QF_NIA/AProVE/aproveSMT106352422603502658.smt2",0,0.0136539264828738,0.016,0.105,1,0,0,
"QF_NIA/AProVE/aproveSMT106628954746449373.smt2",0,0.0763726635514019,0.094,0.174,0,1,0,
"QF_NIA/AProVE/aproveSMT1067132971625049215.smt2",,545.264986967854,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1067631316961394932.smt2",,490.3125,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1071993156819731935.smt2",0,0.0256775333857031,0.031,0.114,1,0,0,
"QF_NIA/AProVE/aproveSMT1072646210924280341.smt2",0,0.0657167269802976,0.078,0.203,0,1,0,
"QF_NIA/AProVE/aproveSMT1074794681419974085.smt2",0,1.4200522928399,1.688,1.923,1,0,0,
"QF_NIA/AProVE/aproveSMT1074996860240419241.smt2",0,167.117636710897,198.672,206.633,1,0,0,
"QF_NIA/AProVE/aproveSMT1076852626867582761.smt2",0,0.0637183235867444,0.063,0.127,1,0,0,
"QF_NIA/AProVE/aproveSMT1079747557447732919.smt2",0,0.0260043754972156,0.031,0.075,1,0,0,
"QF_NIA/AProVE/aproveSMT1090306236237454748.smt2",0,0.0396532551556814,0.047,0.093,1,0,0,
"QF_NIA/AProVE/aproveSMT1090696552017880877.smt2",,516.330728095434,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1091600435177837637.smt2",,516.968698517298,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1092050415997084290.smt2",,611.695906432746,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT109680382490054156.smt2",,534.58262350937,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1097886040970681958.smt2",0,0.0525945293644409,0.063,0.142,1,0,0,
"QF_NIA/AProVE/aproveSMT1100514060021376770.smt2",0,0.598100636435959,0.719,0.772,1,0,0,
"QF_NIA/AProVE/aproveSMT110406245392905194.smt2",0,0.0339081950207469,0.031,0.105,1,0,0,
"QF_NIA/AProVE/aproveSMT1105246329636558105.smt2",0,0.146712298025135,0.156,0.24,0,1,0,
"QF_NIA/AProVE/aproveSMT1105539647683048545.smt2",0,14.9998702242525,17.266,17.931,0,1,0,
"QF_NIA/AProVE/aproveSMT11071903920252280.smt2",0,0.0301684356252884,0.031,0.123,1,0,0,
"QF_NIA/AProVE/aproveSMT1111950584443484839.smt2",0,0.0384709690074539,0.047,0.128,1,0,0,
"QF_NIA/AProVE/aproveSMT1119300235060080616.smt2",0,1.04195127504554,1.094,1.337,0,1,0,
"QF_NIA/AProVE/aproveSMT1120806750067244286.smt2",0,0.082060669456067,0.094,0.177,0,1,0,
"QF_NIA/AProVE/aproveSMT1126259332783840086.smt2",0,1.45805238589212,1.344,1.47,0,1,0,
"QF_NIA/AProVE/aproveSMT1129263638860365935.smt2",0,0.0603368712505768,0.063,0.22,1,0,0,
"QF_NIA/AProVE/aproveSMT1129930781800243517.smt2",0,3.16744311494704,3.859,4.111,0,1,0,
"QF_NIA/AProVE/aproveSMT1131084632749157593.smt2",0,4.89138567438148,5.859,6.074,1,0,0,
"QF_NIA/AProVE/aproveSMT1133405555645861684.smt2",0,0.456617292870905,0.453,0.512,1,0,0,
"QF_NIA/AProVE/aproveSMT1136728765063211050.smt2",0,0.0127835353930387,0.016,0.1,1,0,0,
"QF_NIA/AProVE/aproveSMT1137981959460799878.smt2",0,0.0273535564853557,0.031,0.088,1,0,0,
"QF_NIA/AProVE/aproveSMT1139971295458406993.smt2",0,3.45428587909552,3.578,3.796,0,1,0,
"QF_NIA/AProVE/aproveSMT1140677938224943908.smt2",0,1.71299374266719,2.094,2.308,1,0,0,
"QF_NIA/AProVE/aproveSMT1143797630444483755.smt2",0,0.0339081950207469,0.031,0.149,1,0,0,
"QF_NIA/AProVE/aproveSMT1149677724843175347.smt2",0,0.087283044058745,0.094,0.209,1,0,0,
"QF_NIA/AProVE/aproveSMT115126613286344877.smt2",0,0.0136767782426778,0.016,0.101,1,0,0,
"QF_NIA/AProVE/aproveSMT1151853695059846557.smt2",,530.964467005076,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1153589067579791073.smt2",0,0.0268040180401804,0.031,0.099,1,0,0,
"QF_NIA/AProVE/aproveSMT1154766035975480809.smt2",0,0.01316982272361,0.016,0.147,1,0,0,
"QF_NIA/AProVE/aproveSMT1158307652508608843.smt2",0,0.769594175960347,0.891,1.108,0,1,0,
"QF_NIA/AProVE/aproveSMT1161342383912861322.smt2",,538.019717102443,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1161948753263403680.smt2",0,0.0399277280130293,0.047,0.128,0,1,0,
"QF_NIA/AProVE/aproveSMT1161980166555856613.smt2",0,0.0135520315091211,0.016,0.113,1,0,0,
"QF_NIA/AProVE/aproveSMT1163698168838677581.smt2",0,24.3366788321168,28.688,29.815,1,0,0,
"QF_NIA/AProVE/aproveSMT1166643921416851794.smt2",0,4.47097415506958,5.375,5.663,1,0,0,
"QF_NIA/AProVE/aproveSMT1166681508436419880.smt2",0,0.0271942595673877,0.031,0.097,1,0,0,
"QF_NIA/AProVE/aproveSMT1167329477969666320.smt2",,514.637146371464,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1169386365884262180.smt2",0,0.0133200896495517,0.016,0.096,1,0,0,
"QF_NIA/AProVE/aproveSMT1179149253451050796.smt2",0,0.03950946817083,0.047,0.132,1,0,0,
"QF_NIA/AProVE/aproveSMT1180108736816807287.smt2",0,0.155251511226252,0.172,0.306,1,0,0,
"QF_NIA/AProVE/aproveSMT118153272687828027.smt2",0,3.75320643322475,4.406,4.632,0,1,0,
"QF_NIA/AProVE/aproveSMT118168160951800861.smt2",0,0.0132284500202347,0.016,0.083,1,0,0,
"QF_NIA/AProVE/aproveSMT1185795586397166796.smt2",0,0.186938316993464,0.219,0.316,0,1,0,
"QF_NIA/AProVE/aproveSMT1185828802073926775.smt2",,508.178137651822,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1187219829289257398.smt2",0,0.15842084006462,0.188,0.242,1,0,0,
"QF_NIA/AProVE/aproveSMT1191102774836172547.smt2",0,1.19624885635865,1.25,1.447,0,1,0,
"QF_NIA/AProVE/aproveSMT1191981403215669349.smt2",,495.343330702447,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1198434124194817634.smt2",,539.40696175333,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1200527572872618691.smt2",,502.884615384616,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1206601228391921498.smt2",0,5.28807559087204,6.203,6.46,1,0,0,
"QF_NIA/AProVE/aproveSMT1207857789260966146.smt2",0,0.12196828358209,0.141,0.248,1,0,0,
"QF_NIA/AProVE/aproveSMT120853607871141580.smt2",0,0.0270033044196613,0.031,0.088,1,0,0,
"QF_NIA/AProVE/aproveSMT1209827521045967401.smt2",,524.091858037578,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1212539544398592466.smt2",0,0.0263290374546919,0.031,0.09,1,0,0,
"QF_NIA/AProVE/aproveSMT1212736204104462763.smt2",0,0.104516386890488,0.125,0.229,0,1,0,
"QF_NIA/AProVE/aproveSMT1214014197073442925.smt2",,522.129783693844,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1217967047636687417.smt2",0,0.0272736754276178,0.031,0.11,1,0,0,
"QF_NIA/AProVE/aproveSMT1222406278700673783.smt2",,513.374233128835,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1223215467645905128.smt2",,504.907481898632,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1224896630947600990.smt2",0,0.0276310228233305,0.031,0.091,1,0,0,
"QF_NIA/AProVE/aproveSMT1225674221248094847.smt2",0,0.0125914869029276,0.016,0.13,1,0,0,
"QF_NIA/AProVE/aproveSMT1237752424615770346.smt2",0,0.272623019182652,0.313,0.39,0,1,0,
"QF_NIA/AProVE/aproveSMT1240905547370406987.smt2",0,3.84094567404427,4.563,4.817,1,0,0,
"QF_NIA/AProVE/aproveSMT1245954485743221007.smt2",0,0.0264034733441034,0.031,0.088,1,0,0,
"QF_NIA/AProVE/aproveSMT1251847275790937561.smt2",0,3.65647425073871,4.141,4.38,1,0,0,
"QF_NIA/AProVE/aproveSMT125187419356719603.smt2",,512.745098039216,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1256079449125527892.smt2",0,0.0266184853420195,0.031,0.115,1,0,0,
"QF_NIA/AProVE/aproveSMT1261041288686639410.smt2",0,0.0153318480300188,0.016,0.097,1,0,0,
"QF_NIA/AProVE/aproveSMT1264507627742814619.smt2",,535.038363171355,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1265961604869732423.smt2",0,0.118480668546114,0.141,0.188,1,0,0,
"QF_NIA/AProVE/aproveSMT1268945256864191742.smt2",0,0.0391936450839329,0.047,0.11,1,0,0,
"QF_NIA/AProVE/aproveSMT127177618181993725.smt2",,523.654568210263,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1272603054399714922.smt2",,508.589951377634,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1272662704634017030.smt2",0,1.31853893058161,1.344,1.562,1,0,0,
"QF_NIA/AProVE/aproveSMT1273731352138297194.smt2",,520.182345627849,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1280282980500390082.smt2",0,0.0129970178926441,0.016,0.101,0,1,0,
"QF_NIA/AProVE/aproveSMT1280478447198435015.smt2",0,0.122680358632193,0.141,0.227,0,1,0,
"QF_NIA/AProVE/aproveSMT1284980604806326417.smt2",0,0.0260147234381218,0.031,0.111,1,0,0,
"QF_NIA/AProVE/aproveSMT1287867959478678906.smt2",0,0.0133200896495517,0.016,0.099,1,0,0,
"QF_NIA/AProVE/aproveSMT1288761784791682820.smt2",0,0.013064548361311,0.016,0.095,1,0,0,
"QF_NIA/AProVE/aproveSMT1290350034702307057.smt2",0,0.383431085043988,0.438,0.498,1,0,0,
"QF_NIA/AProVE/aproveSMT1294590808882795189.smt2",0,0.013164518727346,0.016,0.085,1,0,0,
"QF_NIA/AProVE/aproveSMT1296180034830538453.smt2",0,3.75320643322475,4.406,4.657,1,0,0,
"QF_NIA/AProVE/aproveSMT1296394515332697498.smt2",0,7.22235247026533,7.547,7.775,0,1,0,
"QF_NIA/AProVE/aproveSMT1296851730265535359.smt2",0,41.1845893310754,46.5,48.398,1,0,0,
"QF_NIA/AProVE/aproveSMT1296935848846667128.smt2",0,0.0136311509591326,0.016,0.082,1,0,0,
"QF_NIA/AProVE/aproveSMT1297568023746394660.smt2",0,0.0737866817155756,0.063,0.104,1,0,0,
"QF_NIA/AProVE/aproveSMT1301561149068337532.smt2",0,0.0130073617190609,0.016,0.084,1,0,0,
"QF_NIA/AProVE/aproveSMT1302492464160038682.smt2",,525.848345203184,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1302756442145899513.smt2",0,0.013164518727346,0.016,0.091,1,0,0,
"QF_NIA/AProVE/aproveSMT1304805112424103007.smt2",0,20.8669280442805,27.031,28.121,1,0,0,
"QF_NIA/AProVE/aproveSMT130911952525388558.smt2",0,1.06519925402434,1.297,1.519,1,0,0,
"QF_NIA/AProVE/aproveSMT1310583788905443267.smt2",0,0.0636934918160561,0.078,0.173,1,0,0,
"QF_NIA/AProVE/aproveSMT1313620458915187557.smt2",0,2.37643644465291,2.422,2.663,0,1,0,
"QF_NIA/AProVE/aproveSMT1315949229485983679.smt2",0,0.0136311509591326,0.016,0.093,1,0,0,
"QF_NIA/AProVE/aproveSMT1321732654504728591.smt2",0,2.52342817349781,3.031,3.259,1,0,0,
"QF_NIA/AProVE/aproveSMT1324015061374043545.smt2",0,73.3921919049537,87.109,90.656,1,0,0,
"QF_NIA/AProVE/aproveSMT1327713188219280379.smt2",,708.352144469526,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1329540615731828670.smt2",,530.067567567568,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1331671399110106547.smt2",0,0.0132017366720517,0.016,0.079,1,0,0,
"QF_NIA/AProVE/aproveSMT1333000487120247408.smt2",0,4.71269907795473,5.375,5.617,0,1,0,
"QF_NIA/AProVE/aproveSMT1335852993657230070.smt2",0,1.75908634538153,2.094,2.323,0,1,0,
"QF_NIA/AProVE/aproveSMT1340253123911260780.smt2",0,0.459647448774608,0.547,0.741,1,0,0,
"QF_NIA/AProVE/aproveSMT1340559769396708357.smt2",0,0.0385011778563015,0.047,0.113,1,0,0,
"QF_NIA/AProVE/aproveSMT1341166607693039732.smt2",,590.404515522107,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1341881410111366005.smt2",0,0.956021505376344,1.063,1.281,1,0,0,
"QF_NIA/AProVE/aproveSMT1342262329971728317.smt2",0,10.3210035700119,12.438,12.959,0,1,0,
"QF_NIA/AProVE/aproveSMT1345515375530754027.smt2",,502.683219863837,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1350987983658953160.smt2",0,0.0149531107044831,0.016,0.08,1,0,0,
"QF_NIA/AProVE/aproveSMT1357141816009857110.smt2",0,0.0509547934528449,0.063,0.163,1,0,0,
"QF_NIA/AProVE/aproveSMT1358305864349640900.smt2",0,0.012704041974349,0.016,0.092,1,0,0,
"QF_NIA/AProVE/aproveSMT1358756504306056425.smt2",0,0.068155754795663,0.078,0.175,0,1,0,
"QF_NIA/AProVE/aproveSMT1364093870217899063.smt2",0,0.0143618189806678,0.016,0.082,1,0,0,
"QF_NIA/AProVE/aproveSMT1368200138446719805.smt2",,533.673469387755,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1369427554765674892.smt2",,505.517519130085,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1383742374956666401.smt2",0,0.0276778154106689,0.031,0.106,1,0,0,
"QF_NIA/AProVE/aproveSMT1385820267360259387.smt2",0,2.6988422045264,3.078,3.349,1,0,0,
"QF_NIA/AProVE/aproveSMT1391217659146034548.smt2",0,0.128337259521005,0.156,0.254,0,1,0,
"QF_NIA/AProVE/aproveSMT1393349130106307954.smt2",0,1.65897849462366,1.844,2.061,1,0,0,
"QF_NIA/AProVE/aproveSMT1394189460402507471.smt2",0,2.36520692347735,2.172,2.237,0,1,0,
"QF_NIA/AProVE/aproveSMT1396136545476996622.smt2",,574.19945105215,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1399941007211358275.smt2",0,0.663446526151444,0.813,1.014,1,0,0,
"QF_NIA/AProVE/aproveSMT1407731390504487812.smt2",0,0.0553556308213379,0.063,0.124,1,0,0,
"QF_NIA/AProVE/aproveSMT1408201959929440103.smt2",,496.32265717675,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1408329727899482583.smt2",0,0.025408083948698,0.031,0.119,1,0,0,
"QF_NIA/AProVE/aproveSMT141510234371783052.smt2",0,0.0116991768074445,0.016,0.095,1,0,0,
"QF_NIA/AProVE/aproveSMT1417634923349622301.smt2",,490.3125,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1429092859451149480.smt2",0,2.07495768091409,2.344,2.571,0,1,0,
"QF_NIA/AProVE/aproveSMT1433329195519261705.smt2",0,1.78053861788618,2.094,2.349,0,1,0,
"QF_NIA/AProVE/aproveSMT1433751380059951964.smt2",0,0.0459309133489462,0.047,0.069,1,0,0,
"QF_NIA/AProVE/aproveSMT143564062931235708.smt2",,557.866666666667,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1435845227327230808.smt2",0,0.0127188715953307,0.016,0.121,1,0,0,
"QF_NIA/AProVE/aproveSMT1436661845167250093.smt2",,506.537530266344,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1437438160177275586.smt2",0,15.7724850809889,17.688,18.358,0,1,0,
"QF_NIA/AProVE/aproveSMT1439199208732245123.smt2",0,1.03459153122327,1.156,1.412,1,0,0,
"QF_NIA/AProVE/aproveSMT1442342069351870170.smt2",0,10.1377015273653,11.422,12.022,1,0,0,
"QF_NIA/AProVE/aproveSMT144364303553946193.smt2",0,0.0180593922651934,0.016,0.083,1,0,0,
"QF_NIA/AProVE/aproveSMT1444998859697836742.smt2",0,0.0154404818138876,0.016,0.293,1,0,0,
"QF_NIA/AProVE/aproveSMT1449414910863045105.smt2",0,0.0629574345146379,0.078,0.172,0,1,0,
"QF_NIA/AProVE/aproveSMT1451460849315461898.smt2",0,0.01,0,0.196,1,0,0,
"QF_NIA/AProVE/aproveSMT1464199103090412445.smt2",0,1.81830338040222,2.031,2.264,1,0,0,
"QF_NIA/AProVE/aproveSMT14682641666560919.smt2",0,0.888539950576606,1.031,1.09,0,1,0,
"QF_NIA/AProVE/aproveSMT1471136376134147553.smt2",0,0.632661290322581,0.75,0.851,0,1,0,
"QF_NIA/AProVE/aproveSMT1472683388595273634.smt2",0,0.0130125398089172,0.016,0.101,1,0,0,
"QF_NIA/AProVE/aproveSMT1475702495115273507.smt2",0,0.186856897865854,0.234,0.316,0,1,0,
"QF_NIA/AProVE/aproveSMT1477246568665330987.smt2",0,0.356816563834836,0.359,0.41,1,0,0,
"QF_NIA/AProVE/aproveSMT1480632897228167473.smt2",0,0.0254377431906615,0.031,0.088,1,0,0,
"QF_NIA/AProVE/aproveSMT1481342301807665989.smt2",0,0.0150080348943985,0.016,0.076,1,0,0,
"QF_NIA/AProVE/aproveSMT1483550296069625454.smt2",0,0.398067915690867,0.406,0.453,0,1,0,
"QF_NIA/AProVE/aproveSMT148420930909957197.smt2",0,0.540416863486065,0.547,0.612,0,1,0,
"QF_NIA/AProVE/aproveSMT1485348335910618247.smt2",0,0.686256906077351,0.594,0.669,1,0,0,
"QF_NIA/AProVE/aproveSMT1485723438881836834.smt2",0,487.530952695561,440.922,458.774,0,1,0,
"QF_NIA/AProVE/aproveSMT1486822558467986393.smt2",0,1.64948478428351,2.047,2.164,1,0,0,
"QF_NIA/AProVE/aproveSMT1487483765420573896.smt2",,493.008641005499,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1488028023346829742.smt2",0,4.50667815596726,5,5.135,1,0,0,
"QF_NIA/AProVE/aproveSMT1490265037770049094.smt2",0,0.0284734320557491,0.031,0.072,1,0,0,
"QF_NIA/AProVE/aproveSMT1493211122690909738.smt2",,510.243902439025,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1493481579405010773.smt2",,531.414055884844,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1495471169759458844.smt2",0,418.03413500817,489.172,508.918,0,1,0,
"QF_NIA/AProVE/aproveSMT1507981101076215391.smt2",0,0.013833051206094,0.016,0.083,1,0,0,
"QF_NIA/AProVE/aproveSMT1509084578101911401.smt2",0,0.159580960130187,0.188,0.255,1,0,0,
"QF_NIA/AProVE/aproveSMT1510730073127582778.smt2",0,0.0130125398089172,0.016,0.079,1,0,0,
"QF_NIA/AProVE/aproveSMT1512594956864918898.smt2",0,15.1788915609969,16.594,17.247,0,1,0,
"QF_NIA/AProVE/aproveSMT1520057653194473355.smt2",0,0.0763132295719844,0.094,0.22,1,0,0,
"QF_NIA/AProVE/aproveSMT1523980367405174209.smt2",0,0.249142530487805,0.313,0.401,0,1,0,
"QF_NIA/AProVE/aproveSMT1524169612101880749.smt2",0,169.829170621737,171.047,177.446,1,0,0,
"QF_NIA/AProVE/aproveSMT1524826926711770017.smt2",0,42.1246524807528,47.078,49.047,0,1,0,
"QF_NIA/AProVE/aproveSMT1525871176258874853.smt2",,462.490788504053,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1528276209530499763.smt2",0,0.240128558310376,0.25,0.287,1,0,0,
"QF_NIA/AProVE/aproveSMT1530191844080893274.smt2",,508.589951377634,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1531524806192313496.smt2",0,2.83202234382125,2.969,3.098,1,0,0,
"QF_NIA/AProVE/aproveSMT1532023922467952201.smt2",0,0.0604205175600739,0.063,0.112,1,0,0,
"QF_NIA/AProVE/aproveSMT1532693751142879387.smt2",0,56.9611008275261,62.516,64.96,1,0,0,
"QF_NIA/AProVE/aproveSMT1534770428320025856.smt2",0,0.0271716541978387,0.031,0.102,1,0,0,
"QF_NIA/AProVE/aproveSMT1536166449877633622.smt2",0,49.6700031860663,55.891,58.055,1,0,0,
"QF_NIA/AProVE/aproveSMT1539895024285315873.smt2",0,0.255791803953871,0.297,0.36,1,0,0,
"QF_NIA/AProVE/aproveSMT1544789664246371977.smt2",,532.993630573249,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1548237899504304431.smt2",,537.098844672657,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1552725945045906870.smt2",0,0.0397335899513776,0.047,0.124,1,0,0,
"QF_NIA/AProVE/aproveSMT1556711866414050380.smt2",0,0.0153103044496487,0.016,0.2,1,0,0,
"QF_NIA/AProVE/aproveSMT1557215903627424869.smt2",0,0.0139809666381523,0.016,0.081,1,0,0,
"QF_NIA/AProVE/aproveSMT1561294428961634019.smt2",,576.308539944904,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1561977767902818035.smt2",,506.129032258064,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1562235939867086988.smt2",0,4.36016149328859,4.969,5.193,1,0,0,
"QF_NIA/AProVE/aproveSMT1575921927310304758.smt2",0,4.70096960167715,5.359,5.547,1,0,0,
"QF_NIA/AProVE/aproveSMT1587090375379285854.smt2",0,0.0180593922651934,0.016,0.096,1,0,0,
"QF_NIA/AProVE/aproveSMT1587909491858118390.smt2",,515.270935960591,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1591619124888968121.smt2",0,0.0154404818138876,0.016,0.077,1,0,0,
"QF_NIA/AProVE/aproveSMT1592969382084981369.smt2",,483.513097072419,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1593521587922959147.smt2",0,0.608654253068134,0.688,0.757,0,1,0,
"QF_NIA/AProVE/aproveSMT1600414157221130678.smt2",0,12.4279152506372,13.984,14.634,1,0,0,
"QF_NIA/AProVE/aproveSMT1601673458850878134.smt2",0,0.127464254766031,0.141,0.517,1,0,0,
"QF_NIA/AProVE/aproveSMT1610616370283981200.smt2",0,0.0130125398089172,0.016,0.087,1,0,0,
"QF_NIA/AProVE/aproveSMT1618056451133106448.smt2",0,0.0249142530487805,0.031,0.113,1,0,0,
"QF_NIA/AProVE/aproveSMT1619938986991890573.smt2",0,0.0296350861287398,0.031,0.065,1,0,0,
"QF_NIA/AProVE/aproveSMT1623835320849046673.smt2",0,0.0508754863813229,0.063,0.163,1,0,0,
"QF_NIA/AProVE/aproveSMT1624113917048396180.smt2",0,0.0132984133441823,0.016,0.097,1,0,0,
"QF_NIA/AProVE/aproveSMT1628722508654092569.smt2",0,0.0279619332763045,0.031,0.071,1,0,0,
"QF_NIA/AProVE/aproveSMT1639453584011788269.smt2",0,0.0284239130434783,0.031,0.103,1,0,0,
"QF_NIA/AProVE/aproveSMT164281113689408140.smt2",0,0.0361187845303869,0.031,0.073,1,0,0,
"QF_NIA/AProVE/aproveSMT1643036790343866300.smt2",0,0.030210258780037,0.031,0.067,1,0,0,
"QF_NIA/AProVE/aproveSMT1644868940941972141.smt2",0,1.78036492374728,1.953,2.223,0,1,0,
"QF_NIA/AProVE/aproveSMT1652619482144589486.smt2",0,0.617619272555503,0.625,0.676,1,0,0,
"QF_NIA/AProVE/aproveSMT1654803757550782549.smt2",0,0.0149053807569539,0.016,0.077,1,0,0,
"QF_NIA/AProVE/aproveSMT1656844573245055412.smt2",,491.272015655578,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1661996666195454572.smt2",0,0.0407574812967581,0.047,0.132,1,0,0,
"QF_NIA/AProVE/aproveSMT166207192320126878.smt2",0,0.410913422546634,0.484,0.532,1,0,0,
"QF_NIA/AProVE/aproveSMT1666129670633360457.smt2",,540.801378716071,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1669457300444119286.smt2",0,26.5081085255354,30.766,31.954,1,0,0,
"QF_NIA/AProVE/aproveSMT1670784237506184716.smt2",0,0.304327126534067,0.344,0.403,1,0,0,
"QF_NIA/AProVE/aproveSMT1673548157733187442.smt2",0,0.377363654458599,0.453,0.521,1,0,0,
"QF_NIA/AProVE/aproveSMT1674578023825251899.smt2",0,6.74748394004283,7.531,7.838,0,1,0,
"QF_NIA/AProVE/aproveSMT1675975560109029137.smt2",0,0.291379659643436,0.344,0.39,1,0,0,
"QF_NIA/AProVE/aproveSMT1676012924572806871.smt2",0,0.509857019064125,0.563,0.622,0,1,0,
"QF_NIA/AProVE/aproveSMT1676302656229570392.smt2",0,0.0839935760171306,0.094,0.158,1,0,0,
"QF_NIA/AProVE/aproveSMT1682060320580950336.smt2",0,0.0152247321844434,0.016,0.108,1,0,0,
"QF_NIA/AProVE/aproveSMT1682483342197094972.smt2",,488.4046692607,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1683649971378713743.smt2",,478.353658536586,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1685429701709911596.smt2",,534.810396250532,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1687255834442102506.smt2",0,4.16372960108794,4.391,4.546,1,0,0,
"QF_NIA/AProVE/aproveSMT1694567211952786276.smt2",0,0.0265968266883645,0.031,0.081,1,0,0,
"QF_NIA/AProVE/aproveSMT1696056098573172102.smt2",0,0.0138038429054054,0.016,0.094,1,0,0,
"QF_NIA/AProVE/aproveSMT1696937418190827515.smt2",0,0.0424696838458207,0.047,0.1,1,0,0,
"QF_NIA/AProVE/aproveSMT1697563446985587562.smt2",0,0.0139809666381523,0.016,0.067,1,0,0,
"QF_NIA/AProVE/aproveSMT1697705555518566473.smt2",0,0.0142119565217391,0.016,0.062,1,0,0,
"QF_NIA/AProVE/aproveSMT1700028870436976635.smt2",0,8.33482711073399,9.391,9.787,0,1,0,
"QF_NIA/AProVE/aproveSMT1704515351751905084.smt2",0,0.0180593922651934,0.016,0.092,1,0,0,
"QF_NIA/AProVE/aproveSMT1705398915961754594.smt2",,516.755866611775,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1709482801492808359.smt2",0,0.0277012711864407,0.031,0.15,1,0,0,
"QF_NIA/AProVE/aproveSMT1711617913584684778.smt2",0,0.0263608870967742,0.031,0.112,1,0,0,
"QF_NIA/AProVE/aproveSMT171175975508767855.smt2",0,0.0553322048243758,0.063,0.131,1,0,0,
"QF_NIA/AProVE/aproveSMT1713177946507536090.smt2",,598.854961832061,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT172200405223484420.smt2",0,0.0133200896495517,0.016,0.103,1,0,0,
"QF_NIA/AProVE/aproveSMT1724615972126073513.smt2",0,0.272994505494506,0.297,0.348,1,0,0,
"QF_NIA/AProVE/aproveSMT1725820872639741704.smt2",0,0.515871592539456,0.516,0.565,0,1,0,
"QF_NIA/AProVE/aproveSMT1728396015922476285.smt2",,491.464369616288,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1735676597233097273.smt2",0,0.028276384083045,0.031,0.136,1,0,0,
"QF_NIA/AProVE/aproveSMT1738667431208030512.smt2",0,0.304713983050848,0.344,0.421,0,1,0,
"QF_NIA/AProVE/aproveSMT1740983214503071791.smt2",0,0.0527217741935484,0.063,0.125,1,0,0,
"QF_NIA/AProVE/aproveSMT1741424499531822568.smt2",0,0.014704228520018,0.016,0.13,1,0,0,
"QF_NIA/AProVE/aproveSMT174156337543845992.smt2",,518.463444857497,600,600,0,0,0,
"QF_NIA/AProVE/aproveSMT1747479424109945297.smt2",0,3.18564618644068,3.594,3.813,0,1,0,
"QF_NIA/AProVE/aproveSMT1750284694627347091.smt2",0,1.22510811367381,1.422,1.669,0,1,0,
