,"z3","{0}",,,,,,
,"RV 11744","T_norm 11744","T_cpu 11744","T_wc 11744","# SAT 11744","# UNSAT 11744","# UNKNOWN 11744",
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6179_safety_0.smt2",0,2.41663995726496,2.703,2.889,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6207_safety_0.smt2",0,6.78862389193753,7.688,7.955,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6223_safety_0.smt2",,861.259777686291,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6247_safety_0.smt2",0,0.869762708498808,1.047,1.736,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6269_safety_0.smt2",,921.992066989863,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6290_safety_0.smt2",0,6.91268671383648,8.406,8.837,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6313_safety_0.smt2",0,6.65168054427295,7.828,8.227,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6345_safety_0.smt2",0,0.8248371998372,0.969,1.156,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6363_safety_0.smt2",0,1.21808456183456,1.422,1.646,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6393_safety_0.smt2",0,6.92554616652927,8.031,8.458,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6414_safety_0.smt2",0,1.78917777248929,1.797,2.028,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6433_safety_0.smt2",0,0.121514869888476,0.141,0.348,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6451_safety_0.smt2",,905.627705627706,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6477_safety_0.smt2",,891.350660417554,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreatePut.jar-obl-10__p6498_terminationG_0.smt2",,851.444851444851,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6519_terminationG_0.smt2",0,2.8778920966421,3.359,3.564,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6579_safety_0.smt2",0,7.74736201298701,7.984,8.365,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6603_safety_0.smt2",0,25.3152424308907,27.578,28.712,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6620_safety_0.smt2",0,4.54291735197368,5.281,5.546,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6638_safety_0.smt2",0,11.0293607026144,12.906,13.485,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6656_safety_0.smt2",0,2.28019991492982,2.563,2.943,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6722_safety_0.smt2",0,5.22885708041958,5.719,6.148,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6750_safety_0.smt2",0,18.2652349069451,19.234,20.025,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6767_safety_0.smt2",0,1.15166920400174,1.266,1.438,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6792_safety_0.smt2",0,6.15388141809291,7.219,7.535,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6811_safety_0.smt2",0,22.7133685800604,25.156,26.189,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6833_safety_0.smt2",0,9.95395383104126,12.109,12.645,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6858_terminationG_0.smt2",0,6.66162974683544,7.547,8.064,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6918_safety_0.smt2",0,2.08614222316145,2.359,2.479,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6933_safety_0.smt2",0,29.6761515672783,37.109,38.739,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6950_safety_0.smt2",,936.436884512086,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6967_safety_0.smt2",,883.445945945946,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6990_safety_0.smt2",,856.674856674857,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p7011_safety_0.smt2",0,7.48390868596882,8.031,8.421,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__terminationS_0_0.smt2",0,5.25923388864533,5.734,6.027,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7055_safety_0.smt2",0,0.410184984855041,0.453,0.629,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7074_safety_0.smt2",,874.947720618988,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7104_safety_0.smt2",0,2.24297967657343,2.453,2.897,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7124_safety_0.smt2",0,7.60817816335167,8.594,8.985,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7143_safety_0.smt2",0,4.92953321364452,5.25,5.518,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7163_safety_0.smt2",0,2.28256490599821,2.438,2.56,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7184_safety_0.smt2",0,0.691998652809854,0.859,1.051,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7205_safety_0.smt2",,921.992066989863,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7234_safety_0.smt2",0,2.43894725557461,2.719,2.847,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7255_safety_0.smt2",0,7.14766666666667,7.688,8.052,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7280_safety_0.smt2",,847.993514389947,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7295_safety_0.smt2",0,6.51483968804159,7.188,7.426,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7312_safety_0.smt2",0,2.81242091944327,3.188,3.372,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7334_safety_0.smt2",0,3.88296436285097,4.297,4.506,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7359_safety_0.smt2",0,6.76293103448276,7.594,8.382,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7378_safety_0.smt2",,823.946435604569,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7407_safety_0.smt2",0,0.68244034938219,0.766,0.885,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7426_safety_0.smt2",,775.389177168273,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7445_terminationG_0.smt2",0,7.0303183560477,7.891,8.291,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7477_safety_0.smt2",0,3.2025372054568,3.703,3.895,0,1,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7493_safety_0.smt2",0,3.27434717465753,3.656,3.857,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7512_safety_0.smt2",0,6.52921769425676,7.391,7.725,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7535_safety_0.smt2",0,2.87508457374831,3.047,3.207,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7555_safety_0.smt2",,890.971039182283,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7576_safety_0.smt2",,917.946467749013,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7593_safety_0.smt2",0,29.3230014239219,34.453,36.298,1,0,0,
"QF_NIA_small\From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7615_edge_closing_0.smt2",,890.591741166454,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9355_terminationG_0.smt2",0,118.668720542027,144.422,150.134,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9373_terminationG_0.smt2",0,2.70027173913043,2.969,3.112,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9392_safety_0.smt2",0,30.3951675543719,32.734,33.995,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9409_safety_0.smt2",0,12.3380657557643,13.813,14.407,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9426_safety_0.smt2",0,4.41139599669831,5.109,5.325,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9447_safety_0.smt2",0,6.78734076433121,7.641,8.258,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9464_safety_0.smt2",0,4.18433143219265,4.734,5.041,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9478_terminationG_0.smt2",0,11.6721614583333,13.391,14.001,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9495_safety_0.smt2",0,49.1415875527426,55.672,57.898,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9514_safety_0.smt2",0,13.6027028439983,15.547,16.212,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9536_terminationG_0.smt2",0,4.70921610169492,5.313,5.843,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9553_safety_0.smt2",0,24.2443440200091,25.484,26.528,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9579_terminationG_0.smt2",0,1.29256370826011,1.406,1.569,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9599_safety_0.smt2",0,12.9613284563189,14.609,15.216,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__p9619_terminationG_0.smt2",,861.969509682736,1000,1000,0,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAll.jar-obl-11__terminationS_0_0.smt2",0,1.46544209215442,1.688,1.88,0,1,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7661_safety_0.smt2",0,76.3526543596162,87.484,90.917,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7676_safety_0.smt2",0,2.79186248467511,3.266,3.529,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7691_safety_0.smt2",0,2.02063183347351,2.297,2.441,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7706_safety_0.smt2",0,14.093319707401,15.656,16.253,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7719_safety_0.smt2",0,103.198018648019,105.813,109.949,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7733_safety_0.smt2",0,7.6384971796938,9.063,9.745,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7744_safety_0.smt2",0,38.6984899328859,41.344,43.012,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7758_safety_0.smt2",0,250.424070247934,289.688,301.265,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7772_safety_0.smt2",0,2.3044061302682,2.875,3.103,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7784_safety_0.smt2",0,14.394495412844,18,18.789,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7794_safety_0.smt2",0,4.04542324641939,5.266,5.519,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7804_safety_0.smt2",0,250.659405365441,283.609,294.852,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7814_safety_0.smt2",0,1.55654761904762,1.828,2.008,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7826_safety_0.smt2",0,11.4391824801412,12.391,12.838,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7836_safety_0.smt2",0,5.98388854296388,6.891,7.337,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7846_safety_0.smt2",0,128.09456185567,148.484,154.412,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7858_safety_0.smt2",0,152.335847147263,188.891,196.259,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7870_safety_0.smt2",0,92.4733083468395,109.094,113.459,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7885_safety_0.smt2",0,31.3170402656704,36.063,37.62,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7898_safety_0.smt2",0,46.4124638030888,45.969,47.884,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7913_safety_0.smt2",0,6.11430748213535,6.953,7.33,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7928_safety_0.smt2",0,3.21669559003675,3.766,3.976,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7947_safety_0.smt2",0,11.0601164079823,11.922,12.409,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7961_safety_0.smt2",0,1.92439979123173,2.203,2.395,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7974_safety_0.smt2",0,16.3011141304348,17.922,18.669,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7995_safety_0.smt2",0,55.8392568192325,57.734,60.044,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8012_safety_0.smt2",0,27.4144968676586,33.469,34.831,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8024_safety_0.smt2",0,57.9434829059829,64.813,67.37,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8043_safety_0.smt2",0,4.96501183304647,5.516,5.724,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8053_safety_0.smt2",0,21.692847988959,26.297,27.384,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8067_safety_0.smt2",0,23.9236573688593,27.469,28.694,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8104_safety_0.smt2",0,4.87960881294964,5.188,5.385,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8124_safety_0.smt2",0,112.746079522461,133.172,138.6,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8136_safety_0.smt2",0,20.1054797411368,17.078,17.788,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8152_safety_0.smt2",0,20.2684456339211,23.078,24.013,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8174_safety_0.smt2",0,3.40579597343296,3.922,4.156,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8186_safety_0.smt2",0,11.0058922558923,14.063,14.738,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8197_safety_0.smt2",0,29.5052054023636,25.063,26.115,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8209_safety_0.smt2",0,1.5206989866421,1.578,1.762,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8219_safety_0.smt2",0,68.8893472395184,79.328,82.413,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8231_safety_0.smt2",0,3.38842633436259,3.672,4.151,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8241_safety_0.smt2",0,24.1830898268398,26.703,27.809,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8256_safety_0.smt2",0,4.2008544921875,5.141,5.371,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8266_safety_0.smt2",0,29.7093694982394,32.266,33.536,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8278_safety_0.smt2",0,9.74945704633205,9.656,10.108,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8294_safety_0.smt2",0,3.18614620938628,3.797,4.049,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8312_safety_0.smt2",0,14.8329831932773,16.031,16.751,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8326_safety_0.smt2",0,3.54955960424711,3.516,3.733,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8339_safety_0.smt2",0,3.29287361623616,4.266,4.984,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8353_safety_0.smt2",0,11.6821791270527,12.922,13.532,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8365_safety_0.smt2",0,40.1843252950231,37.438,38.918,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8376_safety_0.smt2",0,5.48200876095119,6.281,6.644,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8386_safety_0.smt2",0,23.4795602434929,26.734,27.804,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8406_safety_0.smt2",0,94.727627528584,102.969,107.063,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8419_safety_0.smt2",0,93.4131071118821,102.969,107.129,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8432_safety_0.smt2",0,16.4977468250717,19.25,20.09,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8446_safety_0.smt2",0,27.2930170575693,30.594,31.819,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8465_safety_0.smt2",0,2.45435153583618,2.75,2.922,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8478_safety_0.smt2",0,20.5790074750831,23.688,24.62,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8489_safety_0.smt2",0,94.5945259593679,80.125,83.419,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8513_safety_0.smt2",0,54.9015646893975,56.188,58.478,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8531_safety_0.smt2",0,7.22071570084201,6.969,7.264,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8544_safety_0.smt2",0,116.291713562184,98.781,102.785,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8561_safety_0.smt2",0,54.483809118023,61.125,63.593,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8574_safety_0.smt2",0,28.2796860518999,29.172,30.354,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8584_safety_0.smt2",0,45.5519082633053,46.641,48.595,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8623_safety_0.smt2",0,4.51954719387755,4.234,4.458,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8641_safety_0.smt2",0,3.59981755860239,3.891,4.093,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8652_safety_0.smt2",0,2.62057569296375,2.938,3.108,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8666_safety_0.smt2",0,120.789819944598,125.063,130.19,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8680_safety_0.smt2",0,2.56425474814203,2.969,3.135,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8694_safety_0.smt2",0,3.83523950484392,3.406,3.6,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8705_safety_0.smt2",0,83.7321624287593,91.297,94.944,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8717_safety_0.smt2",0,73.5425397877986,66.266,68.899,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8731_safety_0.smt2",0,406.242643853531,445.469,463.537,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8741_safety_0.smt2",0,73.1424778244631,74.891,77.918,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8753_safety_0.smt2",0,136.18106495802,147.313,153.282,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8765_safety_0.smt2",0,2.00127551020408,2.203,2.399,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8778_safety_0.smt2",0,33.2979626485569,37.5,38.968,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8791_safety_0.smt2",0,25.5907783326096,28.172,29.361,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8803_safety_0.smt2",0,7.95186298076923,7.906,8.256,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8814_safety_0.smt2",0,108.514017608897,111.938,116.435,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8828_safety_0.smt2",0,44.5808033629145,45.625,47.482,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8840_safety_0.smt2",0,36.9409536541889,39.625,41.18,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8855_safety_0.smt2",0,20.9064390665514,23.125,24.071,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8867_safety_0.smt2",0,10.7445023148148,12.203,13.077,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8880_safety_0.smt2",0,66.2236177884615,65.844,68.52,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8903_safety_0.smt2",0,19.913225,23.797,24.789,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8917_safety_0.smt2",0,33.6861605107159,35.313,36.773,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8929_safety_0.smt2",0,12.7260345249755,12.422,12.959,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8945_safety_0.smt2",0,78.8127184359982,86.234,89.821,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8959_safety_0.smt2",0,56.5750590382138,62.984,65.54,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8977_safety_0.smt2",0,28.8866279069767,34.438,35.861,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8988_safety_0.smt2",0,55.494395231846,60.641,63.129,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8999_safety_0.smt2",0,17.2061797145329,19.016,19.757,1,0,0,
"QF_NIA_small\From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9017_safety_0.smt2",0,22.7308787405092,24.328,25.322,1,0,0,
