,"mathsat","{0}",,,,,,
,"RV 11618","T_norm 11618","T_cpu 11618","T_wc 11618","# SAT 11618","# UNSAT 11618","# UNKNOWN 11618",
"QF_LIA/arctic-matrix/constraint-902192.smt2",,576.573265962334,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-904583.smt2",,502.08,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-906218.smt2",0,44.7895141451415,52.219,55.241,1,0,0,
"QF_LIA/arctic-matrix/constraint-916576.smt2",0,167.116201204319,192.359,200.239,1,0,0,
"QF_LIA/arctic-matrix/constraint-928134.smt2",0,347.028090188518,387.172,402.66,1,0,0,
"QF_LIA/arctic-matrix/constraint-928960.smt2",,522.129783693844,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-943653.smt2",,537.098844672657,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-968440.smt2",,524.749163879599,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-985518.smt2",,565.915238954012,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-985918.smt2",,514.21548545678,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-987361.smt2",,567.193854496159,600,600,0,0,0,
"QF_LIA/arctic-matrix/constraint-993227.smt2",,540.103270223752,600,600,0,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc000.smt2",0,0.0475339311682017,0.047,0.789,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc002.smt2",0,0.0515372487189594,0.063,0.274,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc003.smt2",0,0.121233194251275,0.125,0.624,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_blmc000.smt2",0,0.0990959289735816,0.109,0.881,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_blmc002.smt2",0,0.226996527777778,0.234,1.344,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc002.smt2",0,0.0274800336275746,0.031,1.233,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc003.smt2",0,0.0411854262914742,0.047,0.677,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc004.smt2",0,0.0567984361424848,0.063,0.711,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc005.smt2",0,0.0832449066213922,0.094,0.22,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc006.smt2",0,0.0938140631406314,0.109,1.314,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc000.smt2",0,0.068642377152457,0.078,0.692,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc001.smt2",0,0.111815849486887,0.141,0.528,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc002.smt2",0,0.148089991762768,0.172,0.511,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc003.smt2",0,0.286972198996655,0.328,0.881,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc004.smt2",0,0.369189834926151,0.406,1.096,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc005.smt2",0,0.478286998327759,0.547,1.985,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc006.smt2",0,0.50071190102121,0.609,0.831,0,1,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc007.smt2",0,0.691574913644214,0.766,1.175,1,0,0,
"QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc008.smt2",0,0.8198321197411,0.969,1.031,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10000_2600_100.smt2",0,0.111847733105218,0.125,0.676,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10100_2600_100.smt2",0,0.123194095477387,0.141,0.424,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10200_2600_100.smt2",0,0.102194059848147,0.109,0.835,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10300_2600_100.smt2",0,0.104893702366627,0.125,1.331,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10400_2600_100.smt2",0,0.0983293940696175,0.109,0.881,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10500_2600_100.smt2",0,0.121164538714992,0.141,1.596,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10600_2600_100.smt2",0,0.111418832552194,0.125,0.99,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10700_2600_100.smt2",0,0.0949035669846537,0.109,0.929,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10800_2600_100.smt2",0,0.107701812191104,0.125,0.753,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex10900_2600_100.smt2",0,0.0949429460580913,0.109,0.943,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11000_2600_100.smt2",0,0.0967494714587738,0.109,1.035,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11100_2600_100.smt2",0,0.0945897064902852,0.109,1.261,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11200_2600_100.smt2",0,0.109920134510298,0.125,0.238,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11300_2600_100.smt2",0,0.120125561453655,0.141,0.971,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11400_2600_100.smt2",0,0.095777521975722,0.109,1.302,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11500_2600_100.smt2",0,0.10850622406639,0.125,0.941,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11600_2600_100.smt2",0,0.147610386352233,0.141,0.732,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11700_2600_100.smt2",0,0.10497792051385,0.125,0.252,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11800_2600_100.smt2",0,0.112231759656652,0.125,1.333,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex11900_2600_100.smt2",0,0.122988085284281,0.141,0.912,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12000_2600_100.smt2",0,0.110151642796967,0.125,0.261,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12100_2600_100.smt2",0,0.0987537764350453,0.109,0.894,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12200_2600_100.smt2",0,0.110617597292724,0.125,0.528,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12300_2600_100.smt2",0,0.0982027896995708,0.109,1.228,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12400_2600_100.smt2",0,0.124051233396584,0.125,0.833,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12500_2600_100.smt2",0,0.0997873964238989,0.109,0.518,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12600_2600_100.smt2",0,0.118671843485276,0.141,1.442,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12700_2600_100.smt2",0,0.108102521703183,0.125,0.909,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12800_2600_100.smt2",0,0.0989673442906574,0.109,1.521,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex12900_2600_100.smt2",0,0.0970778532032245,0.109,1.265,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13000_2600_100.smt2",0,0.127078833693305,0.141,0.92,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13100_2600_100.smt2",0,0.110664409648752,0.125,0.597,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13200_2600_100.smt2",0,0.0958979463537301,0.109,0.242,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13300_2600_100.smt2",0,0.0993972632493484,0.109,1.233,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13400_2600_100.smt2",0,0.669601797658863,0.766,1.778,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13500_2600_100.smt2",0,0.2363621863037,0.266,1.441,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13600_2600_100.smt2",0,0.275567041348856,0.328,0.429,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13700_2600_100.smt2",0,0.202357614527445,0.234,0.647,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2",0,0.204980142140468,0.234,1.177,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex13900_2600_100.smt2",0,0.234072240943555,0.266,1.036,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14000_2600_100.smt2",0,0.204296875,0.234,1.473,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14100_2600_100.smt2",0,0.192198656026879,0.219,1,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14200_2600_100.smt2",0,0.282275474956822,0.313,0.97,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14300_2600_100.smt2",0,0.199227252938616,0.219,1.16,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14400_2600_100.smt2",0,0.217282924802659,0.25,0.859,0,1,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14500_2600_100.smt2",0,6.5136695018226,7.688,9.039,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14600_2600_100.smt2",0,2.47386786600496,2.859,3.905,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14700_2600_100.smt2",0,1.13755241090147,1.297,2.463,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14800_2600_100.smt2",0,0.804980823576908,0.953,1.063,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex14900_2600_100.smt2",0,1.44348431696244,1.672,2.51,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15000_2600_100.smt2",0,2.163743755204,2.484,3.443,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15100_2600_100.smt2",0,1.83162715517241,2.031,2.827,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15200_2600_100.smt2",0,1.47452044688027,1.672,2.021,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15300_2600_100.smt2",0,1.1683483935743,1.391,1.573,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15400_2600_100.smt2",0,2.38075554625366,2.719,2.947,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15500_2600_100.smt2",0,0.417820622070728,0.469,1.411,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15600_2600_100.smt2",0,0.87591352009744,0.688,0.79,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15700_2600_100.smt2",0,0.928545697818033,1.078,2.079,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15800_2600_100.smt2",0,0.846963562753036,1,1.706,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex15900_2600_100.smt2",0,0.768324742268041,0.891,2.037,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16000_2600_100.smt2",0,0.340211282264779,0.391,1.347,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16100_2600_100.smt2",0,0.366325431034483,0.406,1.381,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16200_2600_100.smt2",0,0.196282025620496,0.234,1.27,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16300_2600_100.smt2",0,0.216377978817299,0.234,0.393,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16400_2600_100.smt2",0,0.337855297157623,0.375,0.924,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16500_2600_100.smt2",0,0.347591450446618,0.391,0.501,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16600_2600_100.smt2",0,0.413940481215703,0.469,1.322,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16700_2600_100.smt2",0,0.251442307692308,0.281,0.404,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16800_2600_100.smt2",0,0.230916405023548,0.281,1.314,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex16900_2600_100.smt2",0,0.24242892459827,0.281,1.205,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17000_2600_100.smt2",0,0.212440424610052,0.234,0.996,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17100_2600_100.smt2",0,0.194155706406449,0.219,1.142,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17200_2600_100.smt2",0,0.239211149375807,0.266,1.177,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17300_2600_100.smt2",0,0.289141972578505,0.313,1.177,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17400_2600_100.smt2",0,0.236462765957447,0.266,1.398,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17500_2600_100.smt2",0,0.280981375358166,0.328,0.723,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17600_2600_100.smt2",0,0.226015557476232,0.25,1.472,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17700_2600_100.smt2",0,0.223504273504273,0.25,0.416,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17800_2600_100.smt2",0,0.255897198187062,0.297,0.917,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex17900_2600_100.smt2",0,0.32046568627451,0.375,0.957,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18000_2600_100.smt2",0,0.222553191489362,0.25,1.034,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18100_2600_100.smt2",0,0.257946076282332,0.281,0.962,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18200_2600_100.smt2",0,0.214081047891936,0.25,0.679,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18300_2600_100.smt2",0,0.221141649048626,0.25,0.295,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18400_2600_100.smt2",0,0.190995409015025,0.219,0.373,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18500_2600_100.smt2",0,0.209445749679624,0.234,0.648,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18600_2600_100.smt2",0,0.232602553369611,0.266,1.163,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18700_2600_100.smt2",0,0.224078834618681,0.25,0.372,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18800_2600_100.smt2",0,0.194155706406449,0.219,0.29,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex18900_2600_100.smt2",0,0.178096186085499,0.203,1.167,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19000_2600_100.smt2",0,0.188789191419142,0.219,1.462,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19100_2600_100.smt2",0,0.195806813927368,0.25,0.568,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19200_2600_100.smt2",0,0.183568888056908,0.234,0.598,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19300_2600_100.smt2",0,0.176395807388958,0.203,0.349,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19400_2600_100.smt2",0,0.274794835868695,0.328,0.903,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19500_2600_100.smt2",0,0.235660517387617,0.266,1.013,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19600_2600_100.smt2",0,0.205420267085624,0.25,1.74,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19700_2600_100.smt2",0,0.193498942917548,0.219,0.443,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19800_2600_100.smt2",0,0.258253386004515,0.219,1.006,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex19900_2600_100.smt2",0,0.185423419773096,0.219,0.823,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20000_2600_100.smt2",0,0.230671440431714,0.266,1.237,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20100_2600_100.smt2",0,0.258253386004515,0.219,0.803,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20200_2600_100.smt2",0,0.199638640065146,0.234,1.162,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20300_2600_100.smt2",0,0.226308957161402,0.25,0.382,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20400_2600_100.smt2",0,0.209983940042827,0.234,0.377,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20500_2600_100.smt2",0,0.219969717362046,0.234,1.518,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20600_2600_100.smt2",0,0.183269923908691,0.219,1.171,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20700_2600_100.smt2",0,0.196997417133018,0.219,0.974,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20800_2600_100.smt2",0,0.231461447678993,0.281,1.307,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex20900_2600_100.smt2",0,0.183479058721934,0.203,0.975,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21000_2600_100.smt2",0,0.185273279352227,0.219,1.369,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21100_2600_100.smt2",0,0.196489909832546,0.219,1.157,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21200_2600_100.smt2",0,0.193991097922849,0.219,1.124,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21300_2600_100.smt2",0,0.211523943054357,0.234,0.921,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21400_2600_100.smt2",0,0.184154929577465,0.188,0.509,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21500_2600_100.smt2",0,0.207489013671875,0.203,1.449,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21600_2600_100.smt2",0,0.184762129062647,0.188,1.089,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21700_2600_100.smt2",0,0.163984113712375,0.188,0.99,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21800_2600_100.smt2",0,0.191061860691671,0.188,1.271,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex21900_2600_100.smt2",0,0.182220197255575,0.203,0.671,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22000_2600_100.smt2",0,0.200045899632803,0.234,1.486,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22100_2600_100.smt2",0,0.176395807388958,0.203,1.168,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22200_2600_100.smt2",0,0.183809746954077,0.188,1.1,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22300_2600_100.smt2",0,0.176689189189189,0.203,1.67,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22400_2600_100.smt2",0,0.192018752824221,0.203,0.296,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22500_2600_100.smt2",0,0.179355281207133,0.25,0.398,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22600_2600_100.smt2",0,0.169365284974093,0.188,1.076,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22700_2600_100.smt2",0,0.163778705636743,0.188,0.773,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22800_2600_100.smt2",0,0.169073275862069,0.188,1.187,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex22900_2600_100.smt2",0,0.162189885496183,0.203,0.358,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23000_2600_100.smt2",0,0.171900283171521,0.203,1.131,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23100_2600_100.smt2",0,0.17203947368421,0.203,0.796,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23200_2600_100.smt2",0,0.176983548521449,0.203,1.4,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23300_2600_100.smt2",0,0.194087085601187,0.188,1.331,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23400_2600_100.smt2",0,0.18332075064711,0.203,0.469,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23500_2600_100.smt2",0,0.180058262711864,0.203,0.991,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23600_2600_100.smt2",0,0.196125,0.234,0.559,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23700_2600_100.smt2",0,0.195566239316239,0.219,0.956,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23800_2600_100.smt2",0,0.177511636927851,0.219,1.21,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex23900_2600_100.smt2",0,0.182454916273079,0.203,0.335,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24000_2600_100.smt2",0,0.175811956971452,0.203,0.296,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24100_2600_100.smt2",0,0.175376599257119,0.203,0.782,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24200_2600_100.smt2",0,0.168419922713611,0.188,1.406,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24300_2600_100.smt2",0,0.166489813242784,0.188,0.96,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24400_2600_100.smt2",0,0.256596162232883,0.281,0.429,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24500_2600_100.smt2",0,0.175376599257119,0.203,1.337,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24600_2600_100.smt2",0,0.146525961897647,0.188,0.314,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24700_2600_100.smt2",0,0.222905504140283,0.219,0.922,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24800_2600_100.smt2",0,0.17944995777027,0.203,1.366,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex24900_2600_100.smt2",0,0.174154713114754,0.203,0.968,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25000_2600_100.smt2",0,0.200977162933685,0.219,0.305,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25100_2600_100.smt2",0,0.165576192486281,0.188,0.751,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25200_2600_100.smt2",0,0.17794702680067,0.203,1.293,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25300_2600_100.smt2",0,0.204126769358868,0.234,1.428,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25400_2600_100.smt2",0,0.210344272844273,0.234,1.614,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25500_2600_100.smt2",0,0.176103398259428,0.203,1.309,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25600_2600_100.smt2",0,0.180440552016985,0.203,1.327,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25700_2600_100.smt2",0,0.18036396434635,0.203,0.344,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25800_2600_100.smt2",0,0.22388698630137,0.25,0.352,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex25900_2600_100.smt2",0,0.191876310272537,0.219,0.364,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26000_2600_100.smt2",0,0.178096186085499,0.203,1.069,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26100_2600_100.smt2",0,0.188867106892282,0.219,1.157,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26200_2600_100.smt2",0,0.200158973151201,0.203,1.132,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26300_2600_100.smt2",0,0.191394813885404,0.219,1.405,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26400_2600_100.smt2",0,0.184996734871572,0.203,1.065,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26500_2600_100.smt2",0,0.194479405034325,0.203,0.692,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26600_2600_100.smt2",0,0.178545168067227,0.203,1.13,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26700_2600_100.smt2",0,0.182690240756664,0.203,1.099,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26800_2600_100.smt2",0,0.210977839931153,0.234,0.826,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex26900_2600_100.smt2",0,0.176103398259428,0.203,1.495,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27000_2600_100.smt2",0,0.182064053127678,0.203,0.804,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27100_2600_100.smt2",0,0.194238115449915,0.219,1.036,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27200_2600_100.smt2",0,0.20811226655348,0.234,0.333,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27300_2600_100.smt2",0,0.189649813510153,0.219,1.21,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27400_2600_100.smt2",0,0.205581761006289,0.234,0.346,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27500_2600_100.smt2",0,0.220861486486486,0.25,1.493,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27600_2600_100.smt2",0,0.178021575198995,0.203,1.35,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27700_2600_100.smt2",0,0.184303262182843,0.219,1.178,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27800_2600_100.smt2",0,0.185319450501526,0.203,1.957,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex27900_2600_100.smt2",0,0.178170859538784,0.203,2.026,1,0,0,
"QF_LIA/bofill-scheduling/SMT_random_LIA/ex28000_2600_100.smt2",0,0.170111088871097,0.203,0.939,1,0,0,
