path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P725-016__recursive_spec__main.adb_5_19_assert___00.smt2,SAT,14,18160,SAT,24,50940,SAT,22,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC20-032__succ_pred__p.adb_32_36_overflow_check___00.smt2,UNSAT,14,17880,UNSAT,14,17900,UNSAT,11,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P511-009__test_attributes__storage_place_attributes.adb_95_22_assert___00.smt2,UNSAT,13,17880,UNSAT,13,17900,UNSAT,11,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S920-003__flow_implicit_noret__p.adb_10_10_precondition___00.smt2,SAT,17,18200,SAT,28,50980,SAT,25,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_115_22_assert___00.smt2,UNSAT,16,18160,UNSAT,23,50920,UNSAT,20,50920
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/R220-054__fixed_point_small__fp_test.ads_13_23_overflow_check___00.smt2,SAT,17,18310,SAT,28,51020,SAT,25,51020
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__imported.ads_14_13_inconsistent_pre___00.smt2,SAT,15,18160,SAT,24,50940,SAT,20,50940
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P511-009__test_attributes__component_size_attribute.adb_37_7_assert___00.smt2,SAT,11,17790,SAT,10,17810,SAT,9,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC22-015__succ_overflow__p.adb_29_18_range_check___00.smt2,UNSAT,22,17880,UNSAT,12,17900,UNSAT,8,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/Q412-006__assert_true__p.ads_17_4_assert___00.smt2,SAT,11,17790,SAT,11,17810,SAT,9,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_74_22_assert___00.smt2,SAT,13,17790,SAT,10,17810,SAT,10,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__nested_packages.adb_27_16_dead_code___00.smt2,SAT,13,17790,SAT,11,17810,SAT,9,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_87_40_unreachable_branch___00.smt2,SAT,13,17790,SAT,10,17810,SAT,9,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KB28-003__succ__p.adb_12_23_range_check___00.smt2,UNSAT,14,17890,UNSAT,11,17910,UNSAT,9,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/Q818-007__projection__sc_status_type.adb_5_22_assert___00.smt2,SAT,19,18760,SAT,27,51710,SAT,23,51710
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/M524-002__demorgan__test.adb_10_22_assert___00.smt2,UNSAT,12,17790,UNSAT,11,17810,UNSAT,10,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_40_18_inconsistent_pre___00.smt2,SAT,23,17790,SAT,12,17810,SAT,12,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P511-009__test_attributes__storage_place_attributes.adb_51_22_assert___00.smt2,UNSAT,13,17880,UNSAT,11,17900,UNSAT,12,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__p.adb_22_10_dead_code___00.smt2,SAT,12,17790,SAT,10,17810,SAT,12,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/riposte__logic__logic.adb_24_37_unreachable_branch___00.smt2,UNSAT,14,17790,UNSAT,13,17810,UNSAT,10,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/M809-022__scenario__q.adb_6_7_assert___00.smt2,SAT,14,17790,SAT,13,17810,SAT,11,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KC20-032__succ_pred__p.adb_41_31_overflow_check___00.smt2,UNSAT,15,17880,UNSAT,12,17900,UNSAT,11,17900
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/P715-019__flow_subprogram_termination__functions.adb_22_10_precondition___00.smt2,SAT,14,17790,SAT,14,17810,SAT,11,17810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/KB04-032__lib_level__p.adb_6_19_assert___00.smt2,SAT,11,18350,SAT,29,51050,SAT,19,51050
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S325-002__rec_pointers_bad__use_incomplete_type_auto.ads_4_19_assert___00.smt2,SAT,24,18300,SAT,21,50980,SAT,18,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/O429-052__flow_tasking_exclusivity_checks__two_tasks_single_so.ads_9_9_task_termination___00.smt2,SAT,15,18200,SAT,20,50980,SAT,17,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/O429-052__flow_tasking_exclusivity_checks__two_tasks_single_so.ads_7_9_task_termination___00.smt2,SAT,14,18200,SAT,23,50980,SAT,18,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/S920-003__flow_implicit_noret__p.adb_5_10_raise___00.smt2,SAT,13,18200,SAT,18,50980,SAT,29,50980
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/N609-025__private_type_discr__record_discr.adb_24_28_discriminant_check___00.smt2,SAT,15,18440,ERROR,24,-1,ERROR,31,-1
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTLIRA/20200306-Kanig/spark2014bench/R123-023__flow_unused_variable__q.adb_7_17_discriminant_check___00.smt2,SAT,14,18440,ERROR,32,-1,ERROR,28,-1
