path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_6vars_3ite_unsat.smt2,UNSAT,106,18850,UNSAT,156,52030,UNSAT,156,52030
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2,UNSAT,200,19110,UNSAT,231,52510,UNSAT,275,52600
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_7vars_0ite_unsat.smt2,UNSAT,39,18690,UNSAT,53,52030,UNSAT,62,52030
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_4vars_2ite_unsat.smt2,UNSAT,167,18770,UNSAT,209,51670,UNSAT,186,51680
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_4vars_3ite_unsat.smt2,UNSAT,171,18770,UNSAT,178,51670,UNSAT,251,51670
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_9vars_0ite_unsat.smt2,UNSAT,55,18950,UNSAT,92,52510,UNSAT,70,52510
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_7vars_0ite_unsat.smt2,UNSAT,56,18690,UNSAT,91,52020,UNSAT,63,52020
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_8vars_3ite_unsat.smt2,UNSAT,132,19020,UNSAT,116,52400,UNSAT,111,52490
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_4vars_2ite_unsat.smt2,UNSAT,169,18680,UNSAT,172,51680,UNSAT,187,51680
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_6vars_3ite_unsat.smt2,UNSAT,203,18950,UNSAT,225,52020,UNSAT,181,52020
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_4vars_2ite_unsat.smt2,UNSAT,153,18770,UNSAT,163,51670,UNSAT,170,51670
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_8vars_2ite_unsat.smt2,UNSAT,223,19210,UNSAT,259,52590,UNSAT,307,52690
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_5vars_2ite_unsat.smt2,UNSAT,103,18810,UNSAT,75,51850,UNSAT,154,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_6vars_3ite_unsat.smt2,UNSAT,136,18940,UNSAT,218,52020,UNSAT,190,52020
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2,UNSAT,63,18680,UNSAT,84,52020,UNSAT,74,52020
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_9vars_0ite_unsat.smt2,UNSAT,81,18950,UNSAT,84,52510,UNSAT,90,52510
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_9vars_3ite_unsat.smt2,UNSAT,101,19050,UNSAT,86,52590,UNSAT,188,52690
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_5vars_1ite_unsat.smt2,UNSAT,60,18720,UNSAT,96,51770,UNSAT,114,51770
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_9vars_4ite_unsat.smt2,UNSAT,371,19440,UNSAT,378,52890,UNSAT,450,52990
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_7vars_3ite_unsat.smt2,UNSAT,268,19070,UNSAT,222,52310,UNSAT,341,52310
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_5vars_1ite_unsat.smt2,UNSAT,69,18620,UNSAT,93,51760,UNSAT,88,51760
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_9vars_3ite_unsat.smt2,UNSAT,147,19240,UNSAT,144,52700,UNSAT,184,52790
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_7vars_3ite_unsat.smt2,UNSAT,86,18970,UNSAT,186,52220,UNSAT,137,52220
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_9vars_3ite_unsat.smt2,UNSAT,232,19250,UNSAT,215,52700,UNSAT,243,52790
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,UNSAT,51,18950,UNSAT,91,52510,UNSAT,67,52510
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_9vars_3ite_unsat.smt2,UNSAT,248,19250,UNSAT,222,52690,UNSAT,194,52790
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_8vars_3ite_unsat.smt2,UNSAT,428,19310,UNSAT,564,52690,UNSAT,430,52780
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_9vars_5ite_unsat.smt2,UNSAT,364,19330,UNSAT,427,52780,UNSAT,395,52870
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_7vars_1ite_unsat.smt2,UNSAT,108,18890,UNSAT,130,52230,UNSAT,132,52230
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_5vars_3ite_unsat.smt2,UNSAT,196,18810,UNSAT,159,51760,UNSAT,114,51760
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_5vars_0ite_unsat.smt2,UNSAT,52,18520,UNSAT,67,51580,UNSAT,62,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_9vars_1ite_unsat.smt2,UNSAT,192,19160,UNSAT,172,52620,UNSAT,95,52720
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_8vars_3ite_unsat.smt2,UNSAT,551,19400,UNSAT,603,52790,UNSAT,879,52890
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_7vars_3ite_unsat.smt2,UNSAT,541,19360,UNSAT,704,52600,UNSAT,607,52600
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp16_9vars_2ite_unsat.smt2,UNSAT,119,19250,UNSAT,136,52700,UNSAT,252,52790
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_7vars_4ite_unsat.smt2,UNSAT,697,19550,UNSAT,758,52890,UNSAT,1016,52990
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_5vars_0ite_unsat.smt2,UNSAT,50,18520,UNSAT,67,51580,UNSAT,63,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_7vars_3ite_unsat.smt2,UNSAT,571,19450,UNSAT,585,52690,UNSAT,758,52690
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_9vars_4ite_unsat.smt2,UNSAT,821,19830,UNSAT,877,53380,UNSAT,927,53480
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp10_9vars_2ite_unsat.smt2,UNSAT,221,19250,UNSAT,133,52790,UNSAT,232,52890
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp4_7vars_2ite_unsat.smt2,UNSAT,127,18970,UNSAT,168,52320,UNSAT,203,52320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_5vars_0ite_unsat.smt2,UNSAT,14,18520,UNSAT,59,51570,UNSAT,73,51570
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_7vars_4ite_unsat.smt2,UNSAT,856,19650,UNSAT,1039,52900,UNSAT,1106,53000
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_9vars_2ite_unsat.smt2,UNSAT,315,19340,UNSAT,297,52890,UNSAT,483,52980
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp12_7vars_1ite_unsat.smt2,UNSAT,39,18890,UNSAT,97,52120,UNSAT,99,52120
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_5vars_2ite_unsat.smt2,UNSAT,752,19100,UNSAT,745,52150,UNSAT,922,52150
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp6_9vars_1ite_unsat.smt2,UNSAT,74,18960,UNSAT,83,52420,UNSAT,95,52420
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp8_7vars_2ite_unsat.smt2,UNSAT,195,19070,UNSAT,223,52330,UNSAT,219,52320
/home/ceisenhofer/SMTLIB/BenchMin/QF_LIA/rings_preprocessed/ring_2exp14_9vars_1ite_unsat.smt2,UNSAT,291,19350,UNSAT,387,52910,UNSAT,313,53000
