path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/3106_1c933134166dbad31f79_38_QF_UFDTNIA.smt2,UNKNOWN,10033,199510,UNKNOWN,10039,328950,UNKNOWN,10019,329810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/66603_accdadf23a1cf70ae043_75_QF_UFDTNIA.smt2,UNKNOWN,10034,137350,UNKNOWN,10034,229690,UNKNOWN,10029,229680
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/65782_cd31513fdcd15701933b_7_QF_UFDTNIA.smt2,UNKNOWN,10023,27320,UNKNOWN,10036,62740,UNKNOWN,10020,63620
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/17512_5c1021b0faa6b6e1791b_21_QF_UFDTNIA.smt2,UNKNOWN,10037,31300,UNKNOWN,10057,72320,UNKNOWN,10033,73230
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/3106_afb7bc55417e43d7a22790c3576f04fc_37_QF_UFDTNIA.smt2,UNKNOWN,10030,57040,UNKNOWN,10020,108020,UNKNOWN,10038,108640
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/83314_a702bf8b823398c9e37a_4_UFDTNIA.smt2,UNKNOWN,10031,100940,UNKNOWN,10027,171120,UNKNOWN,10050,172450
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20230314-Jaroslav-Bendik-Certora/72658_63104dadde9c6026353f_70_QF_UFDTNIA.smt2,UNKNOWN,10013,25170,UNKNOWN,10033,59410,UNKNOWN,10024,60470
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20240410-certora/nia/0013.smt2,UNKNOWN,10044,118910,UNKNOWN,10069,277720,UNKNOWN,10044,213780
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20240410-certora/lia/0014.smt2,UNKNOWN,10038,156590,UNKNOWN,10035,257000,UNKNOWN,10029,441100
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20240410-certora/lia-splits/0011.smt2,UNKNOWN,10031,140850,UNKNOWN,10036,215900,UNKNOWN,10025,310970
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFDTNIA/20240410-certora/nia-splits/0010.smt2,UNKNOWN,10052,102270,UNKNOWN,10044,172510,UNKNOWN,10025,265910
