path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-clausal-lookahead result,hybrid-10-clausal-lookahead time,hybrid-10-clausal-lookahead memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled100.bpl_Iteration1_Loop_7-phaseTemplate.smt2,UNKNOWN,10025,74240,UNKNOWN,10020,74260,UNKNOWN,10035,74260
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/GcdNew.bpl_Iteration1_Lasso_3-pieceTemplate.smt2,UNKNOWN,10029,128440,UNKNOWN,10043,217540,UNKNOWN,10036,222270
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gulwani.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,UNKNOWN,10048,166430,UNKNOWN,10036,283500,UNKNOWN,10032,287340
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/NoriSharma-2013FSE-Fig7.bpl_Iteration1_Loop_7-phaseTemplate.smt2,SAT,7536,87340,UNKNOWN,10034,142580,SAT,9619,144070
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/SyntaxSupportDivision1.bpl_Iteration1_Lasso_5-phaseTemplate.smt2,SAT,7068,136080,SAT,9396,186160,SAT,10057,188200
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10038,33490,UNKNOWN,10029,73340,UNKNOWN,10043,73930
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Lobnya-Boolean-Reordered.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,UNKNOWN,10031,100250,UNKNOWN,10061,167560,UNKNOWN,10040,169930
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/GulwaniResetBranchOnly.bpl_Iteration1_Lasso_4-pieceTemplate.smt2,SAT,1927,44160,SAT,2552,84720,SAT,1651,82210
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/Gothenburg.bpl_Iteration1_Lasso_7-phaseTemplate.smt2,SAT,8133,79930,SAT,8681,134420,SAT,6875,134880
/home/ceisenhofer/SMTLIB/BenchMin/QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_5-nestedTemplate.smt2,UNKNOWN,10029,284680,UNKNOWN,10043,1030349,UNKNOWN,10080,1030349
