path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains048se.smt2,SAT,706,32220,SAT,846,60530
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem030se.smt2,UNKNOWN,10031,68070,SAT,225,95310
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/matrixmultcomm11.smt2,UNKNOWN,10138,2474760,UNKNOWN,10102,2466450
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/matrixmultcomm09.smt2,UNKNOWN,10132,1551090,SAT,6560,1586010
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/fifo32in04k05.smt2,SAT,937,32119,SAT,827,58700
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains005se.smt2,SAT,59,19330,SAT,75,52090
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains032se.smt2,SAT,172,24790,SAT,201,57870
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort007un.smt2,UNSAT,2081,21820,UNSAT,2166,56000
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem006se.smt2,SAT,54,20930,SAT,49,54500
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/wchains030ue.smt2,UNKNOWN,10029,28660,UNKNOWN,10028,59430
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/swapmem026se.smt2,UNKNOWN,10020,60870,SAT,356,88370
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/bubsort005un.smt2,UNSAT,356,19910,UNSAT,630,53520
/home/ceisenhofer/SMTLIB/BenchMin/QF_ABV/brummayerbiere/selsort002un.smt2,UNSAT,36,18860,UNSAT,51,51710
