path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10 result,hybrid-10 time,hybrid-10 memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06728.smt2,SAT,359,29120,SAT,271,61780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05398.smt2,SAT,155,20880,SAT,79,52910
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07101.smt2,SAT,43,17990,SAT,35,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02131.smt2,SAT,75,19200,SAT,95,52000
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12250.smt2,SAT,415,22540,SAT,519,55500
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01096.smt2,SAT,43,19410,SAT,100,52210
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05034.smt2,SAT,51,22230,SAT,96,54900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07065.smt2,UNSAT,79,17900,UNSAT,52,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06193.smt2,UNSAT,174,20670,UNSAT,181,53540
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13805.smt2,SAT,63,19650,SAT,71,52480
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12623.smt2,UNSAT,52,17900,UNSAT,55,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00004.smt2,SAT,215,26880,SAT,188,59400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11854.smt2,SAT,45,19170,SAT,66,51880
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04477.smt2,SAT,1760,32850,SAT,111,52880
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13479.smt2,UNSAT,39,17990,UNSAT,55,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13961.smt2,UNSAT,31,18910,UNSAT,47,18930
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13304.smt2,SAT,654,30400,SAT,1140,63330
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11428.smt2,SAT,119,20380,SAT,100,53110
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08399.smt2,SAT,63,17900,SAT,52,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11463.smt2,SAT,270,34780,SAT,283,67160
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11174.smt2,UNSAT,571,36950,UNSAT,923,70080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10639.smt2,SAT,330,25280,SAT,224,57900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13080.smt2,UNKNOWN,10039,50740,UNKNOWN,10056,90990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15073.smt2,UNKNOWN,10071,73960,UNKNOWN,10056,107850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08151.smt2,UNSAT,47,18000,UNSAT,43,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10716.smt2,SAT,103,19920,SAT,112,52780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15642.smt2,SAT,47,19200,SAT,80,51980
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12747.smt2,SAT,87,19370,SAT,108,52140
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06484.smt2,UNSAT,479,29270,UNSAT,572,62430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00160.smt2,SAT,251,26800,SAT,319,59360
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09749.smt2,UNSAT,59,17900,UNSAT,47,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10672.smt2,SAT,219,25130,SAT,199,57790
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14864.smt2,SAT,79,19310,SAT,92,52060
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15726.smt2,SAT,135,20850,SAT,128,53710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08035.smt2,SAT,136,23400,SAT,127,55980
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15364.smt2,UNSAT,87,20240,UNSAT,71,53320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08513.smt2,SAT,79,19920,SAT,99,53080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09581.smt2,UNSAT,51,17990,UNSAT,72,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08477.smt2,SAT,71,19200,SAT,67,52050
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14900.smt2,SAT,147,21740,SAT,175,54760
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05476.smt2,SAT,39,17800,SAT,36,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07427.smt2,UNSAT,59,19320,UNSAT,47,19340
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14418.smt2,UNSAT,147,21670,UNSAT,167,54600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12305.smt2,SAT,99,22200,SAT,123,54260
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12897.smt2,UNSAT,195,22900,UNSAT,224,55900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07543.smt2,UNSAT,59,18810,UNSAT,63,18830
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13432.smt2,UNSAT,526,25380,UNSAT,355,58580
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11930.smt2,SAT,219,25260,SAT,241,58030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03485.smt2,SAT,59,19060,SAT,84,51850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02573.smt2,SAT,42,17800,SAT,45,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10354.smt2,SAT,147,22030,SAT,100,54780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05512.smt2,SAT,47,18650,SAT,71,51370
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04748.smt2,SAT,71,19760,SAT,95,52440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03729.smt2,SAT,47,21700,SAT,151,54470
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09899.smt2,UNSAT,155,21040,UNSAT,167,54040
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02417.smt2,SAT,95,19100,SAT,91,51810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13556.smt2,UNSAT,387,25870,UNSAT,647,58920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12261.smt2,SAT,175,24010,SAT,187,58570
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04898.smt2,SAT,95,19000,SAT,110,51750
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08790.smt2,SAT,79,17900,SAT,54,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00522.smt2,SAT,111,18500,SAT,94,51280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00446.smt2,SAT,75,19100,SAT,119,52050
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06719.smt2,SAT,141,21850,SAT,214,54650
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15083.smt2,SAT,95,19430,SAT,91,52270
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08924.smt2,UNSAT,18,18150,UNSAT,53,18170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01778.smt2,SAT,95,19790,SAT,163,52520
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04580.smt2,SAT,150,19850,SAT,92,52640
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13114.smt2,SAT,127,21590,SAT,99,54480
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12186.smt2,UNSAT,43,19230,UNSAT,55,19250
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13070.smt2,UNSAT,79,19620,UNSAT,72,19640
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11145.smt2,UNSAT,91,20880,UNSAT,116,53850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08840.smt2,UNSAT,52,17900,UNSAT,44,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08558.smt2,SAT,53,18010,SAT,44,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09666.smt2,SAT,55,17900,SAT,48,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11021.smt2,SAT,63,19920,SAT,104,52690
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14175.smt2,UNSAT,55,18000,UNSAT,48,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14292.smt2,UNSAT,255,23070,UNSAT,299,56200
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14011.smt2,SAT,80,19410,SAT,100,52120
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01733.smt2,SAT,47,17800,SAT,51,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00569.smt2,SAT,48,18790,SAT,71,51600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03606.smt2,SAT,54,18700,SAT,64,51440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02944.smt2,SAT,54,18740,SAT,64,51400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00871.smt2,SAT,71,18820,SAT,67,51550
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02538.smt2,SAT,99,19820,SAT,112,52660
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00915.smt2,SAT,75,22030,SAT,135,54740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13069.smt2,UNKNOWN,10063,91450,UNKNOWN,10044,124900
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01657.smt2,SAT,51,18750,SAT,83,51450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04667.smt2,SAT,55,18690,SAT,68,51430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15087.smt2,UNSAT,7627,45730,UNKNOWN,10043,78630
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01987.smt2,SAT,55,19080,SAT,83,51630
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07810.smt2,UNSAT,64,19210,UNSAT,75,52060
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11784.smt2,SAT,342,34380,SAT,533,66690
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07974.smt2,UNSAT,39,18000,UNSAT,59,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05925.smt2,SAT,51,18800,SAT,75,51580
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02820.smt2,SAT,135,21900,SAT,119,54600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05841.smt2,SAT,107,22150,SAT,148,54880
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05005.smt2,SAT,59,19080,SAT,72,51770
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05559.smt2,SAT,99,19510,SAT,72,52180
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00399.smt2,SAT,63,18790,SAT,66,51590
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05161.smt2,SAT,55,18450,SAT,75,51170
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03192.smt2,SAT,63,19490,SAT,88,52330
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15992.smt2,UNSAT,567,27980,UNSAT,708,60990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02694.smt2,SAT,147,20340,SAT,59,52390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07130.smt2,UNSAT,60,19200,UNSAT,71,52050
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02064.smt2,SAT,35,17800,SAT,51,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07054.smt2,UNSAT,110,19820,UNSAT,73,52720
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance07508.smt2,SAT,233,22050,SAT,109,52850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10993.smt2,UNSAT,35,18000,UNSAT,51,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00035.smt2,SAT,35,18790,SAT,87,51560
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14180.smt2,UNSAT,5859,50050,UNSAT,4215,83850
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15673.smt2,SAT,51,17900,SAT,75,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00151.smt2,SAT,107,21380,SAT,127,54020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01371.smt2,SAT,955,47260,SAT,891,79610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14855.smt2,SAT,87,19430,SAT,71,52320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15717.smt2,SAT,63,19500,SAT,83,52280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08004.smt2,UNSAT,75,19350,UNSAT,71,19370
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05791.smt2,SAT,299,28000,SAT,291,60550
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13680.smt2,SAT,75,19810,SAT,104,52700
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08160.smt2,SAT,149,20940,SAT,104,52930
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11507.smt2,SAT,867,29760,SAT,943,62030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04097.smt2,SAT,175,27350,SAT,195,59810
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10643.smt2,SAT,71,19950,SAT,84,52840
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14785.smt2,UNSAT,31,17990,UNSAT,52,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11419.smt2,SAT,67,19600,SAT,91,52380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09096.smt2,UNSAT,51,18000,UNSAT,55,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13448.smt2,SAT,63,19320,SAT,91,52220
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13834.smt2,SAT,103,20470,SAT,107,52720
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09702.smt2,SAT,415,21880,SAT,448,54760
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03275.smt2,SAT,47,18890,SAT,39,51690
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05286.smt2,SAT,55,18650,SAT,55,51390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01340.smt2,SAT,59,19090,SAT,71,51860
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01224.smt2,SAT,55,19110,SAT,40,51930
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03311.smt2,SAT,71,19290,SAT,87,52100
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13950.smt2,SAT,159,21100,SAT,195,54010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11901.smt2,SAT,135,20730,SAT,179,53710
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14595.smt2,SAT,2106,45290,SAT,2611,77550
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02383.smt2,SAT,39,17800,SAT,48,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06245.smt2,UNSAT,40,17900,UNSAT,55,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13022.smt2,UNKNOWN,10075,62700,UNKNOWN,10051,91040
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14639.smt2,SAT,2479,72890,SAT,2423,87890
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04370.smt2,SAT,47,17800,SAT,48,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09340.smt2,SAT,903,29510,SAT,1223,62400
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01188.smt2,SAT,71,18990,SAT,71,51790
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13567.smt2,SAT,47,19480,SAT,71,52420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06321.smt2,UNSAT,47,18410,UNSAT,71,18430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04214.smt2,SAT,103,21340,SAT,87,54280
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15594.smt2,UNSAT,31,17800,UNSAT,55,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10608.smt2,UNSAT,47,18010,UNSAT,59,18030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11452.smt2,UNSAT,47,18000,UNSAT,59,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14931.smt2,UNSAT,195,26560,UNSAT,267,59550
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08420.smt2,SAT,4264,45670,SAT,4406,78600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13896.smt2,UNSAT,59,19060,UNSAT,59,19080
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11536.smt2,UNSAT,119,20680,UNSAT,148,53620
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15638.smt2,SAT,103,22270,SAT,132,55240
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15901.smt2,SAT,71,20380,SAT,107,53260
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14643.smt2,UNSAT,47,17900,UNSAT,43,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12989.smt2,UNSAT,135,21250,UNSAT,125,54450
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15848.smt2,UNSAT,2679,46640,UNSAT,3211,79910
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15865.smt2,UNSAT,101,21350,UNSAT,138,54430
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08287.smt2,SAT,161,21470,SAT,190,54100
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14727.smt2,SAT,99,24180,SAT,184,56740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06471.smt2,UNSAT,3097,43880,UNSAT,3089,74390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance02100.smt2,SAT,459,21780,SAT,503,54690
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06752.smt2,SAT,404,28430,SAT,743,62380
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15419.smt2,UNSAT,54,22630,UNSAT,125,55910
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13622.smt2,SAT,79,20040,SAT,99,52990
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10855.smt2,UNSAT,59,20680,UNSAT,104,53740
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11673.smt2,SAT,39,17990,SAT,48,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance14993.smt2,UNSAT,72,19670,UNSAT,35,19690
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09398.smt2,UNSAT,39,17900,UNSAT,51,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12804.smt2,UNSAT,55,20010,UNSAT,68,20030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03244.smt2,SAT,1091,42720,SAT,1552,74680
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09034.smt2,UNSAT,175,21510,UNSAT,232,54390
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10230.smt2,SAT,859,27570,SAT,951,60600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09371.smt2,SAT,235,22780,SAT,247,55440
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10931.smt2,UNSAT,47,17900,UNSAT,51,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06100.smt2,UNSAT,51,17900,UNSAT,39,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00097.smt2,SAT,51,18660,SAT,67,51420
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12960.smt2,SAT,67,19380,SAT,99,52090
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04035.smt2,SAT,55,18690,SAT,60,51510
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03054.smt2,SAT,55,18800,SAT,60,51610
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance10727.smt2,SAT,575,27890,SAT,417,60600
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01005.smt2,SAT,51,18890,SAT,53,51670
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance06064.smt2,SAT,83,19940,SAT,95,52700
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04151.smt2,SAT,83,19400,SAT,95,52180
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12433.smt2,UNSAT,52,18010,UNSAT,42,18030
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13669.smt2,UNSAT,35,18100,UNSAT,27,18120
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance04399.smt2,SAT,99,22320,SAT,63,54970
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance13403.smt2,SAT,303,24910,SAT,403,57530
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance01161.smt2,SAT,59,18640,SAT,91,51360
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance09150.smt2,SAT,311,26650,SAT,191,59320
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08225.smt2,UNSAT,15,17990,UNSAT,27,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08189.smt2,UNSAT,42,18000,UNSAT,56,18020
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15200.smt2,SAT,983,27240,SAT,1197,59980
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15452.smt2,UNSAT,42,17990,UNSAT,43,18010
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance15536.smt2,UNSAT,43,19140,UNSAT,67,19160
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12491.smt2,SAT,375,24040,SAT,368,56790
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance08341.smt2,UNSAT,45,17900,UNSAT,62,17920
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance03130.smt2,SAT,147,22180,SAT,155,54820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance00214.smt2,SAT,55,17800,SAT,43,17820
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance05188.smt2,SAT,29,18790,SAT,81,51530
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance12334.smt2,UNSAT,1675,46710,UNSAT,1728,79780
/home/ceisenhofer/SMTLIB/BenchMin/QF_S/20230329-automatark-lu/instance11638.smt2,SAT,119,22070,SAT,123,54950
