path,vanilla-10 result,vanilla-10 time,vanilla-10 memory,hybrid-10-lookahead result,hybrid-10-lookahead time,hybrid-10-lookahead memory
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_train-gate.3.prop1_ab_cti_max.smt2,SAT,50,20110,SAT,62,53810
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_extinction.2.prop1_ab_reg_max.smt2,UNSAT,77,21820,UNSAT,79,21840
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_lup.2.prop1_ab_reg_max.smt2,UNSAT,68,21440,UNSAT,67,21460
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_eq_sdp_v2_ab_cti_max.smt2,SAT,16,18490,SAT,29,51240
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_mcs.1.prop1_ab_cti_max.smt2,SAT,49,20000,SAT,60,53240
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_brp2.2.prop3_ab_reg_max.smt2,UNSAT,39,19670,UNSAT,38,19690
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop5_ab_reg_max.smt2,UNSAT,130,24950,UNSAT,127,24970
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_exit.2.prop1_ab_reg_max.smt2,UNSAT,59,20940,UNSAT,58,20970
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_exit.1.prop1_ab_cti_max.smt2,SAT,43,19860,SAT,54,53800
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_at.6.prop1_ab_cti_max.smt2,SAT,108,21880,SAT,124,55800
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_bug-1_ab_cti_max.smt2,UNSAT,9,17890,UNSAT,16,17910
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_hanoi.4.prop1_ab_reg_max.smt2,SAT,37,19370,SAT,47,52360
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_h_Spinner_ab_cti_max.smt2,UNSAT,17,18230,UNSAT,12,18250
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_krebs.3.prop1_ab_cti_max.smt2,SAT,30,19290,SAT,43,52240
/home/ceisenhofer/SMTLIB/BenchMin/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_cache_coherence_three_ab_cti_max.smt2,SAT,23,18650,SAT,37,51380
